,0,1,2,3,4,5,6,7,8,9
0,0.0,3602.960177554928,3643.0571332398845,2616.4228629924405,2949.13563134837,2693.456957892058,2867.9484125271447,3646.042367766173,4580.8056652431715,3609.4311378068714
1,3602.960177554928,0.0,573.9389658718144,2942.2157928371184,2924.7932921399597,917.4441714569812,738.9531480610879,5481.285743876861,6314.956704352097,341.79596812566336
2,3643.0571332398845,573.9389658718144,0.0,2558.2319692680207,2490.4203137968434,1020.6681703615421,888.5220737779833,5117.388586190674,5915.019960266435,232.29692645005653
3,2616.4228629924405,2942.2157928371184,2558.2319692680207,0.0,344.04892889115234,2305.8821085049317,2427.9767961624993,2559.3302122162686,3372.782965327702,2700.5968980026328
4,2949.13563134837,2924.7932921399597,2490.4203137968434,344.04892889115234,0.0,2380.1487966542113,2482.5596394775744,2675.3320263361434,3429.8358903779067,2655.48233755493
5,2693.456957892058,917.4441714569812,1020.6681703615421,2305.8821085049317,2380.1487966542113,0.0,179.37383350154371,4755.292638626987,5631.828400603491,932.5405548435085
6,2867.9484125271447,738.9531480610879,888.5220737779833,2427.9767961624993,2482.5596394775744,179.37383350154371,0.0,4901.8105414822585,5770.779008468709,775.9416063624566
7,3646.042367766173,5481.285743876861,5117.388586190674,2559.3302122162686,2675.3320263361434,4755.292638626987,4901.8105414822585,0.0,946.3653423756473,5255.031979639701
8,4580.8056652431715,6314.956704352097,5915.019960266435,3372.782965327702,3429.8358903779067,5631.828400603491,5770.779008468709,946.3653423756473,0.0,6068.762577867481
9,3609.4311378068714,341.79596812566336,232.29692645005653,2700.5968980026328,2655.48233755493,932.5405548435085,775.9416063624566,5255.031979639701,6068.762577867481,0.0
