,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,949,05-30 08:17:00,126.566,43.871,530,1,
1,949,05-30 18:13:00,126.591,43.842,530,1,
2,949,05-30 13:34:00,126.59142,43.86258,530,0,2385324.0
3,949,05-30 13:41:00,126.58977,43.86258,530,0,63246.0
4,949,05-30 10:08:00,126.58959,43.84588,530,0,1141621.0
5,949,05-30 12:48:00,126.58741,43.85887,530,0,3752609.0
6,949,05-30 13:19:00,126.59516,43.86096,530,0,4328370.0
7,949,05-30 13:28:00,126.59294,43.86233,530,0,109514.0
8,949,05-30 10:28:00,126.59561,43.84081,530,0,13615.0
9,949,05-30 10:42:00,126.59537,43.84199,530,0,90413.0
10,949,05-30 10:49:00,126.59296,43.84435,530,0,1943205.0
11,949,05-30 10:58:00,126.59562,43.84543,530,0,3715979.0
12,949,05-30 11:19:00,126.59356,43.8506,530,0,3699037.0
13,949,05-30 11:37:00,126.59498,43.85083,530,0,1536634.0
14,949,05-30 11:56:00,126.59267,43.85511,530,0,3335197.0
15,949,05-30 12:03:00,126.59395,43.85512,530,0,84478.0
16,949,05-30 12:14:00,126.59524,43.85366,530,0,3713085.0
17,949,05-30 12:23:00,126.59296,43.85597,530,0,3608733.0
18,949,05-30 12:32:00,126.59107,43.85593,530,0,3209695.0
19,949,05-30 09:40:00,126.59146,43.85081,530,0,4160414.0
20,949,05-30 09:48:00,126.58985,43.84896,530,0,2146131.0
21,949,05-30 12:59:00,126.59442,43.85949,530,0,2669360.0
22,949,05-30 13:05:00,126.59357,43.86017,530,0,2804546.0
23,949,05-30 13:46:00,126.58614,43.86096,530,0,1444864.0
24,949,05-30 16:14:00,126.58631,43.84502,530,0,3834494.0
25,949,05-30 18:45:00,126.59078,43.85281,530,0,671358.0
26,949,05-30 19:14:00,126.58797,43.86331,530,0,1930168.0
27,949,05-30 18:29:00,126.59329,43.84966,530,0,2002076.0
28,949,05-30 18:59:00,126.5873,43.8581,530,0,391731.0
29,949,05-30 17:39:00,126.59187,43.83959,530,0,691734.0
30,949,05-30 16:27:00,126.58769,43.84103,530,0,1553172.0
31,949,05-30 16:34:00,126.58883,43.84047,530,0,680371.0
32,949,05-30 16:52:00,126.58789,43.83855,530,0,1105513.0
33,949,05-30 16:43:00,126.58781,43.83926,530,0,376609.0
34,949,05-30 17:11:00,126.59001,43.8378,530,0,2114484.0
35,949,05-30 18:01:00,126.59123,43.84215,530,0,3046869.0
36,949,05-30 17:29:00,126.59183,43.83966,530,0,4197804.0
37,949,05-30 18:12:00,126.59129,43.84213,530,0,1288724.0
38,949,05-30 18:19:00,126.59137,43.8421,530,0,4060964.0
