,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,80.27698816619879,1464.2163183589414,740.6378457044972,724.6530432243976,738.8484507894324,205.87973079555155,1058.0841726379706,1288.651490058143,1113.8287810632119,1324.1402710510513,1383.5145311243775,1182.9719623596627,4986.946921385056,1459.7256490873037
1,80.27698816619879,0.0,1421.7817500272863,796.6483943157558,778.0912312763083,794.3362846590744,256.35092107273033,1050.3807293798106,1255.4626123370665,1054.74443813297,1252.7087646698924,1316.0937170085103,1135.7734776621287,5002.389757624455,1416.3833032349662
2,1464.2163183589414,1421.7817500272863,0.0,1463.7639250692712,1427.1047415107396,1456.5249122703738,1386.2753481926009,684.5749629069926,246.09633684260257,492.1778839455787,743.4475411305584,616.179778971025,298.4272543896155,4060.7230366851923,19.892903147260395
3,740.6378457044972,796.6483943157558,1463.7639250692712,0.0,37.49105517628149,7.239014215519713,540.2974853886909,809.3688657224288,1223.798007572838,1346.9146442516158,1683.1753959183427,1679.8719143931132,1278.0609009325444,4371.997487550828,1469.331181107824
4,724.6530432243976,778.0912312763083,1427.1047415107396,37.49105517628149,0.0,30.446591907301077,522.063467581893,774.8735031227897,1187.5004595107546,1309.7683186346158,1646.8584746918584,1642.8812945902037,1240.5967769442827,4365.687647649088,1432.5715325698145
5,738.8484507894324,794.3362846590744,1456.5249122703738,7.239014215519713,30.446591907301077,0.0,537.9986214618128,802.2535776636228,1216.5648660307445,1340.0990054889633,1676.6826825961746,1673.1267236459862,1270.928844219706,4369.302030322117,1462.0928442776762
6,205.87973079555155,256.35092107273033,1386.2753481926009,540.2974853886909,522.063467581893,537.9986214618128,0.0,905.7913774777236,1188.3881357021219,1095.2801922692029,1355.4678730815133,1394.3223157165078,1123.3210924040397,4794.102024669366,1384.4214168659635
7,1058.0841726379706,1050.3807293798106,684.5749629069926,809.3688657224288,774.8735031227897,802.2535776636228,905.7913774777236,0.0,438.5217339289318,764.7932802123818,1142.4145189984542,1079.8158157717019,591.0663780712486,3996.3065541036867,694.2679457123996
8,1288.651490058143,1255.4626123370665,246.09633684260257,1223.798007572838,1187.5004595107546,1216.5648660307445,1188.3881357021219,438.5217339289318,0.0,503.9413966499283,842.619820910895,741.7696487679182,269.89146177249506,4027.9635558349637,255.9139896597885
9,1113.8287810632119,1054.74443813297,492.1778839455787,1346.9146442516158,1309.7683186346158,1340.0990054889633,1095.2801922692029,764.7932802123818,503.9413966499283,0.0,377.7211246596901,335.5967022501592,234.6287135443446,4523.63172807935,476.93010679158687
10,1324.1402710510513,1252.7087646698924,743.4475411305584,1683.1753959183427,1646.8584746918584,1676.6826825961746,1355.4678730815133,1142.4145189984542,842.619820910895,377.7211246596901,0.0,145.28124004378796,581.6075667194374,4800.779375292803,724.0198443283865
11,1383.5145311243775,1316.0937170085103,616.179778971025,1679.8719143931132,1642.8812945902037,1673.1267236459862,1394.3223157165078,1079.8158157717019,741.7696487679182,335.5967022501592,145.28124004378796,0.0,496.2573541332112,4665.4136597040915,596.4116103777914
12,1182.9719623596627,1135.7734776621287,298.4272543896155,1278.0609009325444,1240.5967769442827,1270.928844219706,1123.3210924040397,591.0663780712486,269.89146177249506,234.6287135443446,581.6075667194374,496.2573541332112,0.0,4290.774160085587,288.714454631883
13,4986.946921385056,5002.389757624455,4060.7230366851923,4371.997487550828,4365.687647649088,4369.302030322117,4794.102024669366,3996.3065541036867,4027.9635558349637,4523.63172807935,4800.779375292803,4665.4136597040915,4290.774160085587,0.0,4079.62507997935
14,1459.7256490873037,1416.3833032349662,19.892903147260395,1469.331181107824,1432.5715325698145,1462.0928442776762,1384.4214168659635,694.2679457123996,255.9139896597885,476.93010679158687,724.0198443283865,596.4116103777914,288.714454631883,4079.62507997935,0.0
