,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,2294.1886938290313,2286.630938045998,2114.03409939155,2199.395652827755,3066.178727962276,3997.274618655384,3414.966991795966,3004.49007458527,3031.489910309875,3422.188138645297,3968.4507679216485,4025.9197287886554,3816.379200240107,3911.806611173136,4193.15946225504,4104.32366665233,3885.297074522294,3555.4535126622254,3651.0144629723154,2900.598157008266
1,2294.1886938290313,0.0,420.90647350436416,377.81623168252025,157.790840732338,1298.172516432281,1959.3101919719638,1277.6341373184202,725.3045961472096,989.932996793403,1470.5866759309113,2162.9204468650864,2364.923437369129,1968.6756310594492,2023.8141321400085,2324.0083587630143,2162.6157573524874,1946.2096899433084,1821.554687707293,1893.707388348043,659.6549790157343
2,2286.630938045998,420.90647350436416,0.0,187.2747394506937,544.3290528489367,1703.4125466387152,2282.659789424917,1589.9014155437387,953.3313796880554,1358.9602427323166,1837.5171427472114,2537.6844618304794,2756.6456639610155,2340.7266810991296,2386.1499077181174,2682.747987829575,2508.4873898509786,2298.9572599611306,2215.66459839229,2282.775104808768,954.4108685420038
3,2114.03409939155,377.81623168252025,187.2747394506937,0.0,453.8811762462027,1672.8491557173113,2322.9528046462224,1634.6914672963692,1031.3610572255643,1365.2609924549104,1846.340669106832,2540.2664890822207,2742.2434070752347,2345.639345259361,2399.202966277244,2698.86548445311,2534.096544518009,2319.323178083599,2198.7351372039807,2271.3892429519865,1002.4523504453493
4,2199.395652827755,157.790840732338,544.3290528489367,453.8811762462027,0.0,1234.1397971285219,1961.2819573126071,1295.2702674831662,805.094692295036,972.137431649235,1445.8859580354097,2125.733448394573,2310.626495663835,1935.0247341448858,1997.8219201682155,2299.030352344223,2148.0386917463293,1928.154169431693,1767.3966881040672,1844.528709090058,710.1633368978366
5,3066.178727962276,1298.172516432281,1703.4125466387152,1672.8491557173113,1234.1397971285219,0.0,967.230781031756,668.6443136414933,1029.4107484112242,442.90648292634654,402.15317598073335,927.5886238379178,1078.6818186743772,756.7387088523436,846.7749002318704,1135.7508389885195,1038.5355525037758,821.5931959902778,538.6351863462212,623.2710292422717,893.2454844540149
6,3997.274618655384,1959.3101919719638,2282.659789424917,2322.9528046462224,1961.2819573126071,967.230781031756,0.0,692.9150819243428,1351.4239268358476,996.1447409565947,578.5454109128644,544.162644509005,861.663099933993,443.94774640107937,356.48955968490293,506.37519861457383,290.93116736122664,248.7361077373486,696.8444625143757,634.3521165926428,1328.354050198558
7,3414.966991795966,1277.6341373184202,1589.9014155437387,1634.6914672963692,1295.2702674831662,668.6443136414933,692.9150819243428,0.0,665.3658795933358,396.7007287450164,405.8633571820714,1035.3165488900158,1319.6390303297326,842.4943775262794,850.7928256693573,1126.912968551613,933.9146814522553,742.969154544806,862.2541688148249,880.915939107093,635.9240005440798
8,3004.49007458527,725.3045961472096,953.3313796880554,1031.3610572255643,805.094692295036,1029.4107484112242,1351.4239268358476,665.3658795933358,0.0,588.8944593327616,994.6064633731901,1682.0572125716083,1944.7685837249594,1484.7548750985093,1507.2749395541555,1790.3824356082162,1599.279896480069,1404.8896809451307,1435.56275389957,1479.6520256523306,168.1362282903069
9,3031.489910309875,989.932996793403,1358.9602427323166,1365.2609924549104,972.137431649235,442.90648292634654,996.1447409565947,396.7007287450164,588.8944593327616,0.0,481.1317136613196,1178.937741842494,1405.342440628674,982.5111167038879,1034.0073042374092,1334.0753661066785,1176.3846262724828,957.6994969165129,873.2424044986369,931.24138064877,464.5335768521531
