,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,2978.679977796461,2010.8814203233433,2576.133724959268,2288.372886151813,2221.9790657896665,2811.3998719844044,2690.7534008821267,3951.9496966652664,3810.7887099005375,3739.641400121864,3425.935928690283,2827.148074463204,3861.755366355926,3791.949614506631,4069.5488585408175,3725.955766894833,4013.1318959902123,3279.689221147155,2934.8398557210026
1,2978.679977796461,0.0,1244.428299130504,1331.4795159901332,1418.728497608712,1443.1888591795469,317.01510820403246,614.7994773547324,990.4542116561206,843.9358206198417,763.9325932230258,488.8613490965163,630.1875498848966,946.1419296266599,882.1803590044397,1145.0467708110996,910.8130892486283,1343.4689794032315,576.6352849290898,163.74917420404105
2,2010.8814203233433,1244.428299130504,0.0,650.1567755024769,438.2654930249435,400.7449798869812,966.0511977396874,742.9169665969066,2206.7401542844036,2058.4775131715,1963.5484095529896,1569.3096861276324,857.2060476672608,2187.0473363875644,2124.8216796977194,2380.630132210298,2148.831026062881,2560.687942009902,1758.2733808146695,1128.6919364993373
3,2576.133724959268,1331.4795159901332,650.1567755024769,0.0,290.72163214722036,357.3942059653322,1015.5383077334345,718.1745846161489,2131.2286183415767,1991.5675684005184,1884.901350166915,1455.633759707121,720.9519299308379,2172.094437025776,2122.3268150916647,2336.3206953524796,2209.3087424450027,2659.4462653562814,1907.358882762762,1172.7318141258515
4,2288.372886151813,1418.728497608712,438.2654930249435,290.72163214722036,0.0,66.74267844935635,1105.1652391961238,816.1699451281884,2296.7740523106495,2152.380712347025,2048.702895088703,1625.1244516127235,867.5465209007484,2315.4125111611474,2260.3210566550683,2492.315786445824,2323.5008020372616,2762.136369286419,1981.1707900337335,1272.0521558414475
5,2221.9790657896665,1443.1888591795469,400.7449798869812,357.3942059653322,66.74267844935635,0.0,1132.2662218287433,848.3107283638835,2335.542359519178,2190.3631621719883,2087.5245981403323,1666.1733333671834,908.4538441022152,2349.301175263817,2293.141245835751,2528.7117128987015,2350.970219281326,2786.342797368946,2000.4901626165147,1299.9564802076654
6,2811.3998719844044,317.01510820403246,966.0511977396874,1015.5383077334345,1105.1652391961238,1132.2662218287433,0.0,297.9244595383706,1240.6974213431713,1092.4268291852645,998.1729516712913,622.1659094464792,333.1148183345768,1227.8246088031322,1168.2894136721568,1417.1153463934018,1218.7752336796716,1657.8440023471398,891.8370890256697,168.09073735885698
7,2690.7534008821267,614.7994773547324,742.9169665969066,718.1745846161489,816.1699451281884,848.3107283638835,297.9244595383706,0.0,1493.127951730283,1346.5536355492404,1245.8559394654721,834.8526034538089,146.12690676182393,1501.0287996651286,1444.9039825161935,1682.0351090689956,1509.2887217459074,1952.584383570424,1189.552687361932,459.86853912854605
8,3951.9496966652664,990.4542116561206,2206.7401542844036,2131.2286183415767,2296.7740523106495,2335.542359519178,1240.6974213431713,1493.127951730283,0.0,148.34994550451185,248.07288683261777,675.7181653329114,1429.5551571264534,203.28585021825367,245.7842579494117,220.31407611481112,454.87091005362623,777.8542184339515,769.3666725565558,1080.2617713644447
9,3810.7887099005375,843.9358206198417,2058.4775131715,1991.5675684005184,2152.380712347025,2190.3631621719883,1092.4268291852645,1346.5536355492404,148.34994550451185,0.0,108.28394636018889,536.7105693754662,1285.8278636217478,229.70592811610902,228.6608572450448,345.68868101242055,440.12922351961976,832.1848470120929,670.277965155827,931.9255385615244
10,3739.641400121864,763.9325932230258,1963.5484095529896,1884.901350166915,2048.702895088703,2087.5245981403323,998.1729516712913,1245.8559394654721,248.07288683261777,108.28394636018889,0.0,429.4392016798015,1181.5240426157534,327.61467865595466,311.5470741682113,453.6489965204549,508.5686234010976,924.3028713975692,665.2679688701721,840.8489826141684
11,3425.935928690283,488.8613490965163,1569.3096861276324,1455.633759707121,1625.1244516127235,1666.1733333671834,622.1659094464792,834.8526034538089,675.7181653329114,536.7105693754662,429.4392016798015,0.0,757.8356644220396,732.3147240830924,693.2745040307667,882.2797137197878,834.0664692198127,1287.8446887491361,748.0928909189571,491.82148029589536
12,2827.148074463204,630.1875498848966,857.2060476672608,720.9519299308379,867.5465209007484,908.4538441022152,333.1148183345768,146.12690676182393,1429.5551571264534,1285.8278636217478,1181.5240426157534,757.8356644220396,0.0,1456.1499956520665,1404.318742231439,1627.500548335966,1488.527097803784,1939.7990662485427,1204.6009108439564,466.70850053073946
13,3861.755366355926,946.1419296266599,2187.0473363875644,2172.094437025776,2315.4125111611474,2349.301175263817,1227.8246088031322,1501.0287996651286,203.28585021825367,229.70592811610902,327.61467865595466,732.3147240830924,1456.1499956520665,0.0,70.06132802487998,207.7946981373039,252.9954962703503,602.9338337097686,616.7856849737087,1061.0755557863495
14,3791.949614506631,882.1803590044397,2124.8216796977194,2122.3268150916647,2260.3210566550683,2293.141245835751,1168.2894136721568,1444.9039825161935,245.7842579494117,228.6608572450448,311.5470741682113,693.2745040307667,1404.318742231439,70.06132802487998,0.0,277.68347766785763,215.98079843238457,613.5025978977943,548.7124038114306,1000.9349667220187
15,4069.5488585408175,1145.0467708110996,2380.630132210298,2336.3206953524796,2492.315786445824,2528.7117128987015,1417.1153463934018,1682.0351090689956,220.31407611481112,345.68868101242055,453.6489965204549,882.2797137197878,1627.500548335966,207.7946981373039,277.68347766785763,0.0,407.89495308207023,602.4847699665772,817.3219085985377,1252.1870899818812
16,3725.955766894833,910.8130892486283,2148.831026062881,2209.3087424450027,2323.5008020372616,2350.970219281326,1218.7752336796716,1509.2887217459074,454.87091005362623,440.12922351961976,508.5686234010976,834.0664692198127,1488.527097803784,252.9954962703503,215.98079843238457,407.89495308207023,0.0,457.41895052820485,446.28175470556755,1051.4657773494791
17,4013.1318959902123,1343.4689794032315,2560.687942009902,2659.4462653562814,2762.136369286419,2786.342797368946,1657.8440023471398,1952.584383570424,777.8542184339515,832.1848470120929,924.3028713975692,1287.8446887491361,1939.7990662485427,602.9338337097686,613.5025978977943,602.4847699665772,457.41895052820485,0.0,804.3508477194359,1492.7666390833415
18,3279.689221147155,576.6352849290898,1758.2733808146695,1907.358882762762,1981.1707900337335,2000.4901626165147,891.8370890256697,1189.552687361932,769.3666725565558,670.277965155827,665.2679688701721,748.0928909189571,1204.6009108439564,616.7856849737087,548.7124038114306,817.3219085985377,446.28175470556755,804.3508477194359,0.0,738.5235729587031
19,2934.8398557210026,163.74917420404105,1128.6919364993373,1172.7318141258515,1272.0521558414475,1299.9564802076654,168.09073735885698,459.86853912854605,1080.2617713644447,931.9255385615244,840.8489826141684,491.82148029589536,466.70850053073946,1061.0755557863495,1000.9349667220187,1252.1870899818812,1051.4657773494791,1492.7666390833415,738.5235729587031,0.0
