,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,5213.524392694034,4838.55350205454,5255.064403951429,5267.1447834185665,4793.2574428786065,5164.06011361138,4989.944567154532,4862.558148296359,4075.180899539889,3944.0371217265097,4080.5618890690807,4164.6939865359755,3997.538435462047,3996.5416187393957,4242.431057801712,4205.5045884249,4258.886263264861,4263.9978537247825,3029.4991036975116,2902.9018774037845,2632.132323656305,2813.125404330648,3116.5496014709615,3246.7813135900774,3354.762537784537,3114.670113917234,3666.091080824914,5362.012304068958,6181.457056640468,5927.722216981385,3382.5250829967367,3112.248152032499,3241.502616086048,4046.617457003167,3828.4897307236324,4459.15733539327,4369.428776139647,4298.191930017387,2165.2534175409296,2238.2694046219385,2313.1030612789664,3351.9298409711714,4784.611730447786,4799.9257764540425,3262.2451142823033,2778.7697662496857,3180.977055480111
1,5213.524392694034,0.0,416.03424838339294,52.84836198223827,73.89812769101339,445.194272866891,203.92621704643184,247.14485131866323,367.69744514114024,1206.8624914056422,1305.9587752546174,1136.4043167444022,1055.0065419678765,1216.9182305693348,1218.4224068017666,1097.6376599237126,1113.632306847653,963.385847930472,958.3025759877162,2233.002758466467,2320.268178106779,2593.251577992139,2430.962695103474,2136.6754660841543,2038.4011654697254,1891.4427386763825,2099.425381260521,1548.4504286588874,422.45622520615285,1240.7877987768318,912.0922181158057,1936.5079094112307,2939.9213604990705,2012.0403774980762,1261.191891700151,1586.4169206160984,1020.2637543036246,1192.3430539073727,1279.057594106785,3366.176634264111,3330.92187684038,3330.848488637806,2087.3940047871783,721.5470968343709,718.0433134076419,1958.0865103708961,2730.6615701392507,2268.1839495045338
2,4838.55350205454,416.03424838339294,0.0,467.54622794209627,448.50740300707133,317.51429969080556,492.7235883808188,316.3352951783606,72.51151499811826,796.3878698919783,905.1812054381206,761.6254679190672,675.8072944907226,848.4319834400574,848.0189476514739,681.6061670137151,698.1094961439496,580.9186722455761,642.5211363012794,1835.568324765561,1936.8860365744188,2209.1928320288207,2039.3533900933667,1740.8890039219234,1635.1404380469232,1496.2596535048935,1726.343760896718,1176.4744340955199,769.188638606061,1641.235820364409,1315.8499960806803,1638.7768784524283,2730.2004342441046,1681.6137097816325,1005.4153084961697,1352.1720472506506,910.7018714778497,1082.4409529034085,1157.3340226800392,3059.9907798499216,3031.1833975651816,3041.0475074331653,1821.8518897965503,733.2311063475388,739.0091635339571,1576.375949498728,2446.8079834579057,1994.5450568813724
3,5255.064403951429,52.84836198223827,467.54622794209627,0.0,84.75582497238148,476.1871250859112,189.4072744507561,275.1942435353846,417.2805304773635,1256.2465047931553,1353.4230990016997,1180.3784861688869,1099.7909332713687,1259.8459622938872,1261.5992388116538,1149.0843118355256,1164.5364236024307,1008.8775361694707,996.1356391899386,2279.26187666119,2364.027868697809,2636.988565117043,2476.0803560996,2182.673907106018,2085.8626374733067,1937.466008438402,2141.687385518292,1591.1780342617144,379.3491866957282,1188.1061587471277,859.3267780217925,1968.3849065897755,2958.53206537646,2048.2110597163655,1290.0812543805753,1611.1268672803494,1033.6490002104592,1204.0300626862488,1291.513216312602,3397.613892786967,3361.4621552491394,3359.9839101249154,2114.715492266687,724.7362821644654,720.0777326378953,2001.820097497407,2759.494591591105,2296.250268184526
4,5267.1447834185665,73.89812769101339,448.50740300707133,84.75582497238148,0.0,512.9677461206675,269.9090781416401,317.88876542324084,409.1756284494318,1244.5647255069196,1349.158461368519,1187.3926807299456,1104.6159289027682,1269.6107461849892,1270.6916358625772,1126.7201688962753,1145.482004919647,1011.7714060812724,1018.4763597123181,2278.361083561744,2370.673855503473,2643.597951141864,2478.702169959844,2182.6691932156023,2080.9357368897613,1937.5249445821732,2152.4974964527055,1601.1128425916218,458.96943659009764,1238.5757854241515,908.9476307847065,2001.7014068356618,3012.17460625868,2073.173668971515,1328.910262682461,1656.399222466783,1093.8600551343395,1266.0988951830188,1352.729859842713,3431.4417222954535,3396.8992816011796,3397.8582126279116,2155.7878579682033,795.013005093887,791.3250989889468,2008.7152018525849,2797.9560244283975,2336.0697529169183
5,4793.2574428786065,445.194272866891,317.51429969080556,476.1871250859112,512.9677461206675,0.0,373.34781219670214,201.27121566064244,256.5106149125144,883.1150215016627,948.0771351300739,744.3240214266486,673.0215542205294,814.5796510988837,817.9954773160429,831.4696628688284,829.6760097863771,592.9286425578497,529.332127037129,1849.8311473414437,1915.960845773605,2187.989374325715,2036.5816418755385,1751.532618055465,1669.6081000346871,1508.2454339634846,1686.240333030199,1140.9735640755382,613.624190722071,1506.3205389916784,1198.814310696193,1492.2607134038835,2508.257420304078,1574.5818890541514,816.1150343074004,1144.7907207018395,620.6852380262555,795.7152566507361,876.8869506870832,2921.6601334252937,2885.9633503483733,2885.6553091886058,1642.820963602859,415.9092742221889,422.1071085680058,1555.085345562878,2285.496008336612,1823.2283522579946
6,5164.06011361138,203.92621704643184,492.7235883808188,189.4072744507561,269.9090781416401,373.34781219670214,0.0,195.4232415656611,425.44253418498056,1230.7345858465958,1309.9349437969704,1114.9510812747176,1040.657598186549,1187.2014393621341,1190.3712904702509,1149.7015438032352,1157.3074187518623,956.0380854518609,901.4578822873885,2220.940402116616,2289.303498179744,2561.332543813255,2409.3911202353065,2122.8984003818496,2037.2782671349557,1878.9683433319083,2059.285314886997,1514.2907957957918,276.5053996483884,1160.161603610504,841.6488533408846,1842.0981223598394,2795.2013177988883,1937.6675452852403,1157.545528377822,1464.501734916332,864.8268877410858,1031.4224147150676,1119.8428305683578,3267.019508235172,3228.0185166430683,3222.214798995561,1973.6659368982325,542.8160079720292,536.9115015666158,1928.348380115908,2621.5838123771414,2156.9290304274014
7,4989.944567154532,247.14485131866323,316.3352951783606,275.1942435353846,317.88876542324084,201.27121566064244,195.4232415656611,0.0,244.74509563801925,1035.4674370210814,1116.7346418863585,926.9542981799508,850.485632790368,1002.0674449176202,1004.6843014273916,955.6553987857824,962.3970871501491,763.9931949199455,726.6230537114022,2032.1766423319755,2106.4550378246618,2379.0449250108277,2223.493197469847,1934.5050657484358,1845.831538876965,1689.9868158517806,1879.7272292848513,1331.5772153940025,465.7572195314074,1354.9040136280223,1037.0706259657713,1693.2270166346502,2694.707396793039,1775.3055425918135,1015.2823693094415,1339.2721345716461,782.4193926821979,956.4079052381696,1041.6420290708304,3122.419655180768,3086.331450037815,3085.205085107282,1840.7759636577648,510.0503557664815,510.04048405512947,1744.6884037032278,2484.814804856253,2021.9002271317188
8,4862.558148296359,367.69744514114024,72.51151499811826,417.2805304773635,409.1756284494318,256.5106149125144,425.44253418498056,244.74509563801925,0.0,839.1734475493787,940.1810345197827,782.0831791043158,697.9687175009849,866.4650869252335,866.886338320513,735.4202852067028,748.6206991356876,604.2310710906675,639.1415555977735,1869.1856919623942,1963.4691871935133,2236.254932782137,2069.9390980382877,1773.5320653875137,1672.2719525058026,1528.412221128347,1748.289564519046,1197.0627770181661,701.8287016323683,1579.339744299744,1255.503288131882,1635.911336012897,2708.9309569292523,1688.3622660967303,988.7959686627923,1332.6565900581488,864.4181116997638,1037.8729599009323,1115.2136310622648,3061.4309305627903,3030.8803060758246,3038.1787303364704,1811.218827390357,669.7451828573641,674.7727900186785,1601.8789817743307,2441.8129438119977,1986.2712443058817
9,4075.180899539889,1206.8624914056422,796.3878698919783,1256.2465047931553,1244.5647255069196,883.1150215016627,1230.7345858465958,1035.4674370210814,839.1734475493787,0.0,152.46033257698784,276.6156091435203,272.67946167774164,318.5520055112698,308.8433569599773,190.33531408086813,142.8680022801293,308.51796797647955,512.8102766485806,1051.0182784781318,1177.6487055367666,1444.5506163080681,1262.8692892652189,960.0726861805218,843.2432391694084,720.5192159656157,996.8187065054522,499.48071870250493,1492.2604703040383,2386.0884140298176,2071.9640495677804,1119.0058098753473,2324.4502500363087,1068.5400278239983,775.8316538672098,1054.7474972150646,1049.3122219425693,1147.7432642705646,1172.8644007012435,2437.0637937115257,2422.3477050446245,2452.6467115683104,1361.4341348939183,1142.7512944720347,1157.418051175352,831.1278529604263,1894.0005417132759,1496.4477967395785
