,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,2121.233004109574,3873.0002501747704,3141.4544471054182,2482.357539905821,1833.2215807674597,1969.9568061218404,2149.5192194256365,2332.5081038660674,2214.1023569159647,2301.2210294600363,2169.6678606211603,2307.5699578021026,4267.86074520749,1797.7644414118336,1944.6159133569945,2245.1665632167933,614.0712549528661,380.9034578970907,471.15233264307295,305.4842009794089,427.76111902126917,886.5679013619686,709.7704314598631,728.658582816866,700.8417408474392,292.83449576816264,326.9651907186342,901.8943560317894,1100.9718059123143
1,2121.233004109574,0.0,2455.0684178572847,1728.1835257509404,1293.8686849573585,379.66278650903666,195.27690002069596,286.3582197004063,626.5478283097384,873.1050021118864,873.7483502960762,962.2018445275988,664.6081744323834,4749.375186926918,329.0643458086478,196.5080719133162,951.1118356861377,2365.4354009886906,2252.9869182808447,2107.6875584264717,2083.3115634544383,1960.3243517622216,2822.491175078664,2512.1551054597494,2633.494759350957,2545.9400008137804,2390.8045281091277,2447.891959480104,2862.693417860582,3142.713920363889
2,3873.0002501747704,2455.0684178572847,0.0,763.1663009507446,1403.5322146595195,2406.5619013331416,2421.701524065508,2712.786961441321,2977.5557959737102,3289.6406985244635,3263.2640136348086,3392.6706054627793,3032.8322062817265,7204.356622129944,2658.2357654689877,2609.1734303183284,3363.4757413180923,3719.6284251135976,3763.3795275914404,3568.6576373087287,3658.752252823685,3499.208156335229,4128.198126049755,3824.4248713721504,3979.658823409949,3877.460281140572,4029.9022932497646,4136.910074892385,4182.989112981484,4498.600230189488
3,3141.4544471054182,1728.1835257509404,763.1663009507446,0.0,659.10435346729,1649.3069549971353,1676.2714286275395,1998.477832804736,2288.664611785678,2585.47183141215,2568.545327269602,2683.0461278720345,2340.7374169129835,6467.930713120471,1908.1390714469844,1869.5281604580316,2661.5414569043983,3037.305472080499,3059.2942669928025,2865.750760586613,2943.2955525454445,2783.9007978576115,3465.9173655823574,3152.1795427741154,3306.458925890032,3203.686694698198,3314.747656920827,3417.3732466466795,3519.6440977708316,3836.5729008912012
4,2482.357539905821,1293.8686849573585,1403.5322146595195,659.10435346729,0.0,1105.7403938949503,1184.7275968751098,1580.1226124064385,1911.4975933431283,2164.4000373687063,2167.6054553792883,2247.2433374465795,1954.5171059585928,5938.25708185478,1387.2773324013406,1387.4928899135894,2242.645056596532,2393.6199914814115,2405.8119112859176,2213.1243891396953,2286.4059831776185,2127.235328374123,2831.3021526382176,2513.4035915963577,2666.4915750487808,2563.8397760285834,2657.5969245067754,2759.2617736381494,2884.196600550121,3200.6365682103533
5,1833.2215807674597,379.66278650903666,2406.5619013331416,1649.3069549971353,1105.7403938949503,0.0,184.39260580242282,602.5416805435171,946.7365583661569,1119.8474948365076,1145.9845682364733,1184.2290191197005,970.9634237738971,4837.263043318916,285.9759436242065,335.7457907266591,1196.5566069451486,2020.6347164695887,1925.365944660875,1768.9218427820388,1760.614589301699,1627.7594801977764,2481.9066909135204,2166.1229502767383,2293.7653337506877,2202.7186240891706,2088.0863498695617,2156.0873438673675,2524.4543508052257,2813.3866778430406
6,1969.9568061218404,195.27690002069596,2421.701524065508,1676.2714286275395,1184.7275968751098,184.39260580242282,0.0,437.09810126794906,785.2249603435719,990.4079328230983,1005.8807221953399,1066.243990455171,815.1535275501282,4792.121876433857,243.291140614152,202.77911090888648,1068.4345860846709,2187.1228275424046,2082.843775788591,1932.0590416873586,1915.3236590615368,1787.4757243719223,2646.487568513707,2333.3370716249647,2457.8045066172685,2368.503004637534,2232.851523318891,2295.3202031201354,2687.856543384109,2972.3920527891346
7,2149.5192194256365,286.3582197004063,2712.786961441321,1998.477832804736,1580.1226124064385,602.5416805435171,437.09810126794906,0.0,348.22908215819075,590.2878790039348,587.5043858920778,684.6374951808025,380.9852101809014,4498.194504677776,405.434777589137,276.8990191975338,667.7992033067155,2461.109479105206,2325.670717252524,2197.498559484501,2152.0709129990223,2043.8012939069624,2907.7109533978196,2608.3237117343338,2718.9760794977606,2637.448380740306,2431.2780521247646,2475.4096170944067,2944.118462354054,3209.469569629957
8,2332.5081038660674,626.5478283097384,2977.5557959737102,2288.664611785678,1911.4975933431283,946.7365583661569,785.2249603435719,348.22908215819075,0.0,333.6271303428668,287.6128183284513,448.05245505551227,59.73047438781403,4272.603109629084,718.6747372940225,613.3309427732005,397.3325634506801,2702.5479424804935,2548.1947332335644,2436.867722944399,2373.419719703336,2279.830694385389,3135.8036240961187,2848.774397058534,2948.901977505912,2873.518140340548,2621.9555536736884,2652.5862158522455,3168.4390568693316,3417.966557080224
9,2214.1023569159647,873.1050021118864,3289.6406985244635,2585.47183141215,2164.4000373687063,1119.8474948365076,990.4079328230983,590.2878790039348,333.6271303428668,0.0,92.57808827675765,115.11680934273747,273.9016988588931,3943.147011168409,847.8974534364967,792.0595728773202,78.27161819785643,2644.8087836171358,2469.680417002356,2380.533581422202,2296.4391612077666,2222.1852367456295,3056.5800041471966,2787.915423834829,2873.885205400604,2806.893703505787,2506.8615997152842,2523.058821737467,3084.393843614949,3313.4515565577794
