,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.0,2269.107882039943,2475.4746869376995,2260.36864229607,2417.641925776016,1638.240484971624,1735.2449719536548,1664.0375944351294,1563.1368004705364,1685.8568377651236,1967.6563096101831,1828.3812970680092,1757.8149224922836,1859.6114553897244,1282.4456112705209,1589.6697499218737,1720.5271681335764,1274.1573226108158,1516.3303596399824,1752.1907924595898,1575.9598983086203,1848.7728124546481,1871.0489086672842,2103.6254998455215,2047.3751660965686,1804.389863434997,1476.190473533039,1438.4036324328013,1144.163389445913,1264.826718640764,1386.0519768936003,1621.652121122968,1410.2194043235972,1767.2221272665756,156.44733209744572,639.056634468541,1206.1181720254335,1312.0593343334622,2394.8368497681327,463.8920747720531,446.98552306380907,804.7871669405372,1476.5401630344347,476.89576491584575,147.19908425279633,359.04771037709463,143.6768129993375
1,2269.107882039943,0.0,625.1793046194293,783.531948122738,1361.2560670676112,755.9035934970661,791.972129802804,1522.604738140913,1262.1948769247313,652.3443664000142,723.7242188561219,753.95000326166,643.2063566270216,807.9181167448547,1448.8955912678061,1036.2574110414987,2385.2635295794475,1941.154113318777,1794.91541376469,1867.6528781777529,1727.216048738105,1771.474961996832,1675.1253705885804,1872.8577334242761,2202.0163683471196,2115.055748338944,2475.6335034678204,2720.409989961757,2732.844292628062,2611.597362017605,2262.2155454350573,2507.750356105329,2802.8414250032274,2774.8899263080325,2115.6072874840115,1665.305448915458,1545.0800388326932,1769.2760964045783,635.5958193158982,2073.1879652478506,1851.5573268841804,1752.4868470963627,2138.4203115632026,2247.6098382299824,2217.0897572658814,2258.9406706469354,2141.743364762461
2,2475.4746869376995,625.1793046194293,0.0,316.2653826211801,821.1840726691551,839.9070745632916,746.40657125619,1269.5920277568068,1099.6012166029477,815.6548101296482,526.5078274032004,656.4151031038411,726.4224431409715,646.077185628579,1372.2042580443747,944.415694337917,2128.251024471569,1801.085513045345,1579.773944567246,1572.9952032947876,1493.9798981336373,1443.224549554648,1338.2362778652819,1467.4302187210299,1838.2484551974392,1814.3531390243736,2294.0984653334754,2575.1603374432266,2670.6777114571855,2501.3335823449793,2091.302057286329,2289.1734252161104,2676.1953339324514,2547.6123506415233,2319.3484829761046,1836.9263000777833,1478.0885188324846,1626.959847844695,92.27602098410597,2174.171853431032,2030.1615089114323,1799.8053483733872,1936.048334515162,2331.436917138283,2390.3196497306317,2373.8785787374095,2368.950251535941
3,2260.36864229607,783.531948122738,316.2653826211801,0.0,577.7357171763674,671.4102765442885,535.0532947678715,956.1661147939932,805.7472999833449,692.2603254583256,301.89747694322386,442.0919942315043,586.6554637970966,401.01496007787165,1090.7985123409385,682.6980951900817,1812.085496699479,1497.384581202522,1267.7031393541954,1256.7366376685006,1180.7045985981076,1127.7028179196702,1022.8705511436202,1162.3207530884004,1527.620472708059,1498.3881826667614,1981.9507645386186,2265.9743716180938,2374.0230481809717,2197.304988056818,1781.1081201093882,1974.2196088228518,2369.011149426968,2231.921967296958,2106.0691730593912,1623.1178200582044,1196.0421797651811,1324.9383346752334,228.88070768340572,1926.1280871954118,1813.4913505160962,1542.496112068981,1623.2843054044536,2075.2035892295994,2163.9131790746383,2127.078247791633,2164.240895810427
4,2417.641925776016,1361.2560670676112,821.1840726691551,577.7357171763674,0.0,1068.9181362721586,903.5795462110134,810.923839625771,855.684831663482,1140.1617176323962,745.5850326951936,838.370269403215,1036.7058447862794,762.0703638776745,1138.1333471187422,893.2054811747819,1510.8455509571113,1374.8416730875733,1091.9810932390344,974.3352627971733,999.5280769392124,821.174664747101,726.8240531010514,735.7643407251442,1120.9607616514086,1173.9393135078285,1753.7241666978052,2056.9285145968292,2247.1466529436607,2031.303433504847,1584.1032738325664,1704.4794880958107,2173.424812243552,1935.528574813444,2274.2602936683793,1817.4904114986973,1224.814037155889,1231.3713245154177,762.2929432289556,2011.0125375061577,1988.7348235287297,1625.0195321453555,1406.8891384121064,2126.825177270703,2297.049287955129,2205.434635331689,2349.7619602904565
5,1638.240484971624,755.9035934970661,839.9070745632916,671.4102765442885,1068.9181362721586,0.0,165.41494347818508,847.9021751885007,556.9073303175471,120.88087038881622,371.9657745217407,240.4503002955815,124.61943321207481,309.84825115786043,696.4896947990935,323.5404590371945,1669.4601710113982,1192.8986159022234,1077.5279079589375,1194.6955375514904,1023.0650308629914,1132.3227943168984,1053.1377897306647,1299.4891108037734,1564.4345132055475,1433.2023337774103,1730.7870616899386,1967.2817257901079,1978.872452684213,1855.9400055324295,1517.0207629018223,1773.6586346101578,2047.7465229645304,2040.4788660110848,1481.8647680653623,1001.5744130010667,790.1906238890471,1024.6329172586495,763.4864169691464,1366.0055498171544,1195.072110310624,1016.3038228829107,1404.8872589650603,1533.205799384715,1558.8317473354127,1561.4900940471775,1529.4520033294211
6,1735.2449719536548,791.972129802804,746.40657125619,535.0532947678715,903.5795462110134,165.41494347818508,0.0,744.4514355982691,471.11768140747824,254.93229784850118,234.46754851953654,93.66505699149842,176.32757499301462,148.1301372037442,674.3718169154146,245.4446097519444,1595.617493378587,1155.5352716461027,1003.897873045049,1093.3635602205293,939.13923366397,1015.6371797032768,929.3037730907295,1164.0490821271642,1450.343045047445,1337.7092400615575,1686.203862342263,1938.7513028420851,1980.8186395035139,1839.441227172551,1473.3378992931512,1715.808843402157,2026.6251132123432,1982.9301486167797,1579.8041011737,1096.2597768730902,776.7104617614427,981.6467446801539,662.0244584493172,1428.8909750446855,1288.569601153846,1059.7301766036471,1346.5433384456933,1588.7021299192554,1645.7561589005475,1628.1202010172153,1634.3314478278653
7,1664.0375944351294,1522.604738140913,1269.5920277568068,956.1661147939932,810.923839625771,847.9021751885007,744.4514355982691,0.0,295.6867502304751,967.7316015817338,817.9074221078553,768.9320621639479,916.8458062848857,717.2155031869829,410.17816926588193,524.4568206476172,872.1749007076197,572.5526712382394,313.0083849612793,349.00995587471823,224.53865645223456,295.5161835985182,246.90930196193872,518.0987369786612,718.4717842676017,593.820677973483,1026.127145676872,1314.0335303833479,1456.5362920485443,1258.4459148308135,828.4335801665629,1021.0109425970984,1420.9865846898142,1282.5397752658093,1532.6581934643295,1124.1511782966109,462.1448686771418,420.7464275281004,1178.5881451730645,1229.353798779999,1266.1130569164347,859.2890501143918,667.1946786145334,1329.3243656975403,1532.3866973113934,1416.2188995603499,1617.7747717170903
8,1563.1368004705364,1262.1948769247313,1099.6012166029477,805.7472999833449,855.684831663482,556.9073303175471,471.11768140747824,295.6867502304751,0.0,677.5803963668774,596.10384805298,514.4679939700222,635.8790700601259,480.5460081390698,297.4406232138928,234.6306280077263,1124.584505546789,707.2780371182764,532.8459757558128,638.5152184734023,469.54556890599383,588.9514815915319,524.3750715297058,790.1928196937124,1013.9528363693373,876.3919115152547,1225.0310582730406,1489.9269068124256,1571.199626051396,1405.2929314035161,1014.2834312916689,1247.2288863631516,1585.1050213130964,1514.0132270085735,1418.7407696449886,964.9653020085442,398.20315316686043,531.6579712650237,1007.4271970016553,1170.5404887207014,1133.222970512306,780.6888852459618,878.8523047013896,1301.949873357284,1445.508804972379,1369.2301689786207,1494.1573220628297
9,1685.8568377651236,652.3443664000142,815.6548101296482,692.2603254583256,1140.1617176323962,120.88087038881622,254.93229784850118,967.7316015817338,677.5803963668774,0.0,409.2501844236536,302.21342940503547,107.22896232467257,380.0010782978248,810.7324492039232,443.76681505772524,1789.7122988911099,1308.2896069312299,1198.0440777447704,1315.0052842548516,1143.940587241944,1250.4974081941384,1169.591822292817,1412.3097444655248,1683.3606898791136,1553.9432887973285,1846.8126585479513,2079.227223607603,2080.8355549874045,1964.533646937354,1633.1227065668727,1892.006200673475,2157.480154718558,2158.6163927186194,1529.534592887098,1056.0507308877275,901.6214475931014,1141.5460753965147,747.8771849884909,1439.8832563674066,1248.4940261570664,1103.8440252850878,1523.6118731373683,1610.679654557305,1614.9553486787124,1631.9291078405863,1570.766508217924
