,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,3688.6904266480333,3697.991507020643,4109.609346586574,3266.2694351382,4133.461314871961,4537.148407593321,3520.056898063717,2901.9255035379965,4582.777551952156,2845.4179704018734,3223.609309991573,3011.9389332598253,4815.173144116017,3304.2523160584,4265.627054829596
1,3688.6904266480333,0.0,34.11219439607568,455.28410996547876,708.757439698311,450.57999099484294,856.6023799610003,596.3758206536914,1145.1988727609066,899.9733535494843,1254.5404388611814,1521.2013532205567,1323.9658853763635,1131.0283613258512,704.8136917807517,595.7959669446496
2,3697.991507020643,34.11219439607568,0.0,434.4887691378991,690.6237082466395,437.0787892006839,843.114383128894,569.3134369375039,1131.6598051883311,887.2675650425766,1240.788240651916,1497.3103635830262,1305.0162925779491,1119.0094570095937,684.9946761008307,578.8945315609872
3,4109.609346586574,455.28410996547876,434.4887691378991,0.0,950.2186212361757,110.1894377487167,432.92505877996825,732.466515974002,1408.8328714618217,480.73502088942803,1511.9478136862692,1631.3537503707562,1516.4562837734984,711.4523221903268,927.3363850250694,158.80726829580388
4,3266.2694351382,708.757439698311,690.6237082466395,950.2186212361757,0.0,1018.835598822039,1373.3773579171161,254.40596187802217,459.34271953813015,1422.1683737719159,564.6295870850262,839.2382516451331,615.4759343338602,1645.3991981450833,41.735645825726856,1105.3988982618794
5,4133.461314871961,450.57999099484294,437.0787892006839,110.1894377487167,1018.835598822039,0.0,406.1612376965024,814.1245038198917,1478.1208374807475,450.21276037562967,1583.1694499352293,1726.427711350288,1599.4210683296042,682.164118513313,999.0839800656074,154.4304683837132
6,4537.148407593321,856.6023799610003,843.114383128894,432.92505877996825,1373.3773579171161,406.1612376965024,0.0,1142.1316117752997,1828.9195275644572,48.82719353534905,1929.3577095131554,1992.6703697093785,1914.3872634754873,278.91696837489496,1347.5637666228513,274.19804094497573
7,3520.056898063717,596.3758206536914,569.3134369375039,732.466515974002,254.40596187802217,814.1245038198917,1142.1316117752997,0.0,690.209515673557,1190.9102792838096,788.0463447817705,935.766651297057,785.3248679260616,1408.977700895938,218.75181735478247,881.4656617028805
8,2901.9255035379965,1145.1988727609066,1131.6598051883311,1408.8328714618217,459.34271953813015,1478.1208374807475,1828.9195275644572,690.209515673557,0.0,1877.746629065746,109.54609091936686,606.0568156851317,282.49772056855676,2098.2925567713733,481.7949397102961,1563.069738648388
9,4582.777551952156,899.9733535494843,887.2675650425766,480.73502088942803,1422.1683737719159,450.21276037562967,48.82719353534905,1190.9102792838096,1877.746629065746,0.0,1978.1740863629282,2039.2982637431776,1962.7347946424104,232.43912934262218,1396.3856109685876,321.92926020920015
10,2845.4179704018734,1254.5404388611814,1240.788240651916,1511.9478136862692,564.6295870850262,1583.1694499352293,1929.3577095131554,788.0463447817705,109.54609091936686,1978.1740863629282,0.0,557.7763220311143,232.3906585101224,2197.018516429209,584.7437513609068,1665.19222442806
11,3223.609309991573,1521.2013532205567,1497.3103635830262,1631.3537503707562,839.2382516451331,1726.427711350288,1992.6703697093785,935.766651297057,606.0568156851317,2039.2982637431776,557.7763220311143,0.0,327.197158126073,2230.0734438449485,829.897933871616,1762.3678890129943
12,3011.9389332598253,1323.9658853763635,1305.0162925779491,1516.4562837734984,615.4759343338602,1599.4210683296042,1914.3872634754873,785.3248679260616,282.49772056855676,1962.7347946424104,232.3906585101224,327.197158126073,0.0,2171.4905647474725,620.3604325415691,1661.9738063177842
13,4815.173144116017,1131.0283613258512,1119.0094570095937,711.4523221903268,1645.3991981450833,682.164118513313,278.91696837489496,1408.977700895938,2098.2925567713733,232.43912934262218,2197.018516429209,2230.0734438449485,2171.4905647474725,0.0,1618.188838847888,552.9198193126268
14,3304.2523160584,704.8136917807517,684.9946761008307,927.3363850250694,41.735645825726856,999.0839800656074,1347.5637666228513,218.75181735478247,481.7949397102961,1396.3856109685876,584.7437513609068,829.897933871616,620.3604325415691,1618.188838847888,0.0,1081.2780711829244
15,4265.627054829596,595.7959669446496,578.8945315609872,158.80726829580388,1105.3988982618794,154.4304683837132,274.19804094497573,881.4656617028805,1563.069738648388,321.92926020920015,1665.19222442806,1762.3678890129943,1661.9738063177842,552.9198193126268,1081.2780711829244,0.0
