,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1520,126.5445,43.85,1001,1,,
1,1520,126.54294,43.8509,1001,0,3387980.0,10-01 09:00:00
2,1520,126.5465,43.85084,1001,0,4261590.0,10-01 09:09:00
3,1520,126.54535,43.84478,1001,0,915901.0,10-01 12:19:00
4,1520,126.54778,43.8495,1001,0,2796512.0,10-01 09:32:00
5,1520,126.5538,43.85387,1001,0,2487719.0,10-01 09:58:00
6,1520,126.55258,43.84676,1001,0,160005.0,10-01 11:43:00
7,1520,126.54108,43.84522,1001,0,2866564.0,10-01 12:38:00
8,1520,126.55786,43.84988,1001,0,3658662.0,10-01 10:04:00
9,1520,126.56038,43.85396,1001,0,364608.0,10-01 10:20:00
10,1520,126.56405,43.85186,1001,0,1304848.0,10-01 10:44:00
11,1520,126.55134,43.84443,1001,0,4162443.0,10-01 11:58:00
12,1520,126.54329,43.84852,1001,0,2357992.0,10-01 08:41:00
13,1520,126.53996,43.8485,1001,0,1058909.0,10-01 08:54:00
14,1520,126.56338,43.84901,1001,0,3141131.0,10-01 10:36:00
15,1520,126.56617,43.84909,1001,0,3347331.0,10-01 11:06:00
16,1520,126.55588,43.84523,1001,0,2323365.0,10-01 11:37:00
17,1520,126.54003,43.84833,1001,0,245949.0,10-01 08:47:00
18,1520,126.55151,43.84619,1001,0,1518945.0,10-01 11:51:00
19,1520,126.55528,43.84965,1001,0,1662262.0,10-01 09:45:00
20,1520,126.54784,43.84739,1001,0,3254853.0,10-01 12:10:00
21,1520,126.5427,43.84278,1001,0,4227688.0,10-01 12:28:00
22,1520,126.53791,43.84644,1001,0,3693135.0,10-01 12:46:00
23,1520,126.55586,43.8528,1001,0,4508956.0,10-01 09:50:00
24,1520,126.54651,43.85167,1001,0,2668902.0,10-01 09:18:00
25,1520,126.56522,43.85681,1001,0,3811365.0,10-01 10:59:00
26,1520,126.56597,43.84799,1001,0,1287519.0,10-01 11:17:00
27,1520,126.54649,43.84496,1001,0,1887823.0,10-01 12:05:00
28,1520,126.54938,43.8503,1001,0,1389955.0,10-01 09:37:00
29,1520,126.55872,43.84513,1001,0,977168.0,10-01 11:28:00
