,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,2474.0059787802998,2545.9166193762812,2684.4058854537816,2643.0281486156337,2679.005670545423,3527.007746433868,3578.6873051472444,3707.854168130171,3148.668077355796,3030.1381866300076,4360.488402455677,4218.451667716681,4482.325062117452,2740.3870087476416,2190.3956291304876,2773.3414516294406,2691.621025029986
1,2474.0059787802998,0.0,268.4098127485753,431.8401390401585,518.7413863742987,933.0363066977426,2399.2367068752183,2063.299632534977,2116.4516247595107,2002.1303211471393,803.4015309327283,3940.6373849274473,3992.0210566459805,3885.809584515809,2106.462241263644,3880.9836508893245,1783.9331296544708,1812.185771409776
2,2545.9166193762812,268.4098127485753,0.0,665.2727030323787,769.0577474204761,1194.4426870123746,2135.2762222388783,1794.9573327283765,1849.1780932285053,1742.657862230805,997.3970821042337,4208.166614055337,4260.430436188401,4150.98877330596,1877.6912674389844,3802.6731944524054,1540.6183815210886,1576.5425377107642
3,2684.4058854537816,431.8401390401585,665.2727030323787,0.0,128.35374096846658,559.3871204624215,2789.1403467488612,2415.6977767711996,2452.8213341120086,2403.996771947807,393.21894359530563,3584.5895714198996,3658.054552131663,3511.3300026016727,2534.9235334295463,4247.058547554164,2204.89052105235,2237.6817591860154
4,2643.0281486156337,518.7413863742987,769.0577474204761,128.35374096846658,0.0,435.6598800740181,2901.119983359324,2535.8323626727442,2575.316635449282,2511.5836996954827,391.25600536371417,3462.05184953096,3532.5752083339576,3392.488245145522,2624.390024862552,4262.75802108766,2302.159260269581,2330.910780497771
5,2679.005670545423,933.0363066977426,1194.4426870123746,559.3871204624215,435.6598800740181,0.0,3329.69145576367,2971.1204502786095,3010.9567468069104,2935.0572275695677,538.1823765401391,3026.3926019315672,3098.9368435602178,2958.780681090358,3018.2642178398128,4467.120703158356,2710.677514983713,2732.543907854794
6,3527.007746433868,2399.2367068752183,2135.2762222388783,2789.1403467488612,2901.119983359324,3329.69145576367,0.0,544.3574810298883,644.8909433313287,425.02393301032697,3057.61788323911,6334.080188849593,6369.608990485757,6284.9510558587235,823.7831940574796,3445.342883892745,778.4935068877662,842.2903503813397
7,3578.6873051472444,2063.299632534977,1794.9573327283765,2415.6977767711996,2535.8323626727442,2971.1204502786095,544.3574810298883,0.0,146.03711026381657,534.4043202159155,2642.1092508217257,5996.522814628366,6054.967884340216,5926.934892383614,1107.009795518873,3802.3872024651964,854.088744479278,959.3124173892115
8,3707.854168130171,2116.4516247595107,1849.1780932285053,2452.8213341120086,2575.316635449282,3010.9567468069104,644.8909433313287,146.03711026381657,0.0,679.9234424696853,2660.740094669658,6037.264028275505,6103.1330292274115,5960.671634795743,1252.2831132026274,3947.653029959199,997.6946080153361,1103.7503635647336
9,3148.668077355796,2002.1303211471393,1742.657862230805,2403.996771947807,2511.5836996954827,2935.0572275695677,425.02393301032697,534.4043202159155,679.9234424696853,0.0,2692.729640936961,5926.355110394105,5956.073546381399,5883.662692613141,572.7037372926518,3268.012233191433,375.53663427282777,462.006285407309
10,3030.1381866300076,803.4015309327283,997.3970821042337,393.21894359530563,391.25600536371417,538.1823765401391,3057.61788323911,2642.1092508217257,2660.740094669658,2692.729640936961,0.0,3422.21216088981,3528.212770467462,3319.266844974468,2873.101179194355,4639.350423299078,2526.6885906334387,2569.0777223002424
11,4360.488402455677,3940.6373849274473,4208.166614055337,3584.5895714198996,3462.05184953096,3026.3926019315672,6334.080188849593,5996.522814628366,6037.264028275505,5926.355110394105,3422.21216088981,0.0,328.70754187163055,305.51800569766004,5919.431020955279,6547.401006024651,5662.200707560422,5664.11666564078
12,4218.451667716681,3992.0210566459805,4260.430436188401,3658.054552131663,3532.5752083339576,3098.9368435602178,6369.608990485757,6054.967884340216,6103.1330292274115,5956.073546381399,3528.212770467462,328.70754187163055,0.0,633.3886735780645,5917.456198506782,6408.84729683075,5677.264314651789,5672.754674832334
13,4482.325062117452,3885.809584515809,4150.98877330596,3511.3300026016727,3392.488245145522,2958.780681090358,6284.9510558587235,5926.934892383614,5960.671634795743,5883.662692613141,3319.266844974468,305.51800569766004,633.3886735780645,0.0,5906.222872897606,6659.809167568894,5633.893630189712,5641.779366110785
14,2740.3870087476416,2106.462241263644,1877.6912674389844,2534.9235334295463,2624.390024862552,3018.2642178398128,823.7831940574796,1107.009795518873,1252.2831132026274,572.7037372926518,2873.101179194355,5919.431020955279,5917.456198506782,5906.222872897606,0.0,2695.390380898223,390.00240706015705,312.2969335933947
15,2190.3956291304876,3880.9836508893245,3802.6731944524054,4247.058547554164,4262.75802108766,4467.120703158356,3445.342883892745,3802.3872024651964,3947.653029959199,3268.012233191433,4639.350423299078,6547.401006024651,6408.84729683075,6659.809167568894,2695.390380898223,0.0,2997.87386177516,2887.097312025956
16,2773.3414516294406,1783.9331296544708,1540.6183815210886,2204.89052105235,2302.159260269581,2710.677514983713,778.4935068877662,854.088744479278,997.6946080153361,375.53663427282777,2526.6885906334387,5662.200707560422,5677.264314651789,5633.893630189712,390.00240706015705,2997.87386177516,0.0,110.899262424978
17,2691.621025029986,1812.185771409776,1576.5425377107642,2237.6817591860154,2330.910780497771,2732.543907854794,842.2903503813397,959.3124173892115,1103.7503635647336,462.006285407309,2569.0777223002424,5664.11666564078,5672.754674832334,5641.779366110785,312.2969335933947,2887.097312025956,110.899262424978,0.0
