,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,2688,09-10 08:27:00,126.545,43.85,910,1,
1,2688,09-10 08:34:00,126.544,43.85,910,1,
2,2688,09-10 15:09:00,126.538,43.846,910,1,
3,2688,09-10 13:11:00,126.52114,43.81336,910,0,4331821.0
4,2688,09-10 13:47:00,126.5161,43.8082,910,0,2098763.0
5,2688,09-10 14:08:00,126.51739,43.80738,910,0,1978121.0
6,2688,09-10 13:17:00,126.52164,43.81366,910,0,410907.0
7,2688,09-10 14:00:00,126.51505,43.80791,910,0,1506797.0
8,2688,09-10 12:04:00,126.52523,43.81426,910,0,4410689.0
9,2688,09-10 13:00:00,126.52066,43.81158,910,0,3940426.0
10,2688,09-10 10:17:00,126.53303,43.82566,910,0,3189772.0
11,2688,09-10 10:27:00,126.53186,43.8267,910,0,2070987.0
12,2688,09-10 11:11:00,126.53137,43.82255,910,0,2554953.0
13,2688,09-10 09:51:00,126.53179,43.82728,910,0,628087.0
14,2688,09-10 11:21:00,126.52492,43.82194,910,0,1072523.0
15,2688,09-10 11:33:00,126.52633,43.8213,910,0,2760922.0
16,2688,09-10 12:42:00,126.52074,43.81783,910,0,2201365.0
17,2688,09-10 11:51:00,126.5325,43.81976,910,0,3603244.0
18,2688,09-10 14:38:00,126.50923,43.81133,910,0,33284.0
19,2688,09-10 16:25:00,126.51294,43.81862,910,0,1335832.0
20,2688,09-10 16:46:00,126.52013,43.81841,910,0,3685982.0
21,2688,09-10 16:56:00,126.52172,43.82035,910,0,3580671.0
22,2688,09-10 15:54:00,126.51808,43.82294,910,0,2216300.0
23,2688,09-10 16:31:00,126.51852,43.81804,910,0,4339763.0
24,2688,09-10 19:04:00,126.52845,43.82318,910,0,1882508.0
