,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,3135.6138284201274,2594.4466683006176,3049.6541145286196,3110.964351869039,3559.4410372146667,3616.7731667922926,3931.6121806980236,3431.833875699044,3082.0604327558094,3219.172504005951,2991.431300913476,2105.609658496377,1986.4534306395215,1878.940096077541,2204.087326971404,2839.2692476503917,3226.4168710125323,3094.101879549748,3302.3470936508775,3483.485111065453,3532.431515967682,3513.139608570264,3450.739105902411,2064.3716982611127,2345.349941016939,2594.323810226456,2501.3794716349917,2311.6863304897224,3221.0569982329393
1,3135.6138284201274,0.0,1334.4332001723544,881.039435027149,800.0682598385268,1036.139431544783,990.5888727825641,905.9980111919845,312.48354860285383,55.691331433458735,574.7092780417855,521.4305289991918,1442.7687133066574,1251.4863313769192,1287.8169376944234,1177.8453551433865,712.4276487168048,1415.527999973506,1177.8613211811803,1149.7439833392941,1406.4375889183348,1291.6758860222553,464.26657240835596,384.98670664089923,1169.8779059888043,900.0007599636293,1129.256474872927,1344.7361702760807,1375.2557152663646,319.33720778251075
2,2594.4466683006176,1334.4332001723544,0.0,613.7311225771247,714.9861006962119,1063.231946574824,1151.4248939243187,1657.1107621126243,1453.08293951384,1316.5205236771367,957.5693063933628,841.6444750677585,495.72136240945036,803.7225100870037,995.7412050051482,539.5711669220917,627.8578682077163,633.8520576566142,519.954871017899,741.6641811038052,890.2869125077308,955.1248100333964,1395.1214326375784,1380.1229998933832,776.7038404889946,713.776924785961,211.9826166667584,93.72665981126593,286.59992059399303,1147.5929711678064
3,3049.6541145286196,881.039435027149,613.7311225771247,0.0,105.21953020860977,509.79007700690835,573.9968839791492,1043.4256819521477,904.7616189722187,884.8264426278997,370.8053179468411,368.99917474860695,985.1961566560221,1083.8588837726325,1238.0710418004635,845.9220326861208,288.19914249977484,541.4731365838985,297.1776307883854,338.2664742634354,608.0253384644582,560.797647756988,809.3978553019864,809.7335026004213,1016.3634834770392,780.1293523810799,490.3864524998116,674.1071792677557,811.6869331651092,611.7799135548739
4,3110.964351869039,800.0682598385268,714.9861006962119,105.21953020860977,0.0,457.53089143007963,505.82195958686947,943.8831782826059,804.9416365004881,808.4417042353897,268.12501297469754,307.6222021797676,1066.3574310217577,1133.660421654888,1278.0536839255628,908.143246526041,295.60202478880905,615.4650672970222,383.1502175198557,369.4655426613783,640.8257050603928,567.5561955761301,704.8252471711497,706.9651907976377,1062.235930042532,809.8450762578578,579.5990950892574,771.7716894855979,900.8892897821298,517.447288006642
5,3559.4410372146667,1036.139431544783,1063.231946574824,509.79007700690835,457.53089143007963,0.0,109.89695116938233,706.3469301800458,893.251084854022,1066.3270068115414,491.3406361640469,690.0775798813044,1485.663652956291,1589.1516083432261,1735.5791567497286,1355.5834884368955,750.464327928117,647.0528717389626,564.3233623563781,355.00830662305344,468.35501169215155,311.3717950149873,716.4569792344519,765.7991078979769,1518.8987104507796,1266.5917354189176,985.291600543968,1140.3496270921346,1300.5260034435994,717.4454060372885
6,3616.7731667922926,990.5888727825641,1151.4248939243187,573.9968839791492,505.82195958686947,109.89695116938233,0.0,596.7088778960256,820.8870771965862,1025.2177636057436,479.61222239423074,697.6064444801602,1558.2868309122712,1637.9481630339458,1776.6447233645056,1413.5222964090128,788.141233005832,756.6117720576071,663.7352389678512,460.90868733847725,574.0615415821865,414.6393862759294,636.4586420623965,692.4866698158272,1565.0797081843991,1303.5876097835967,1060.0794085298885,1225.2558909984573,1378.875198708493,676.63266111965
7,3931.6121806980236,905.9980111919845,1657.1107621126243,1043.4256819521477,943.8831782826059,706.3469301800458,596.7088778960256,0.0,605.2607061112961,959.5334123772617,739.6646951361669,950.3767884128946,1986.1982893957038,1956.5952620722892,2052.767223896797,1784.2351080362093,1136.7924778079,1349.70575893447,1224.6667075115222,1045.0457512276469,1166.3023860320668,1005.1181148265987,446.468934446544,523.3289673663495,1875.506463671421,1589.9556115332728,1518.8264320724584,1715.6431350376224,1837.3400142607272,716.7644333446924
8,3431.833875699044,312.48354860285383,1453.08293951384,904.7616189722187,804.9416365004881,893.251084854022,820.8870771965862,605.2607061112961,0.0,368.0780313503774,538.1753756218549,613.6409890302389,1647.1588385675993,1510.7671051122559,1568.0617844498727,1399.3254796629599,831.6858831844876,1394.466864191011,1183.4915047946633,1097.1422799105733,1323.8791037993133,1186.2997778599151,195.17353932424638,128.42310313292438,1428.0148790669907,1146.0703155879041,1264.6497780760033,1482.0146343186498,1547.8333812489086,305.49768787811587
9,3082.0604327558094,55.691331433458735,1316.5205236771367,884.8264426278997,808.4417042353897,1066.3270068115414,1025.2177636057436,959.5334123772617,368.0780313503774,0.0,595.156228940465,519.6421714885511,1407.6361495206186,1205.7561270946178,1237.7883345418732,1140.1049069736555,700.2068487236196,1422.9499375763937,1181.9995841225486,1164.2962801920048,1424.53680863209,1314.188466652873,516.2566114060007,437.3583849731016,1124.5583677670031,858.1857239575601,1109.2432035997415,1323.168142357376,1346.6411782806817,349.36620480135247
10,3219.172504005951,574.7092780417855,957.5693063933628,370.8053179468411,268.12501297469754,491.3406361640469,479.61222239423074,739.6646951361669,538.1753756218549,595.156228940465,0.0,232.7072118553351,1247.6571597297452,1233.7262321023431,1349.203394575724,1046.6761180511344,397.201393734586,863.2228684721558,645.5075273906228,579.6858762247336,831.9021228557524,719.1672446563957,440.94998689262945,439.00735192031397,1154.899377682625,875.5881209904198,794.5737071838074,1002.8258205009814,1106.6298263415415,265.11210820284526
11,2991.431300913476,521.4305289991918,841.6444750677585,368.99917474860695,307.6222021797676,690.0775798813044,697.6064444801602,950.3767884128946,613.6409890302389,519.6421714885511,232.7072118553351,0.0,1059.2803872196823,1008.617262502024,1118.2371002593518,837.5199725063047,218.39466043200963,910.3654556284373,665.0619486846551,676.8833125053662,947.5353157447429,864.1723893734996,586.026235352735,554.1840237571305,928.5641043387417,646.2073307297854,651.0396688690762,868.3807798997524,941.0182436638253,309.66233780705505
12,2105.609658496377,1442.7687133066574,495.72136240945036,985.1961566560221,1066.3574310217577,1485.663652956291,1558.2868309122712,1986.1982893957038,1647.1588385675993,1407.6361495206186,1247.6571597297452,1059.2803872196823,0.0,419.2150373665598,599.0985506866215,277.90657309605785,852.9937679176542,1129.0004423838677,989.2894390939719,1201.4627397627985,1378.8921250174933,1428.3581528147438,1644.9869458590272,1608.2567403542762,440.4055398191229,577.104180708997,500.653060714729,402.06001372786335,209.12814975673209,1358.555766699726
13,1986.4534306395215,1251.4863313769192,803.7225100870037,1083.8588837726325,1133.660421654888,1589.1516083432261,1637.9481630339458,1956.5952620722892,1510.7671051122559,1205.7561270946178,1233.7262321023431,1008.617262502024,419.2150373665598,0.0,192.82420804784135,269.6907556275107,853.9642448867952,1390.1923403038509,1195.125636651105,1375.446713719819,1601.2048761605975,1611.9763315668822,1557.8755584802616,1504.2618521029442,82.81674145505994,369.1018940928133,696.9665833081717,722.2777244373552,559.7139829837407,1261.284057431168
14,1878.940096077541,1287.8169376944234,995.7412050051482,1238.0710418004635,1278.0536839255628,1735.5791567497286,1776.6447233645056,2052.767223896797,1568.0617844498727,1237.7883345418732,1349.203394575724,1118.2371002593518,599.0985506866215,192.82420804784135,0.0,458.49468787785906,988.5175562653591,1573.8649589618349,1371.1124125219826,1542.6772471488944,1776.6264037390984,1778.9718016113536,1636.615653629216,1576.7009503484182,229.9037995085963,475.0397335427781,880.736709845684,914.9745394269244,751.4573595086799,1342.9463798215018
15,2204.087326971404,1177.8453551433865,539.5711669220917,845.9220326861208,908.143246526041,1355.5834884368955,1413.5222964090128,1784.2351080362093,1399.3254796629599,1140.1049069736555,1046.6761180511344,837.5199725063047,277.90657309605785,269.6907556275107,458.49468787785906,0.0,651.2583052434101,1121.1473780399735,931.3722354882993,1119.428255934609,1337.026833809444,1355.294779214115,1415.2700811563757,1371.645181989404,237.3737905988427,299.20612648343194,428.66221677533764,463.47022319774743,326.8543617346549,1122.0845870269166
16,2839.2692476503917,712.4276487168048,627.8578682077163,288.19914249977484,295.60202478880905,750.464327928117,788.141233005832,1136.7924778079,831.6858831844876,700.2068487236196,397.201393734586,218.39466043200963,852.9937679176542,853.9642448867952,988.5175562653591,651.2583052434101,0.0,795.9787272991364,544.8054022993647,626.3165814554231,894.7152517852077,847.1131274677433,799.1500802685007,771.2637374654284,778.8814582903836,516.5269389931306,433.0877080196662,650.7459670930895,724.870768973534,528.0560200709106
17,3226.4168710125323,1415.527999973506,633.8520576566142,541.4731365838985,615.4650672970222,647.0528717389626,756.6117720576071,1349.70575893447,1394.466864191011,1422.9499375763937,863.2228684721558,910.3654556284373,1129.0004423838677,1390.1923403038509,1573.8649589618349,1121.1473780399735,795.9787272991364,0.0,251.3563280527125,311.1307476386304,279.26538789737924,400.1289375669981,1259.7987309814816,1282.0994057560079,1344.502818634045,1184.6334032473303,693.4355590719016,727.5405750707874,919.9872365431709,1125.738818439071
18,3094.101879549748,1177.8613211811803,519.954871017899,297.1776307883854,383.1502175198557,564.3233623563781,663.7352389678512,1224.6667075115222,1183.4915047946633,1181.9995841225486,645.5075273906228,665.0619486846551,989.2894390939719,1195.125636651105,1371.1124125219826,931.3722354882993,544.8054022993647,251.3563280527125,0.0,222.840781743637,406.07957025424366,439.27835894441955,1067.0787202785955,1079.0730858725278,1141.4051442867801,956.200539491395,507.41074835014047,606.628873511415,786.9923153701607,900.51064798803
19,3302.3470936508775,1149.7439833392941,741.6641811038052,338.2664742634354,369.4655426613783,355.00830662305344,460.90868733847725,1045.0457512276469,1097.1422799105733,1164.2962801920048,579.6858762247336,676.8833125053662,1201.4627397627985,1375.446713719819,1542.6772471488944,1119.428255934609,626.3165814554231,311.1307476386304,222.840781743637,0.0,272.217365496292,236.55416314800138,953.7712037599864,980.6153152904137,1315.2491840026012,1101.6597745915644,708.2507674028055,826.7141951183966,1002.8845542869271,844.756895465116
20,3483.485111065453,1406.4375889183348,890.2869125077308,608.0253384644582,640.8257050603928,468.35501169215155,574.0615415821865,1166.3023860320668,1323.8791037993133,1424.53680863209,831.9021228557524,947.5353157447429,1378.8921250174933,1601.2048761605975,1776.6264037390984,1337.026833809444,894.7152517852077,279.26538789737924,406.07957025424366,272.217365496292,0.0,161.3514851564146,1162.9304113828223,1201.1176132858268,1547.0720599440579,1352.4835198300746,911.0560164502353,982.6740541540546,1171.8388315070558,1094.1506977403524
21,3532.431515967682,1291.6758860222553,955.1248100333964,560.797647756988,567.5561955761301,311.3717950149873,414.6393862759294,1005.1181148265987,1186.2997778599151,1314.188466652873,719.1672446563957,864.1723893734996,1428.3581528147438,1611.9763315668822,1778.9718016113536,1355.294779214115,847.1131274677433,400.1289375669981,439.27835894441955,236.55416314800138,161.3514851564146,0.0,1018.337879751203,1061.2231205464557,1551.731915100879,1334.8565694240065,940.5160831041728,1044.0021203532287,1226.1963408574322,974.503843919457
22,3513.139608570264,464.26657240835596,1395.1214326375784,809.3978553019864,704.8252471711497,716.4569792344519,636.4586420623965,446.468934446544,195.17353932424638,516.2566114060007,440.94998689262945,586.026235352735,1644.9869458590272,1557.8755584802616,1636.615653629216,1415.2700811563757,799.1500802685007,1259.7987309814816,1067.0787202785955,953.7712037599864,1162.9304113828223,1018.337879751203,0.0,79.59488644317993,1475.3757525970282,1188.802918150065,1222.3128284811849,1435.4145346618418,1523.9089772099614,296.6520968505621
23,3450.739105902411,384.98670664089923,1380.1229998933832,809.7335026004213,706.9651907976377,765.7991078979769,692.4866698158272,523.3289673663495,128.42310313292438,437.3583849731016,439.00735192031397,554.1840237571305,1608.2567403542762,1504.2618521029442,1576.7009503484182,1371.645181989404,771.2637374654284,1282.0994057560079,1079.0730858725278,980.6153152904137,1201.1176132858268,1061.2231205464557,79.59488644317993,0.0,1421.540771721016,1135.757221855542,1200.2949214950265,1415.682757725643,1495.1998658797531,249.99706128477305
24,2064.3716982611127,1169.8779059888043,776.7038404889946,1016.3634834770392,1062.235930042532,1518.8987104507796,1565.0797081843991,1875.506463671421,1428.0148790669907,1124.5583677670031,1154.899377682625,928.5641043387417,440.4055398191229,82.81674145505994,229.9037995085963,237.3737905988427,778.8814582903836,1344.502818634045,1141.4051442867801,1315.2491840026012,1547.0720599440579,1551.731915100879,1475.3757525970282,1421.540771721016,0.0,286.77798282727855,651.8517433356427,700.6033790044801,552.8614828570343,1178.8215277952133
25,2345.349941016939,900.0007599636293,713.776924785961,780.1293523810799,809.8450762578578,1266.5917354189176,1303.5876097835967,1589.9556115332728,1146.0703155879041,858.1857239575601,875.5881209904198,646.2073307297854,577.104180708997,369.1018940928133,475.0397335427781,299.20612648343194,516.5269389931306,1184.6334032473303,956.200539491395,1101.6597745915644,1352.4835198300746,1334.8565694240065,1188.802918150065,1135.757221855542,286.77798282727855,0.0,530.6691623710655,664.9038243696463,588.2899344035428,892.1939483211419
26,2594.323810226456,1129.256474872927,211.9826166667584,490.3864524998116,579.5990950892574,985.291600543968,1060.0794085298885,1518.8264320724584,1264.6497780760033,1109.2432035997415,794.5737071838074,651.0396688690762,500.653060714729,696.9665833081717,880.736709845684,428.66221677533764,433.0877080196662,693.4355590719016,507.41074835014047,708.2507674028055,911.0560164502353,940.5160831041728,1222.3128284811849,1200.2949214950265,651.8517433356427,530.6691623710655,0.0,217.87545621256544,321.5699271022388,960.3749560312356
27,2501.3794716349917,1344.7361702760807,93.72665981126593,674.1071792677557,771.7716894855979,1140.3496270921346,1225.2558909984573,1715.6431350376224,1482.0146343186498,1323.168142357376,1002.8258205009814,868.3807798997524,402.06001372786335,722.2777244373552,914.9745394269244,463.47022319774743,650.7459670930895,727.5405750707874,606.628873511415,826.7141951183966,982.6740541540546,1044.0021203532287,1435.4145346618418,1415.682757725643,700.6033790044801,664.9038243696463,217.87545621256544,0.0,192.9741190013901,1177.3820330030221
28,2311.6863304897224,1375.2557152663646,286.59992059399303,811.6869331651092,900.8892897821298,1300.5260034435994,1378.875198708493,1837.3400142607272,1547.8333812489086,1346.6411782806817,1106.6298263415415,941.0182436638253,209.12814975673209,559.7139829837407,751.4573595086799,326.8543617346549,724.870768973534,919.9872365431709,786.9923153701607,1002.8845542869271,1171.8388315070558,1226.1963408574322,1523.9089772099614,1495.1998658797531,552.8614828570343,588.2899344035428,321.5699271022388,192.9741190013901,0.0,1248.9481010809282
29,3221.0569982329393,319.33720778251075,1147.5929711678064,611.7799135548739,517.447288006642,717.4454060372885,676.63266111965,716.7644333446924,305.49768787811587,349.36620480135247,265.11210820284526,309.66233780705505,1358.555766699726,1261.284057431168,1342.9463798215018,1122.0845870269166,528.0560200709106,1125.738818439071,900.51064798803,844.756895465116,1094.1506977403524,974.503843919457,296.6520968505621,249.99706128477305,1178.8215277952133,892.1939483211419,960.3749560312356,1177.3820330030221,1248.9481010809282,0.0
