,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,435,06-04 14:03:00,126.566,43.871,604,1,
1,435,06-04 17:54:00,126.553,43.871,604,1,
2,435,06-04 15:21:00,126.55492,43.87374,604,0,3643236.0
3,435,06-04 15:46:00,126.55562,43.87221,604,0,89901.0
4,435,06-04 16:12:00,126.55427,43.87003,604,0,4443693.0
5,435,06-04 15:27:00,126.55445,43.87291,604,0,4514092.0
6,435,06-04 14:42:00,126.55291,43.87447,604,0,3016448.0
7,435,06-04 17:56:00,126.55304,43.87136,604,0,2320235.0
8,435,06-04 17:19:00,126.55125,43.8741,604,0,3548840.0
9,435,06-04 17:31:00,126.55036,43.87172,604,0,1016694.0
10,435,06-04 18:01:00,126.5523,43.87102,604,0,1297908.0
11,435,06-04 19:08:00,126.56358,43.86597,604,0,2805781.0
