,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,3463.8415634699627,3203.3743219894895,3037.8669848028326,2766.5026758185227,2896.262236647094,2775.815414792106,2630.6350089917696,2586.6229044909396,3698.876613972506,3701.3498590058884,3588.374983696931,3659.4279585337927
1,3463.8415634699627,0.0,300.4583873084718,427.77129059155936,700.1923432537094,657.6533244235677,749.8811331724298,893.4244713970709,945.4531878887178,4924.700803425272,5334.492360590425,5279.1230278278335,365.9335932789915
2,3203.3743219894895,300.4583873084718,0.0,194.7316531809041,478.2355042086512,357.3097917628064,454.04426991231566,722.4517108740795,651.4762078610664,4867.0661392791635,5250.711563777455,5189.457647220735,641.4968259591442
3,3037.8669848028326,427.77129059155936,194.7316531809041,0.0,287.2289495716983,309.61974853073195,358.24182861105777,527.984462579441,539.9232313036947,4682.908506281152,5061.398950013409,4999.243788584445,703.6615328310663
4,2766.5026758185227,700.1923432537094,478.2355042086512,287.2289495716983,0.0,377.53866597582265,323.11128550635794,269.89438623300714,411.07315006721126,4447.33092729587,4810.508917706014,4745.426728493477,917.6405373102434
5,2896.262236647094,657.6533244235677,357.3097917628064,309.61974853073195,377.53866597582265,0.0,122.95650411602408,641.1525302991879,311.66250310620995,4808.731578192893,5158.957923359528,5090.783697621894,985.5152148136546
6,2775.815414792106,749.8811331724298,454.04426991231566,358.24182861105777,323.11128550635794,122.95650411602408,0.0,566.7587630502993,197.90252213911268,4713.604765268506,5056.498304247427,4986.987676014074,1058.4964784357833
7,2630.6350089917696,893.4244713970709,722.4517108740795,527.984462579441,269.89438623300714,641.1525302991879,566.7587630502993,0.0,586.7067647341217,4177.510650894406,4542.924031671994,4478.698146686316,1030.6579168715764
8,2586.6229044909396,945.4531878887178,651.4762078610664,539.9232313036947,411.07315006721126,311.66250310620995,197.90252213911268,586.7067647341217,0.0,4643.381683052811,4967.423420652387,4894.394694657855,1243.5719228538924
9,3698.876613972506,4924.700803425272,4867.0661392791635,4682.908506281152,4447.33092729587,4808.731578192893,4713.604765268506,4177.510650894406,4643.381683052811,0.0,604.3632235869021,651.5500174202235,4819.251389526283
10,3701.3498590058884,5334.492360590425,5250.711563777455,5061.398950013409,4810.508917706014,5158.957923359528,5056.498304247427,4542.924031671994,4967.423420652387,604.3632235869021,0.0,122.45144712404166,5259.031277522088
11,3588.374983696931,5279.1230278278335,5189.457647220735,4999.243788584445,4745.426728493477,5090.783697621894,4986.987676014074,4478.698146686316,4894.394694657855,651.5500174202235,122.45144712404166,0.0,5211.221704684711
12,3659.4279585337927,365.9335932789915,641.4968259591442,703.6615328310663,917.6405373102434,985.5152148136546,1058.4964784357833,1030.6579168715764,1243.5719228538924,4819.251389526283,5259.031277522088,5211.221704684711,0.0
