,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,80.24871774924817,1382.2525499044489,1189.9261719190133,1030.4822827976488,833.7187396848144,1044.069697495626,1161.1347805931416,963.3685431440991,1046.681813759965,864.0405940916374,1162.1863143462367,1335.58202068633,1036.6357005821349,391.24267506685453,1137.8472397732987,1036.303577656591,1227.2072861485358,241.32439768956405,1239.6472706501568
1,80.24871774924817,0.0,1461.5093331224496,1235.0782928328167,1106.1890902113573,912.5610664040385,1119.7779402975941,1240.8152192409866,1043.5254712038804,1126.8558526962654,944.2417074133879,1202.0695069644823,1367.4179682089032,1061.3188997949783,462.4552661798097,1217.8357277369403,1114.7392406585739,1285.7962086837692,320.82676859635114,1278.5254865064
2,1382.2525499044489,1461.5093331224496,0.0,1421.6401620738663,417.60740883798485,549.7740084483197,406.9042125284937,226.50498234660327,438.38140562708725,363.90651064010905,561.3922726876161,1491.5176198823979,1701.0455452315523,1630.5863923297486,1107.6972851955168,263.49511089081466,353.1104654873224,1185.588342914378,1140.9309461931728,1543.7181772372385
3,1189.9261719190133,1235.0782928328167,1421.6401620738663,0.0,1394.4427772239535,1177.5668059237082,1401.8191887276098,1253.0111370124164,1097.474604409539,1123.6255743808995,995.6372189814704,97.55030079959401,279.4399539101923,359.5959886202197,861.1413222080494,1201.7807316660517,1283.1908359998104,275.5389551582683,1115.31945733254,122.61012085492675
4,1030.4822827976488,1106.1890902113573,417.60740883798485,1394.4427772239535,0.0,243.2627909522307,13.589298101983658,280.70909432581885,306.1735570857119,316.94220341367793,399.03492321852895,1441.9034554621592,1662.442168574241,1515.2453330507988,835.5940116745313,308.00076695247435,134.0958121334491,1215.6304092216876,795.0009754869043,1508.3848297817028
5,833.7187396848144,912.5610664040385,549.7740084483197,1177.5668059237082,243.2627909522307,0.0,254.79368461143764,335.2288180214269,184.41966508247344,255.62142432547742,199.01950501409968,1218.1562235067197,1439.0428661185435,1277.4827950043452,598.3338849651032,323.3833030118517,203.88632778349404,1022.503868358708,592.6492896770351,1287.5560856560596
6,1044.069697495626,1119.7779402975941,406.9042125284937,1401.8191887276098,13.589298101983658,254.79368461143764,0.0,275.9100902241825,311.12263963442103,318.393256725617,406.8443876358423,1449.9489811076126,1670.3930872598212,1525.053429652871,848.2068176427584,305.1121672481876,134.84714761319998,1221.092250793453,808.5526297098937,1516.109635469062
7,1161.1347805931416,1240.8152192409866,226.50498234660327,1253.0111370124164,280.70909432581885,335.2288180214269,275.9100902241825,0.0,212.42375013144058,143.3732490272619,337.0683740428862,1315.1906328520276,1530.504889816927,1433.9314245311557,881.2866032701461,51.30150077041947,164.63388893088393,1037.9086879841984,919.9905160566535,1373.1539726745707
8,963.3685431440991,1043.5254712038804,438.38140562708725,1097.474604409539,306.1735570857119,184.41966508247344,311.12263963442103,212.42375013144058,0.0,83.46549477653944,126.44915246452967,1150.5183492708386,1369.7481418439636,1246.8566551110962,669.5015739623776,177.98088203302234,185.78527908007396,910.1056644490511,723.9080870565824,1213.976554334938
9,1046.681813759965,1126.8558526962654,363.90651064010905,1123.6255743808995,316.94220341367793,255.62142432547742,318.393256725617,143.3732490272619,83.46549477653944,0.0,198.13049491373823,1182.1729533210496,1399.338713224184,1293.3534451566697,747.487222523799,100.41537880416564,183.60534919431393,920.5665422915613,807.3460692636552,1242.4414141868942
10,864.0405940916374,944.2417074133879,561.3922726876161,995.6372189814704,399.03492321852895,199.01950501409968,406.8443876358423,337.0683740428862,126.44915246452967,198.13049491373823,0.0,1043.141572700317,1263.5501789405712,1127.4835978436574,550.0861177898096,298.25963721410545,297.4863471468962,827.1985687193941,628.9354542474008,1109.351704735611
11,1162.1863143462367,1202.0695069644823,1491.5176198823979,97.55030079959401,1441.9034554621592,1218.1562235067197,1449.9489811076126,1315.1906328520276,1150.5183492708386,1182.1729533210496,1043.141572700317,0.0,220.89760512388924,266.3191474666748,855.1610892576481,1264.2124688782596,1335.4662060640173,369.7221302087257,1107.0702134891774,78.96122233568329
12,1335.58202068633,1367.4179682089032,1701.0455452315523,279.4399539101923,1662.442168574241,1439.0428661185435,1670.3930872598212,1530.504889816927,1369.7481418439636,1399.338713224184,1263.5501789405712,220.89760512388924,0.0,323.2190680061374,1055.9370761586913,1479.3539507380428,1554.999955198515,539.5645842718524,1303.6292631044992,157.52565369732042
13,1036.6357005821349,1061.3188997949783,1630.5863923297486,359.5959886202197,1515.2453330507988,1277.4827950043452,1525.053429652871,1433.9314245311557,1246.8566551110962,1293.3534451566697,1127.4835978436574,266.3191474666748,323.2190680061374,0.0,803.4496159898233,1384.7585153773698,1424.9125377908258,610.7871237864143,1036.1895997236263,305.41658265464827
14,391.24267506685453,462.4552661798097,1107.6972851955168,861.1413222080494,835.5940116745313,598.3338849651032,848.2068176427584,881.2866032701461,669.5015739623776,747.487222523799,550.0861177898096,855.1610892576481,1055.9370761586913,803.4496159898233,0.0,846.6804951067453,794.4596650437575,853.630355165039,254.37966940638447,934.058191581943
15,1137.8472397732987,1217.8357277369403,263.49511089081466,1201.7807316660517,308.00076695247435,323.3833030118517,305.1121672481876,51.30150077041947,177.98088203302234,100.41537880416564,298.25963721410545,1264.2124688782596,1479.3539507380428,1384.7585153773698,846.6804951067453,0.0,180.61541464200917,986.8745076368426,897.3643793909254,1321.9838073930255
16,1036.303577656591,1114.7392406585739,353.1104654873224,1283.1908359998104,134.0958121334491,203.88632778349404,134.84714761319998,164.63388893088393,185.78527908007396,183.60534919431393,297.4863471468962,1335.4662060640173,1554.999955198515,1424.9125377908258,794.4596650437575,180.61541464200917,0.0,1093.5851491012018,795.6129227198338,1399.446264470994
17,1227.2072861485358,1285.7962086837692,1185.588342914378,275.5389551582683,1215.6304092216876,1022.503868358708,1221.092250793453,1037.9086879841984,910.1056644490511,920.5665422915613,827.1985687193941,369.7221302087257,539.5645842718524,610.7871237864143,853.630355165039,986.8745076368426,1093.5851491012018,0.0,1100.4953625088162,391.6412372318531
18,241.32439768956405,320.82676859635114,1140.9309461931728,1115.31945733254,795.0009754869043,592.6492896770351,808.5526297098937,919.9905160566535,723.9080870565824,807.3460692636552,628.9354542474008,1107.0702134891774,1303.6292631044992,1036.1895997236263,254.37966940638447,897.3643793909254,795.6129227198338,1100.4953625088162,0.0,1186.0302082512287
19,1239.6472706501568,1278.5254865064,1543.7181772372385,122.61012085492675,1508.3848297817028,1287.5560856560596,1516.109635469062,1373.1539726745707,1213.976554334938,1242.4414141868942,1109.351704735611,78.96122233568329,157.52565369732042,305.41658265464827,934.058191581943,1321.9838073930255,1399.446264470994,391.6412372318531,1186.0302082512287,0.0
