,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,6057.779158768789,6323.767452902109,4550.844058153938,4565.929667470684,4536.103963741742,4386.814726515397,4256.241661073588,4273.878908445443,4096.943785580083,4304.074903083594,2845.373692459115,2967.5167436867055,3120.6090490138554,3102.5996309957786,4884.014753163476,4899.984791343153,4537.744504944664,5262.710457004867,4537.514199413585,4808.227491130505,4768.137513960046,5179.692455704961,4010.3690839316578,4091.6861789135332,4951.501214341518,2917.4715174610355,2606.6248573327016,3231.0897465846692,3865.7155193468343,2833.5547377525895,3021.4141971401195,3405.008302170602,2844.0144093912677,2889.5094196631944,3228.4232207219416,3267.45329078147,4004.652299226728,3280.5631339409224
1,6057.779158768789,0.0,268.60219846261185,1508.9214042508543,1500.6264968906758,1528.9532079221617,1672.0196044149945,1801.930372353052,1808.1235775292525,1962.790362451254,1759.4577100825763,3459.6455231691248,3385.069415147716,3320.8666243810094,3352.8778909222874,1544.6181412811666,1303.93360371595,1585.9927873353163,882.144590328461,1633.0238925995268,1303.825112065256,1371.9707604500454,1017.301927804193,2167.9699937247938,2107.00407779634,1237.2206369630312,3146.581559864682,3590.612445987266,2934.5228951974464,2286.2340613653987,3293.732719169476,3045.989354222145,2676.5731225260583,3390.4291856517184,3258.293898279982,3011.088757221285,2858.8690152467225,2062.731535279837,2976.320066739973
2,6323.767452902109,268.60219846261185,0.0,1776.4246613106523,1768.9575938585308,1791.6796261455775,1937.1678892628024,2067.5380151244217,2076.722525917553,2230.066722189711,2027.4131056334372,3726.701878858106,3651.128723609341,3584.844900394218,3616.707947808238,1748.6597661275587,1537.103935325044,1837.086891035129,1119.0699690763872,1877.11410486014,1554.7715216568542,1618.0656905319058,1244.7110419707815,2416.4141049345094,2352.624701203586,1471.863409638844,3410.8905634812118,3846.2469795599714,3189.062956749062,2538.4259187342,3552.481808434858,3309.7273540652263,2938.0226557176793,3642.968198585729,3515.5044831721443,3260.8014570711684,3116.2789672482877,2325.540677797637,3224.585237210612
3,4550.844058153938,1508.9214042508543,1776.4246613106523,0.0,74.81415063660533,196.6667107668609,201.67798839426217,310.31310988687255,336.255355237034,454.06584393952255,253.49121000341313,2008.4512982592014,1953.405697194818,1924.9682089719124,1958.4162632956165,996.7599673312858,685.0120113051319,459.4078857917215,818.182260058688,583.8439024759938,468.57932247558705,521.725499986116,813.9030410547705,869.1594307026869,853.9832906895989,680.4648617184421,1648.9103568914197,2146.3362502430155,1512.7881342992846,927.0639167184012,1831.3262788168495,1552.105413937009,1203.0747034147353,1972.5432695911577,1807.6661449921614,1627.7245842054558,1415.0425367599482,594.6967272639947,1606.9401201485578
4,4565.929667470684,1500.6264968906758,1768.9575938585308,74.81415063660533,0.0,271.2185488847229,260.73015938585775,352.5636344678271,315.7396891878332,472.46679597308867,262.1861430424951,1992.6665111906814,1933.262053146987,1898.300604881119,1931.6323530563704,1065.0958065854302,745.2642213943479,533.7897962528695,847.6512355040221,658.2720281741559,526.5167763732458,585.9941442790534,855.2543995057657,933.6380954831792,921.8033495484501,736.2418797400802,1672.8862887218274,2184.373503643097,1557.2936478631916,985.0941671896426,1866.5003556161457,1578.2231954912795,1238.2007908357584,2015.6323700401338,1845.5270030637046,1677.1190602138436,1456.0893430377043,638.4774841398666,1658.1407297469939
5,4536.103963741742,1528.9532079221617,1791.6796261455775,196.6667107668609,271.2185488847229,0.0,167.2536239011665,294.70313991804926,461.967959626486,481.8613627789422,340.0581644702556,2080.3772568325753,2036.2306676443475,2023.4995515330559,2057.047762727232,813.6656169003855,529.8686727036996,262.79416085514845,751.5095641144688,387.19066301603135,331.56395846026743,358.2566146557998,712.9839863960021,722.7152277652943,694.2781458759846,539.8315800213805,1620.079723803077,2073.930876671458,1425.5080315355149,803.6084045717121,1769.1414697569437,1518.2665676292088,1148.0442441817527,1886.179709433263,1737.8185647636317,1524.3725810740405,1339.3016384722882,533.8842550068729,1498.0759737144685
6,4386.814726515397,1672.0196044149945,1937.1678892628024,201.67798839426217,260.73015938585775,167.2536239011665,0.0,131.77600468381195,321.376355906413,315.03238098100405,190.00195618876725,1913.1387000078773,1869.4628485304304,1858.6146819134874,1892.1556796625548,943.0308513448913,687.208780764581,366.3454711753056,916.5297210954473,480.35304339143124,497.22486916520364,514.7016516714087,880.2151342524169,673.4749255191499,665.0799178340235,702.4241563123603,1474.890522661849,1953.5870105842646,1315.098372279231,725.8456070190399,1641.9347371573972,1375.2097479544839,1015.2884407133405,1775.5442056152956,1615.443903225946,1427.1720094293578,1220.3187422817275,400.834253378196,1405.7646744654835
7,4256.241661073588,1801.930372353052,2067.5380151244217,310.31310988687255,352.5636344678271,294.70313991804926,131.77600468381195,0.0,279.40001390447765,190.4352563082729,158.28296819400535,1790.2672002882584,1750.1171013613487,1745.413092101566,1778.9034487360923,1023.186855445305,796.4517146414252,446.7159879945079,1046.118416716115,545.4250593339275,618.2796815328658,625.249789640984,1004.7049704446196,618.028266454852,626.1962939126885,817.6748130051648,1346.1086631248597,1836.0625713227246,1204.993922209693,645.8044667275359,1521.2061744651458,1247.3411684843675,893.1335875004382,1663.878582551541,1497.368869647739,1325.0567171323005,1105.3333171825261,286.02909024516174,1306.9983185688923
8,4273.878908445443,1808.1235775292525,2076.722525917553,336.255355237034,315.7396891878332,461.967959626486,321.376355906413,279.40001390447765,0.0,244.7046111488648,132.7283457208806,1677.0830518111334,1619.0024398022838,1588.7160777253841,1622.1623197560218,1263.7730890514163,991.2463953150481,687.717980242894,1154.37201812992,800.2000852829641,785.0967714254551,820.141869982055,1147.0722288846232,878.3734009959487,896.5054285899523,997.0854074899895,1406.3346486380601,1956.610555161518,1362.1240195623207,880.644159905688,1631.4407674010329,1318.2942787250372,1012.5955469033407,1808.4804671697505,1620.060993286154,1502.307437388206,1248.3445398201548,487.75368636885753,1492.6351761642043
9,4096.943785580083,1962.790362451254,2230.066722189711,454.06584393952255,472.46679597308867,481.8613627789422,315.03238098100405,190.4352563082729,244.7046111488648,0.0,211.56729532611516,1600.0719861662465,1559.7396554799616,1556.6752895252089,1590.131675856207,1198.6135699331874,985.8676355841366,628.4588981566183,1231.1425368019602,717.2857799862398,808.3732778482412,815.1570502991627,1194.018943185886,662.9924147600176,694.7959665445052,1008.0135205108978,1200.5702460461237,1726.6481557729057,1120.9274865481661,646.600011127632,1404.3463300939543,1106.6968222017267,779.292972086446,1571.0138652861556,1388.571389655369,1258.4683391300975,1009.8006897289918,252.19352024018676,1248.1574557136566
10,4304.074903083594,1759.4577100825763,2027.4131056334372,253.49121000341313,262.1861430424951,340.0581644702556,190.00195618876725,158.28296819400535,132.7283457208806,211.56729532611516,0.0,1760.8180706299192,1709.8072423032208,1689.4147682585262,1722.9525328672255,1133.0316679789487,869.5111724849617,555.9139869346892,1060.9347469039917,667.5644676824306,669.3820739279139,697.3735346147606,1041.6857484805366,774.0999240608738,784.3317618908055,879.4865750102779,1411.8919845069058,1934.443487792361,1319.3615505723021,792.856616277223,1613.5716603830135,1318.2601275119819,986.7719120589019,1773.6317528759905,1595.9042960768804,1449.3630728775413,1212.3334346496613,412.100200608034,1435.1031394461484
11,2845.373692459115,3459.6455231691248,3726.701878858106,2008.4512982592014,1992.6665111906814,2080.3772568325753,1913.1387000078773,1790.2672002882584,1677.0830518111334,1600.0719861662465,1760.8180706299192,0.0,131.45640125788222,309.77309488959776,307.6403776722493,2738.2938743797554,2579.4308939313432,2207.2921640134864,2821.5427621925965,2270.268496507518,2408.4451201876063,2411.4495208721873,2793.353661297471,1919.056849261284,2000.9965573974227,2606.016968586193,1028.0817486218027,1525.715685549162,1517.7974065920746,1783.994276343384,1331.3133240465445,1084.9019998086062,1327.1085555775962,1603.9237268733636,1399.0855230399015,1673.2539023473312,1426.1880471360907,1653.2483931023924,1719.0319269836607
12,2967.5167436867055,3385.069415147716,3651.128723609341,1953.405697194818,1933.262053146987,2036.2306676443475,1869.4628485304304,1750.1171013613487,1619.0024398022838,1559.7396554799616,1709.8072423032208,131.45640125788222,0.0,179.79259118338712,181.7542829579689,2718.9483464283176,2544.25569445104,2176.56704598809,2770.0894531187187,2245.6399490186723,2366.4732471994316,2374.4872073263004,2748.421069064974,1921.194992609629,2001.013454049465,2567.7511412627464,1096.8619966031906,1624.172306506025,1571.6004999823904,1791.161964698099,1412.9976781170053,1143.7305888295066,1353.6603735448596,1689.0677172476942,1477.594808867996,1732.9696639069314,1472.8108534644605,1632.2924940041064,1776.309423673567
13,3120.6090490138554,3320.8666243810094,3584.844900394218,1924.9682089719124,1898.300604881119,2023.4995515330559,1858.6146819134874,1745.413092101566,1588.7160777253841,1556.6752895252089,1689.4147682585262,309.77309488959776,179.79259118338712,0.0,33.54924256661653,2738.01406963536,2541.832114219887,2182.295007107298,2743.041478668138,2259.5274226810157,2355.0545841048724,2370.2745336767616,2731.081326421086,1972.996348893028,2049.531160069671,2560.7938816416954,1232.1968133803805,1784.0536588247155,1687.4793540174255,1850.3583513050178,1558.3277530828377,1268.6840912758682,1440.749263424099,1836.523283510113,1619.5365757201437,1854.2723458069272,1581.5661949015107,1655.8168243793593,1894.744841961533
