,0,1,2,3,4,5,6,7,8,9
0,0.0,1108.9309347647563,1034.0986869682786,1380.9719390965931,722.7997385946773,1743.7997101188853,848.9271552774017,3002.372115380704,1040.2829560657233,1247.293706988338
1,1108.9309347647563,0.0,101.28955542493611,1725.7268276029515,567.3587383250841,1599.2070064714364,1474.4543006243202,1902.4399826088788,288.6338496752418,1295.062578888737
2,1034.0986869682786,101.28955542493611,0.0,1626.9748507881982,466.6266102210233,1519.8467089696833,1373.7040883430566,1989.6044475784133,205.1327675586555,1201.298511408874
3,1380.9719390965931,1725.7268276029515,1626.9748507881982,0.0,1198.6916843051827,724.6882163069515,563.2225464925494,3366.2499937726507,1450.150125455658,489.0397307571597
4,722.7997385946773,567.3587383250841,466.6266102210233,1198.6916843051827,0.0,1243.5208769279573,907.1048505786842,2425.3754920378415,364.4771661344076,829.1921474677895
5,1743.7997101188853,1599.2070064714364,1519.8467089696833,724.6882163069515,1243.5208769279573,0.0,1132.0910021318155,2896.6187725134087,1314.8931612251793,501.2542953534513
6,848.9271552774017,1474.4543006243202,1373.7040883430566,563.2225464925494,907.1048505786842,1132.0910021318155,0.0,3293.8189088332083,1245.6478799224315,671.2496536403161
7,3002.372115380704,1902.4399826088788,1989.6044475784133,3366.2499937726507,2425.3754920378415,2896.6187725134087,3293.8189088332083,0.0,2063.267545588763,2877.3157765214555
8,1040.2829560657233,288.6338496752418,205.1327675586555,1450.150125455658,364.4771661344076,1314.8931612251793,1245.6478799224315,2063.267545588763,0.0,1009.1334310182065
9,1247.293706988338,1295.062578888737,1201.298511408874,489.0397307571597,829.1921474677895,501.2542953534513,671.2496536403161,2877.3157765214555,1009.1334310182065,0.0
