,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4474,09-01 09:02:00,126.567,43.812,901,1,
1,4474,09-01 14:04:00,126.545,43.816,901,1,
2,4474,09-01 16:03:00,126.55414,43.81688,901,0,2397206.0
3,4474,09-01 16:48:00,126.55974,43.814,901,0,2905185.0
4,4474,09-01 17:08:00,126.55767,43.81139,901,0,3507278.0
5,4474,09-01 16:12:00,126.55493,43.81942,901,0,4104696.0
6,4474,09-01 10:50:00,126.5556,43.80339,901,0,1912839.0
7,4474,09-01 11:10:00,126.55897,43.80253,901,0,3262918.0
8,4474,09-01 11:30:00,126.55454,43.8032,901,0,1844737.0
9,4474,09-01 11:42:00,126.55227,43.80377,901,0,3713151.0
10,4474,09-01 14:52:00,126.54293,43.81599,901,0,3082034.0
11,4474,09-01 14:58:00,126.5426,43.81858,901,0,3960012.0
12,4474,09-01 15:13:00,126.54532,43.81938,901,0,3234893.0
13,4474,09-01 15:19:00,126.54449,43.81896,901,0,3661940.0
14,4474,09-01 13:07:00,126.55257,43.8172,901,0,4160236.0
15,4474,09-01 14:17:00,126.54461,43.81685,901,0,1487831.0
16,4474,09-01 15:25:00,126.54697,43.81797,901,0,3207693.0
17,4474,09-01 15:43:00,126.54915,43.81935,901,0,1257190.0
18,4474,09-01 13:33:00,126.54902,43.81626,901,0,1083843.0
19,4474,09-01 15:53:00,126.54923,43.81841,901,0,2393727.0
20,4474,09-01 19:52:00,126.56861,43.819,901,0,904520.0
21,4474,09-01 14:05:00,126.54467,43.81648,901,0,2954680.0
