,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,949,126.566,43.871,828,1,,
1,949,126.58933,43.85847,828,0,1511553.0,08-28 13:29:00
2,949,126.59078,43.86186,828,0,3370601.0,08-28 13:51:00
3,949,126.59125,43.86305,828,0,155664.0,08-28 13:58:00
4,949,126.58615,43.8624,828,0,1570142.0,08-28 14:23:00
5,949,126.59224,43.86069,828,0,2764649.0,08-28 14:08:00
6,949,126.59302,43.85038,828,0,1959004.0,08-28 12:51:00
7,949,126.5949,43.85031,828,0,2893684.0,08-28 13:00:00
8,949,126.59208,43.8532,828,0,1986377.0,08-28 13:07:00
9,949,126.59535,43.85436,828,0,3404754.0,08-28 13:12:00
10,949,126.59428,43.8583,828,0,1617461.0,08-28 13:36:00
11,949,126.59387,43.86179,828,0,3715728.0,08-28 14:13:00
12,949,126.59083,43.84141,828,0,731293.0,08-28 11:21:00
13,949,126.59134,43.84134,828,0,902569.0,08-28 11:31:00
14,949,126.59342,43.83919,828,0,3845755.0,08-28 11:59:00
15,949,126.59393,43.83949,828,0,638801.0,08-28 12:07:00
16,949,126.58626,43.8476,828,0,1864962.0,08-28 09:56:00
17,949,126.5882,43.84766,828,0,1051578.0,08-28 10:02:00
18,949,126.59,43.83999,828,0,2654684.0,08-28 11:03:00
19,949,126.58929,43.85133,828,0,1148639.0,08-28 10:07:00
20,949,126.58821,43.84214,828,0,1179290.0,08-28 10:38:00
