,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4849,09-16 08:56:00,126.566,43.871,916,1,
1,4849,09-16 09:01:00,126.567,43.871,916,1,
2,4849,09-16 11:28:00,126.58,43.84,916,1,
3,4849,09-16 12:31:00,126.5776,43.84296,916,0,3544326.0
4,4849,09-16 11:39:00,126.57804,43.83802,916,0,3707413.0
5,4849,09-16 11:49:00,126.58237,43.83782,916,0,4124748.0
6,4849,09-16 12:02:00,126.58171,43.8413,916,0,238469.0
7,4849,09-16 11:15:00,126.5695,43.83932,916,0,3342161.0
8,4849,09-16 12:43:00,126.58331,43.84254,916,0,1013662.0
9,4849,09-16 12:53:00,126.58258,43.84522,916,0,525741.0
10,4849,09-16 12:59:00,126.57938,43.84462,916,0,1543205.0
11,4849,09-16 10:48:00,126.56899,43.84414,916,0,1009466.0
12,4849,09-16 10:58:00,126.56912,43.84335,916,0,2038988.0
13,4849,09-16 11:06:00,126.56903,43.83968,916,0,1637846.0
14,4849,09-16 13:12:00,126.57502,43.84731,916,0,3818961.0
15,4849,09-16 09:48:00,126.57094,43.85245,916,0,4454223.0
16,4849,09-16 10:34:00,126.57119,43.8496,916,0,3984957.0
17,4849,09-16 10:40:00,126.56812,43.84875,916,0,1479850.0
18,4849,09-16 10:12:00,126.57546,43.85126,916,0,2220800.0
19,4849,09-16 10:20:00,126.57605,43.85292,916,0,2626068.0
20,4849,09-16 11:30:00,126.57957,43.83971,916,0,1785278.0
21,4849,09-16 14:37:00,126.56885,43.85137,916,0,2373463.0
22,4849,09-16 15:03:00,126.57409,43.83839,916,0,1113021.0
23,4849,09-16 15:19:00,126.57403,43.84049,916,0,353290.0
24,4849,09-16 14:31:00,126.56839,43.84996,916,0,2309906.0
25,4849,09-16 15:36:00,126.56733,43.84685,916,0,1237607.0
26,4849,09-16 15:52:00,126.56706,43.84746,916,0,3573807.0
