,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,2770.859723030009,2859.8371443641267,2732.256534360907,2398.5277621720284,2169.082976902359,2628.0919272790734,2291.017576721123,2964.0006791346705,2806.788309646306,3062.5746307803515,3292.987308549995,3550.397957120247,3593.780938457093,3581.5997669568915,3589.7866817021095,3554.574663396033,3707.1795507840397,3833.5124941138306,3162.875401720455,3240.7098767369102,3370.783184847132,3881.855910606148,3620.898529348255,3549.569782556989
1,2770.859723030009,0.0,397.1378583790375,686.0275750051355,382.90983775831086,614.1874476404323,283.08584778622765,705.7827495656721,218.57278569996782,84.23089233108992,304.1911503942191,560.0118528973568,932.3269562622685,946.5663990261464,858.1696894166435,868.8780039522551,816.2639503249019,940.026208612708,1128.4334936218734,505.6056448762046,660.5917195563746,705.7733512848108,1115.0471092360478,896.8182666988087,1095.5746961872612
2,2859.8371443641267,397.1378583790375,0.0,1083.09279653147,534.2407891270655,724.2864401061734,665.9314852618218,1043.3432764507738,514.6027610510627,316.76621831655984,378.37023397541515,484.2362452094947,1178.5142612302793,1171.9323086689778,1022.8410338323334,1035.4263214115263,964.7406504430862,1000.5960480210903,976.1665455544498,796.4493758839617,966.1847307639558,951.6829281546499,1162.6605334807,776.143840485767,1397.8330288439552
3,2732.256534360907,686.0275750051355,1083.09279653147,0.0,798.3331520579893,919.5078079241924,438.0889102666646,454.63860827777256,650.1793393661632,767.9908025396138,870.108010974361,1099.4973127743658,861.1813820938232,918.0066319362662,985.9643076543144,988.9961821911686,989.5301760756088,1206.0728729979671,1612.8381721835738,598.8157539404484,580.9320698409069,747.0471558808247,1354.900498932815,1386.1635423556222,817.3750835828474
4,2398.5277621720284,382.90983775831086,534.2407891270655,798.3331520579893,0.0,232.1322814109233,389.25496525121724,572.5005635699637,595.7850546333406,408.7061341363726,664.189146670935,899.0735099949968,1288.1229896281511,1310.1934191302687,1237.5793262972363,1247.9113417589308,1197.78921233742,1321.1031045679565,1456.2935126492343,859.1867956081193,994.1870545407426,1068.9356928129225,1495.9760724367648,1233.303675477764,1411.6872184532604
5,2169.082976902359,614.1874476404323,724.2864401061734,919.5078079241924,232.1322814109233,0.0,568.6853046774239,581.8219078662216,824.1470059703151,640.1807777633344,895.0545624619698,1124.814578798039,1502.4131299635555,1528.3445888567317,1464.9365516920623,1474.9943943943138,1426.8127205077033,1553.1673525654533,1675.414993842827,1076.3804597643798,1201.4229415639943,1288.1920896679399,1728.064193337628,1456.172129167785,1605.464392588151
6,2628.0919272790734,283.08584778622765,665.9314852618218,438.0889102666646,389.25496525121724,568.6853046774239,0.0,439.76517510096915,369.2079220092573,366.6222156145478,552.2285123010686,810.4040741137476,948.5956839757195,981.8565378311789,953.5158997161526,961.7055029263593,928.0940212112961,1097.7565726895962,1372.5500618869792,537.1037361753807,640.8739844215049,748.4381681372028,1269.133675514121,1138.5139210589005,1036.783135510166
7,2291.017576721123,705.7827495656721,1043.3432764507738,454.63860827777256,572.5005635699637,581.8219078662216,439.76517510096915,0.0,805.5194379845784,783.488923982845,991.0928536755687,1249.8123902563816,1265.2126927885456,1313.1386627251554,1332.9452734296815,1339.0246575475048,1319.2932942608627,1509.7152955899685,1812.166816217229,910.7640514166075,959.6738738496629,1104.734133207741,1675.747776356416,1578.109834448094,1263.8571373569807
8,2964.0006791346705,218.57278569996782,514.6027610510627,650.1793393661632,595.7850546333406,824.1470059703151,369.2079220092573,805.5194379845784,0.0,240.3169881790934,220.0450642143752,459.55234560348805,717.4798461941594,729.1557872143601,641.8376175901104,652.2514696776575,602.6754292331884,743.8723032806297,1009.4354587207564,297.33460777639385,461.9109706660542,489.22471118313416,918.140951599812,775.6555319448979,898.8865287981415
9,2806.788309646306,84.23089233108992,316.76621831655984,767.9908025396138,408.7061341363726,640.1807777633344,366.6222156145478,783.488923982845,240.3169881790934,0.0,255.87375676865437,500.9712214022789,955.882838843137,964.3060602726473,858.4791605928743,869.8263972405655,811.7700666506701,916.6795104462216,1067.6053423546578,537.4971630746098,700.1318291933585,726.5374209059052,1090.9929003490495,838.480009164648,1137.2177866118295
10,3062.5746307803515,304.1911503942191,378.37023397541515,870.108010974361,664.189146670935,895.0545624619698,552.2285123010686,991.0928536755687,220.0450642143752,255.87375676865437,0.0,259.2811508783864,800.660145720637,793.6253792304523,651.4415254432015,663.7583401364875,596.6250332567171,671.2901259621461,826.4705521001515,439.2571454595844,607.7889712878764,575.2584835740772,843.7850570259277,593.7534371066791,1029.4374609947663
11,3292.987308549995,560.0118528973568,484.2362452094947,1099.4973127743658,899.0735099949968,1124.814578798039,810.4040741137476,1249.8123902563816,459.55234560348805,500.9712214022789,259.2811508783864,0.0,826.7417065170205,798.414178117997,609.2103450205283,621.9588468828287,544.7348005099697,526.5037627659163,568.422474353046,578.7296580372173,726.1257538431094,632.7593009692266,681.5263795247454,337.58499012772177,1097.4951575277667
12,3550.397957120247,932.3269562622685,1178.5142612302793,861.1813820938232,1288.1229896281511,1502.4131299635555,948.5956839757195,1265.2126927885456,717.4798461941594,955.882838843137,800.660145720637,826.7417065170205,0.0,68.5882545806373,265.29747076161414,256.95373598885163,321.4357890353542,521.5439450462117,1067.0851894385237,429.57315790767393,310.9107787107538,229.9696391839834,598.33223308766,909.2792175326027,294.97986473170874
13,3593.780938457093,946.5663990261464,1171.9323086689778,918.0066319362662,1310.1934191302687,1528.3445888567317,981.8565378311789,1313.1386627251554,729.1557872143601,964.3060602726473,793.6253792304523,798.414178117997,68.5882545806373,0.0,212.08224295014872,202.11075961008004,273.08464490719103,460.4611909289994,1009.3014990916552,451.9675808833834,353.8220991849897,241.509798035873,530.718409099071,859.2471415772035,352.62269689383356
14,3581.5997669568915,858.1696894166435,1022.8410338323334,985.9643076543144,1237.5793262972363,1464.9365516920623,953.5158997161526,1332.9452734296815,641.8376175901104,858.4791605928743,651.4415254432015,609.2103450205283,265.29747076161414,212.08224295014872,0.0,12.838919690959855,65.12801117580226,262.65060540196913,802.1466004332921,423.3659908681262,407.9288231507548,238.95889376511707,375.2751889100092,647.1650468226777,560.1843458013676
15,3589.7866817021095,868.8780039522551,1035.4263214115263,988.9961821911686,1247.9113417589308,1474.9943943943138,961.7055029263593,1339.0246575475048,652.2514696776575,869.8263972405655,663.7583401364875,621.9588468828287,256.95373598885163,202.11075961008004,12.838919690959855,0.0,77.6223316295479,268.07467085091946,810.1415388782252,430.2253239919092,409.9262699397472,242.03330027470344,375.29014992298056,657.3487058216842,551.5589941704079
16,3554.574663396033,816.2639503249019,964.7406504430862,989.5301760756088,1197.78921233742,1426.8127205077033,928.0940212112961,1319.2932942608627,602.6754292331884,811.7700666506701,596.6250332567171,544.7348005099697,321.4357890353542,273.08464490719103,65.12801117580226,77.6223316295479,0.0,228.11139208778854,751.3732818002312,409.07657432117037,420.2981399508618,250.05689726109247,365.4458083484517,587.9195349392131,615.9640202530888
17,3707.1795507840397,940.026208612708,1000.5960480210903,1206.0728729979671,1321.1031045679565,1553.1673525654533,1097.7565726895962,1509.7152955899685,743.8723032806297,916.6795104462216,671.2901259621461,526.5037627659163,521.5439450462117,460.4611909289994,262.65060540196913,268.07467085091946,228.11139208778854,0.0,551.6761410556699,612.2583843725195,646.1684720580258,476.98999542709345,175.0308698172308,434.50987620623806,813.0679533960534
18,3833.5124941138306,1128.4334936218734,976.1665455544498,1612.8381721835738,1456.2935126492343,1675.414993842827,1372.5500618869792,1812.166816217229,1009.4354587207564,1067.6053423546578,826.4705521001515,568.422474353046,1067.0851894385237,1009.3014990916552,802.1466004332921,810.1415388782252,751.3732818002312,551.6761410556699,0.0,1028.6438699750008,1123.6849717444895,971.7393345850647,562.895361436458,234.06255195055667,1361.2961336255125
19,3162.875401720455,505.6056448762046,796.4493758839617,598.8157539404484,859.1867956081193,1076.3804597643798,537.1037361753807,910.7640514166075,297.33460777639385,537.4971630746098,439.2571454595844,578.7296580372173,429.57315790767393,451.9675808833834,423.3659908681262,430.2253239919092,409.07657432117037,612.2583843725195,1028.6438699750008,0.0,169.9714837727244,212.73841316256755,770.3499955358268,811.2798618088127,603.6186920442937
20,3240.7098767369102,660.5917195563746,966.1847307639558,580.9320698409069,994.1870545407426,1201.4229415639943,640.8739844215049,959.6738738496629,461.9109706660542,700.1318291933585,607.7889712878764,726.1257538431094,310.9107787107538,353.8220991849897,407.9288231507548,409.9262699397472,420.2981399508618,646.1684720580258,1123.6849717444895,169.9714837727244,0.0,170.58920986998385,781.6837217019635,920.66620465902,437.1316144651139
21,3370.783184847132,705.7733512848108,951.6829281546499,747.0471558808247,1068.9356928129225,1288.1920896679399,748.4381681372028,1104.734133207741,489.22471118313416,726.5374209059052,575.2584835740772,632.7593009692266,229.9696391839834,241.509798035873,238.95889376511707,242.03330027470344,250.05689726109247,476.98999542709345,971.7393345850647,212.73841316256755,170.58920986998385,0.0,611.3208746944453,780.4204134664402,466.45404852123573
22,3881.855910606148,1115.0471092360478,1162.6605334807,1354.900498932815,1495.9760724367648,1728.064193337628,1269.133675514121,1675.747776356416,918.140951599812,1090.9929003490495,843.7850570259277,681.5263795247454,598.33223308766,530.718409099071,375.2751889100092,375.29014992298056,365.4458083484517,175.0308698172308,562.895361436458,770.3499955358268,781.6837217019635,611.3208746944453,0.0,517.3905024941826,871.2458109435996
23,3620.898529348255,896.8182666988087,776.143840485767,1386.1635423556222,1233.303675477764,1456.172129167785,1138.5139210589005,1578.109834448094,775.6555319448979,838.480009164648,593.7534371066791,337.58499012772177,909.2792175326027,859.2471415772035,647.1650468226777,657.3487058216842,587.9195349392131,434.50987620623806,234.06255195055667,811.2798618088127,920.66620465902,780.4204134664402,517.3905024941826,0.0,1203.2726219519998
24,3549.569782556989,1095.5746961872612,1397.8330288439552,817.3750835828474,1411.6872184532604,1605.464392588151,1036.783135510166,1263.8571373569807,898.8865287981415,1137.2177866118295,1029.4374609947663,1097.4951575277667,294.97986473170874,352.62269689383356,560.1843458013676,551.5589941704079,615.9640202530888,813.0679533960534,1361.2961336255125,603.6186920442937,437.1316144651139,466.45404852123573,871.2458109435996,1203.2726219519998,0.0
