,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,638,07-06 09:17:00,126.544,43.85,706,1,
1,638,07-06 09:48:00,126.546,43.844,706,1,
2,638,07-06 09:46:00,126.54598,43.84372,706,0,3044575.0
3,638,07-06 10:57:00,126.54937,43.83886,706,0,3765175.0
4,638,07-06 12:07:00,126.56322,43.84349,706,0,3930213.0
5,638,07-06 12:43:00,126.55897,43.84338,706,0,1500679.0
6,638,07-06 13:32:00,126.55415,43.84043,706,0,4225941.0
7,638,07-06 13:54:00,126.5467,43.84357,706,0,2665248.0
8,638,07-06 14:09:00,126.54279,43.84166,706,0,2796019.0
9,638,07-06 14:26:00,126.54432,43.84452,706,0,3611431.0
10,638,07-06 10:04:00,126.54733,43.84115,706,0,3307974.0
11,638,07-06 10:12:00,126.54504,43.8397,706,0,1577348.0
12,638,07-06 11:06:00,126.55137,43.83949,706,0,3698113.0
13,638,07-06 11:28:00,126.55003,43.8412,706,0,436066.0
14,638,07-06 11:41:00,126.5496,43.84267,706,0,2063794.0
15,638,07-06 11:48:00,126.55333,43.84445,706,0,2062163.0
16,638,07-06 11:53:00,126.55541,43.84417,706,0,832560.0
17,638,07-06 12:53:00,126.55747,43.84308,706,0,930580.0
18,638,07-06 13:05:00,126.55719,43.84247,706,0,4144359.0
19,638,07-06 13:14:00,126.55681,43.84012,706,0,4445389.0
20,638,07-06 13:20:00,126.55681,43.84027,706,0,1428288.0
21,638,07-06 13:40:00,126.55411,43.83841,706,0,4052060.0
22,638,07-06 19:52:00,126.59218,43.77727,706,0,894253.0
23,638,07-06 10:38:00,126.54543,43.83767,706,0,1423545.0
24,638,07-06 09:56:00,126.54722,43.84163,706,0,1144107.0
