,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,3331.028354775064,3740.5870485167943,2609.496793699066,2472.1660074012984,2661.403436137582,3850.632690672975,2343.5177505807947,3577.759205410804,3697.7878821937793,3332.525587637422,3486.7947818063,3140.5143925916736,2875.11166498757,3095.9548646413573,2573.064093516874,2623.666430271088,2359.5285829848463,2395.247653441659,2276.4637331988233,2832.6643617914447
1,3331.028354775064,0.0,509.6191445319589,2939.2084989128116,2728.556225061214,2279.5521685081903,596.8941749468514,1909.652559777797,5083.932296598932,4858.214941550756,5025.16290332402,5032.31910895484,4917.142162594809,4684.647120064639,4755.5785592741695,4477.387010427531,4344.872014771369,4294.3708535000915,4209.83882781605,4146.614298783706,4655.254664528762
2,3740.5870485167943,509.6191445319589,0.0,3002.741608224103,2811.200026637535,2320.8180816611552,646.2388204662094,2040.4987531776665,5165.707970260979,4897.748282417925,5137.242492606191,5122.142737167807,5046.22409858583,4829.053150042837,4874.661438657904,4645.768169071703,4494.2554356604405,4477.019713469535,4380.521400459135,4329.012589942216,4802.966497819669
3,2609.496793699066,2939.2084989128116,3002.741608224103,0.0,229.27795808443304,683.6761049845574,3514.922678932334,1052.9366176086658,2162.9667301832624,1919.7239601902004,2147.756496743655,2120.406048758512,2077.011668097663,1890.702637061341,1895.1083795307864,1773.869249192312,1580.4992397456804,1663.4696251104858,1535.4805834216181,1529.8102998682077,1872.2374604190054
4,2472.1660074012984,2728.556225061214,2811.200026637535,229.27795808443304,0.0,515.2399736614756,3308.842449256784,830.732821167733,2360.217107317196,2136.191374030957,2326.9707120357516,2313.16794499783,2243.6352272675636,2042.1034769442742,2067.2720977358013,1899.057023217123,1719.4696004530633,1767.9864802832794,1648.3099545686152,1627.4011975161332,2020.3190273333519
5,2661.403436137582,2279.5521685081903,2320.8180816611552,683.6761049845574,515.2399736614756,0.0,2845.587821465645,501.6364713205195,2845.638660219058,2585.2721030627968,2829.664121073093,2803.9485741344247,2753.1839510325303,2556.0326378752657,2574.0766520140583,2413.675947930106,2234.6227203189765,2278.593882248873,2161.251127913963,2136.3115313560747,2534.772769360926
6,3850.632690672975,596.8941749468514,646.2388204662094,3514.922678932334,3308.842449256784,2845.587821465645,0.0,2497.4987798339776,5667.90534477079,5430.24731008012,5615.271746337104,5618.072960900844,5509.8229378756105,5279.070870496173,5346.665399507445,5073.658085627989,4939.629235272974,4891.155725169333,4806.152997690758,4743.371678392013,5250.003858883454
7,2343.5177505807947,1909.652559777797,2040.4987531776665,1052.9366176086658,830.732821167733,501.6364713205195,2497.4987798339776,0.0,3174.9309055436365,2966.5227089367613,3117.976216101891,3122.704461233969,3015.9648244679083,2792.0286863271945,2850.161561428472,2605.342421563997,2455.4919549991127,2439.1697806809802,2340.4097167015525,2291.4385741914166,2764.9483851315194
8,3577.759205410804,5083.932296598932,5165.707970260979,2162.9667301832624,2360.217107317196,2845.638660219058,5667.90534477079,3174.9309055436365,0.0,485.08945039735625,312.14511400639844,94.5948543764456,500.36092001717515,723.2134999733223,483.46574246275725,1018.1923920810276,958.6530694985893,1221.6568225284952,1184.981881881281,1302.7350258383701,764.4607560219401
9,3697.7878821937793,4858.214941550756,4897.748282417925,1919.7239601902004,2136.191374030957,2585.2721030627968,5430.24731008012,2966.5227089367613,485.08945039735625,0.0,745.0364461551477,533.7902868420676,884.4905877308946,1015.2408952940792,768.4582990923944,1259.143944647347,1117.3224874368136,1419.8565221919491,1338.2185528997056,1455.3315856759739,1048.0145762052455
