,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,4294.656177938375,3785.7093340243255,3586.1320390872293,4822.650892884321,3193.2360434263965,2913.296655877606,3292.856929641697,3621.5939511468646,3207.8598432078184,3218.45152760897,3831.5014602552515
1,4294.656177938375,0.0,739.417100062075,909.2204348339064,2305.934091679477,2500.951444442622,3514.1385051102598,6198.471794928299,6121.019789604607,6013.527279352462,6136.261083193323,6417.691959613502
2,3785.7093340243255,739.417100062075,0.0,204.5736989004211,1866.5013915841312,1765.1031111817756,2774.751103176631,5479.321886921538,5388.408329871587,5292.198508046,5418.401486709906,5685.309917286815
3,3586.1320390872293,909.2204348339064,204.5736989004211,0.0,1913.7171863469796,1626.345043227945,2615.4540365576204,5292.753642106238,5211.875179823595,5106.813717474441,5231.160860666893,5508.518078700491
4,4822.650892884321,2305.934091679477,1866.5013915841312,1913.7171863469796,0.0,1693.4914040756698,2539.093782027757,5361.196959785228,5080.061857783094,5160.731344940716,5318.802063325509,5363.229658129165
5,3193.2360434263965,2500.951444442622,1765.1031111817756,1626.345043227945,1693.4914040756698,0.0,1048.0730318835579,3883.694768088415,3711.6920845394434,3687.283648129156,3830.878549892275,4007.7772145201243
6,2913.296655877606,3514.1385051102598,2774.751103176631,2615.4540365576204,2539.093782027757,1048.0730318835579,0.0,2860.900432354512,2664.9615545351676,2662.178094121072,2812.0392714438285,2960.6506242628698
7,3292.856929641697,6198.471794928299,5479.321886921538,5292.753642106238,5361.196959785228,3883.694768088415,2860.900432354512,0.0,578.0493867592329,200.48962881922245,75.0109353741725,611.206623765069
8,3621.5939511468646,6121.019789604607,5388.408329871587,5211.875179823595,5080.061857783094,3711.6920845394434,2664.9615545351676,578.0493867592329,0.0,499.09101325235815,611.7442939685044,297.0996071054574
9,3207.8598432078184,6013.527279352462,5292.198508046,5106.813717474441,5160.731344940716,3687.283648129156,2662.178094121072,200.48962881922245,499.09101325235815,0.0,170.46207435089934,629.9999049944818
10,3218.45152760897,6136.261083193323,5418.401486709906,5231.160860666893,5318.802063325509,3830.878549892275,2812.0392714438285,75.0109353741725,611.7442939685044,170.46207435089934,0.0,672.0343327259326
11,3831.5014602552515,6417.691959613502,5685.309917286815,5508.518078700491,5363.229658129165,4007.7772145201243,2960.6506242628698,611.206623765069,297.0996071054574,629.9999049944818,672.0343327259326,0.0
