,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,2842.449551950203,3420.5799381215506,4632.036547958911,3899.8752669459354,3745.2963931417303,4887.08822332671,3535.2328679174825,2888.367798634667,4469.3434408706835,3523.615652013211,3292.401282877407,4228.905966003766,3058.007207461952,3058.1095488902643,4146.445172989841,2139.3779289271615,3603.104209865053,2514.7395161573922
1,2842.449551950203,0.0,947.4499679168983,1935.4060590167146,1263.725052402551,1084.4321398073062,2215.507660308481,1007.42069018996,276.28857205171136,1866.4050121190567,868.4371401982896,503.96011485987344,1526.9925269556188,376.73558464206553,568.6098685351884,1466.3591287498914,735.4724712182217,1065.290059688622,404.96327077643457
2,3420.5799381215506,947.4499679168983,0.0,1220.7865256237621,494.3010214523235,383.3575381240777,1467.3143370012301,119.8791707812006,1179.408284832616,1050.6350494317473,266.75015653632454,574.5862065577694,836.3826118447248,570.9209616744192,1396.2944247631974,745.9371055549697,1557.5383032953841,184.5306356990191,1323.1167597951246
3,4632.036547958911,1935.4060590167146,1220.7865256237621,0.0,732.4398128761342,890.2983058352663,283.36921656048395,1102.5488942390343,2055.3138399417917,294.1961731260636,1116.4283296096196,1431.4462253236818,411.4859566954312,1617.1623310121026,2126.236840932191,486.7916382787705,2654.5871087446726,1036.26191647746,2339.2968884188713
4,3899.8752669459354,1263.725052402551,494.3010214523235,732.4398128761342,0.0,179.43815295398815,991.5421445837338,374.53203501225966,1432.3684629990496,605.2697063145537,401.49111655453964,774.1076639397259,342.4701903921926,914.3622058146279,1572.1639406607205,251.67946845080624,1955.5118126144316,311.6297687414806,1666.9336057038124
5,3745.2963931417303,1084.4321398073062,383.3575381240777,890.2983058352663,179.43815295398815,0.0,1157.9380413186943,270.5712172211998,1254.5444523569315,783.1564870201455,227.39800955778057,595.4827053380353,483.61289707960054,738.0797191945638,1401.938777717789,403.61111762717667,1779.8631897535224,229.97612258200604,1487.8970956750309
6,4887.08822332671,2215.507660308481,1467.3143370012301,283.36921656048395,991.5421445837338,1157.9380413186943,0.0,1351.8766627546534,2338.504798465808,437.6562675868925,1385.2686249110377,1711.6755879883815,688.691542620224,1891.334513019802,2408.303689865865,756.0620613480073,2931.168050611766,1284.1028947251784,2619.868653433138
7,3535.2328679174825,1007.42069018996,119.8791707812006,1102.5488942390343,374.53203501225966,270.5712172211998,1351.8766627546534,0.0,1223.2832061511117,939.8536522181926,214.93656166895423,587.6952755905814,716.5134381268365,632.6352987920301,1420.9440548779105,626.2026149868063,1646.4171271418193,68.3822860545704,1394.7989092164114
8,2888.367798634667,276.28857205171136,1179.408284832616,2055.3138399417917,1432.3684629990496,1254.5444523569315,2338.504798465808,1223.2832061511117,0.0,2021.5454912187547,1056.8748736467783,659.7498880669777,1657.7224409632704,617.0820139180421,300.76834774929415,1608.8338599684525,749.2245558708756,1274.827672572929,373.99036530346746
9,4469.3434408706835,1866.4050121190567,1050.6350494317473,294.1961731260636,605.2697063145537,783.1564870201455,437.6562675868925,939.8536522181926,2021.5454912187547,0.0,1006.6288204304373,1370.1451713393305,396.441632788037,1519.5680570982029,2132.8882607225946,418.0080113541492,2560.2820650918216,871.4713976799316,2270.5397659629916
10,3523.615652013211,868.4371401982896,266.75015653632454,1116.4283296096196,401.49111655453964,227.39800955778057,1385.2686249110377,214.93656166895423,1056.8748736467783,1006.6288204304373,0.0,400.9529905655676,707.4770447925816,512.9447395399184,1231.5555880476843,630.2595371516245,1554.0661761939273,238.62711810731088,1269.2176958589143
11,3292.401282877407,503.96011485987344,574.5862065577694,1431.4462253236818,774.1076639397259,595.4827053380353,1711.6755879883815,587.6952755905814,659.7498880669777,1370.1451713393305,400.9529905655676,0.0,1023.3333168928638,253.7476167880291,833.9296367383549,964.6373631171156,1230.21810396351,630.231618247755,908.2204527781263
12,4228.905966003766,1526.9925269556188,836.3826118447248,411.4859566954312,342.4701903921926,483.61289707960054,688.691542620224,716.5134381268365,1657.7224409632704,396.441632788037,707.4770447925816,1023.3333168928638,0.0,1205.6846697880926,1749.548932419525,94.13988829042773,2243.502696728,654.0982294271905,1931.542105884342
13,3058.007207461952,376.73558464206553,570.9209616744192,1617.1623310121026,914.3622058146279,738.0797191945638,1891.334513019802,632.6352987920301,617.0820139180421,1519.5680570982029,512.9447395399184,253.7476167880291,1205.6846697880926,0.0,864.1626534995598,1135.4365826727562,1041.8112684227362,692.4444696865061,763.7066540880273
14,3058.1095488902643,568.6098685351884,1396.2944247631974,2126.236840932191,1572.1639406607205,1401.938777717789,2408.303689865865,1420.9440548779105,300.76834774929415,2132.8882607225946,1231.5555880476843,833.9296367383549,1749.548932419525,864.1626534995598,0.0,1714.89432204206,947.8082035442742,1464.0476901940592,597.5355331733842
15,4146.445172989841,1466.3591287498914,745.9371055549697,486.7916382787705,251.67946845080624,403.61111762717667,756.0620613480073,626.2026149868063,1608.8338599684525,418.0080113541492,630.2595371516245,964.6373631171156,94.13988829042773,1135.4365826727562,1714.89432204206,0.0,2176.0650034698438,562.7529471649291,1871.3212298633919
16,2139.3779289271615,735.4724712182217,1557.5383032953841,2654.5871087446726,1955.5118126144316,1779.8631897535224,2931.168050611766,1646.4171271418193,749.2245558708756,2560.2820650918216,1554.0661761939273,1230.21810396351,2243.502696728,1041.8112684227362,947.8082035442742,2176.0650034698438,0.0,1711.9418183722978,375.3764162138643
17,3603.104209865053,1065.290059688622,184.5306356990191,1036.26191647746,311.6297687414806,229.97612258200604,1284.1028947251784,68.3822860545704,1274.827672572929,871.4713976799316,238.62711810731088,630.231618247755,654.0982294271905,692.4444696865061,1464.0476901940592,562.7529471649291,1711.9418183722978,0.0,1455.7938644283013
18,2514.7395161573922,404.96327077643457,1323.1167597951246,2339.2968884188713,1666.9336057038124,1487.8970956750309,2619.868653433138,1394.7989092164114,373.99036530346746,2270.5397659629916,1269.2176958589143,908.2204527781263,1931.542105884342,763.7066540880273,597.5355331733842,1871.3212298633919,375.3764162138643,1455.7938644283013,0.0
