,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,582.1993708926533,1363.2117950151421,1683.3147955836087,1137.8786262309623,807.0986626306099,1331.842154020622,1740.7397832144234,1189.214878510491,474.55548582010425,1316.661603207539,1313.5429406086523,1892.841101674835,1079.0486259587808,903.8980559864744,27.015734593298156,1023.6187580783418
1,582.1993708926533,0.0,1341.122643184543,1400.1266979040022,589.7636703478089,885.035711004744,749.663535484513,1568.0209608505115,609.2259532356352,162.9085667476304,747.5465587629899,1176.7417394907873,1704.6412218485461,504.66158801650727,1142.0099946969628,582.6872706017089,1205.6008609955302
2,1363.2117950151421,1341.122643184543,0.0,698.6151405578233,1766.478895079186,557.1077691885489,1642.5141663386028,498.7296665016389,1504.7631304090933,1215.7314351965779,1803.4927989817622,280.34898909511026,640.9530742150062,1614.204335730682,633.1641503361403,1337.0441764229236,498.26427370906356
3,1683.3147955836087,1400.1266979040022,698.6151405578233,0.0,1598.2651081867652,1015.8163034637084,1346.1676230440864,348.0865069004093,1257.2437682296659,1344.3829428625047,1553.3122881795812,480.09757293754086,394.6687658515348,1443.3916390175477,1244.1901634753233,1662.0820988272121,1138.7583431141527
4,1137.8786262309623,589.7636703478089,1766.478895079186,1598.2651081867652,0.0,1408.93677752391,362.79395685117464,1857.6433367846976,357.9112787380046,748.5395730325888,206.31335770921675,1541.5271007202123,1967.6228766515785,157.25221357978634,1698.132899386366,1144.554950293706,1740.5687676885666
5,807.0986626306099,885.035711004744,557.1077691885489,1015.8163034637084,1408.93677752391,0.0,1392.2030140435759,977.0856303234793,1235.6617971221765,734.6741696688559,1500.4335147648894,562.4908348855776,1130.9863008027355,1274.2290647616153,323.5418635689431,780.7383751085075,332.2645772430893
6,1331.842154020622,749.663535484513,1642.5141663386028,1346.1676230440864,362.79395685117464,1392.2030140435759,0.0,1641.6601500391807,159.0794718153597,875.9676129076947,219.5024698008034,1387.3173209886672,1733.2467532567496,289.6362058574172,1707.26375745677,1331.806326756041,1719.588521397571
7,1740.7397832144234,1568.0209608505115,498.7296665016389,348.0865069004093,1857.6433367846976,977.0856303234793,1641.6601500391807,0.0,1535.5576252304766,1480.6386529442113,1838.515555482725,427.27465813458207,153.9918155564401,1700.4714996827308,1123.6865309066889,1716.582791049072,994.2837083621475
8,1189.214878510491,609.2259532356352,1504.7631304090933,1257.2437682296659,357.9112787380046,1235.6617971221765,159.0794718153597,1535.5576252304766,0.0,726.0637535558297,304.594661536542,1256.8907730751255,1636.1442475976237,225.56844020869158,1549.4593891764205,1187.699732850692,1564.1779959635962
9,474.55548582010425,162.9085667476304,1215.7314351965779,1344.3829428625047,748.5395730325888,734.6741696688559,875.9676129076947,1480.6386529442113,726.0637535558297,0.0,896.7234510582231,1074.0400971147349,1622.9450941186453,652.4535156880453,981.5897653538519,468.91399504600054,1049.6616223339925
10,1316.661603207539,747.5465587629899,1803.4927989817622,1553.3122881795812,206.31335770921675,1500.4335147648894,219.5024698008034,1838.515555482725,304.594661536542,896.7234510582231,0.0,1559.7167252020902,1936.2522026410782,244.28016249540494,1804.20704832086,1321.0775445896977,1832.2301416944345
11,1313.5429406086523,1176.7417394907873,280.34898909511026,480.09757293754086,1541.5271007202123,562.4908348855776,1387.3173209886672,427.27465813458207,1256.8907730751255,1074.0400971147349,1559.7167252020902,0.0,580.0436746024498,1385.974646143697,764.7797452744577,1289.3342461230975,659.3869309836141
12,1892.841101674835,1704.6412218485461,640.9530742150062,394.6687658515348,1967.6228766515785,1130.9863008027355,1733.2467532567496,153.9918155564401,1636.1442475976237,1622.9450941186453,1936.2522026410782,580.0436746024498,0.0,1811.0166146148404,1271.0747757536292,1868.844058709808,1138.9578572804915
13,1079.0486259587808,504.66158801650727,1614.204335730682,1443.3916390175477,157.25221357978634,1274.2290647616153,289.6362058574172,1700.4714996827308,225.56844020869158,652.4535156880453,244.28016249540494,1385.974646143697,1811.0166146148404,0.0,1571.474329174407,1082.2544215234655,1606.485110784192
14,903.8980559864744,1142.0099946969628,633.1641503361403,1244.1901634753233,1698.132899386366,323.5418635689431,1707.26375745677,1123.6865309066889,1549.4593891764205,981.5897653538519,1804.20704832086,764.7797452744577,1271.0747757536292,1571.474329174407,0.0,877.1802140904917,145.10704633917942
15,27.015734593298156,582.6872706017089,1337.0441764229236,1662.0820988272121,1144.554950293706,780.7383751085075,1331.806326756041,1716.582791049072,1187.699732850692,468.91399504600054,1321.0775445896977,1289.3342461230975,1868.844058709808,1082.2544215234655,877.1802140904917,0.0,996.6548733083639
16,1023.6187580783418,1205.6008609955302,498.26427370906356,1138.7583431141527,1740.5687676885666,332.2645772430893,1719.588521397571,994.2837083621475,1564.1779959635962,1049.6616223339925,1832.2301416944345,659.3869309836141,1138.9578572804915,1606.485110784192,145.10704633917942,996.6548733083639,0.0
