,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,3548.658417673411,2186.671991837882,3079.5382872582113,2865.377251781243,3395.9821304831576,2200.2255115234043,2322.657200303485,3325.124596879136,2801.803091565993,4386.495314956569,4679.6044770890385,2882.561058472312,4666.202059288362,4883.650104508708,4760.218907377085,4170.557062630864,3870.82187274915,4431.927995051081,4929.97443680582,3138.665902166815,4959.02808717747,2954.5051002277646,4417.810575506129,5667.356315718486,3547.9776604076455,3299.3823638399795,5780.981101187428,4768.090753689109,4400.862840110806,4220.17207049764,5558.948961072444,4716.55308268138,4460.303559083451,4094.998040442012,5445.616746224459,5192.876207424447,5179.566693270295,4551.67081495409,4904.328795302171,3790.872296315418,3294.947329511575,4968.222510072925
1,3548.658417673411,0.0,1465.8021963663468,707.922327776616,841.9683293571508,152.70735188833888,1455.004163129328,1350.3599576750278,223.59063120421436,870.0623323879313,1020.7891790194969,1260.6193362570486,891.712406463756,1360.5228101220046,1512.7935673236138,1389.3330142152618,744.6388848996473,581.5920780945996,1077.5507223190755,1588.259233716132,797.8013823055327,1556.9649545230661,696.6751332351794,998.9384051314202,2219.4267493093685,403.16642340098133,252.80058473928645,2272.7288997626624,1291.9668738950797,878.7941462780436,674.3631025911,2113.4149085543672,1222.4788051943706,941.5328485893208,573.5895361169044,1920.008572101454,1714.8218034839945,1685.504609680288,1021.9444632343461,1356.3387252571663,243.31502347493816,257.45621964961566,1518.7094702531253
2,2186.671991837882,1465.8021963663468,0.0,897.2822425451786,686.1881110158047,1321.3350277251523,13.77203159555062,136.11794632393216,1255.108286511813,629.0355989319046,2440.2960456637547,2707.2974450345578,696.2710415499461,2765.4962438085886,2947.529682490401,2821.5094757604024,2181.1840909705343,1930.167622582415,2494.052611094331,3013.945105774093,952.4001564218489,3002.866088201127,795.8730759636323,2440.131976717816,3484.6602001646293,1608.0013074758483,1215.6487931652555,3612.0399880769933,2598.0795220686396,2256.622175284764,2104.611645355969,3376.4014603180294,2552.8709234154903,2312.7024687349453,1959.6150022438087,3288.389684187875,3018.6568419435825,3010.096545273531,2409.411303000994,2783.900400133589,1693.2678760957326,1210.9166730390748,2790.0876259640945
3,3079.5382872582113,707.922327776616,897.2822425451786,0.0,214.92930247204325,609.9989139897527,884.1214487784225,763.2977894807267,573.1602210934382,283.21780896130787,1727.2694318921774,1955.6856732228418,210.6729668581794,2067.605816263503,2212.3029854818024,2090.5899672269343,1449.4376371837004,1276.883844459841,1784.211350514586,2290.5849107242016,151.53508121064104,2250.152951930195,191.6127080371691,1699.5509673141446,2588.388914070025,1017.8293875430104,520.8136996823062,2715.88985377184,1702.490645717358,1377.955960770213,1253.838002164458,2480.048436723286,1659.9875403196445,1430.9368672592075,1094.0457672433286,2396.5510444542783,2121.692781091893,2114.2263479337475,1530.449349669919,1915.879584270667,884.980019966104,517.218951351538,1892.8054065331785
4,2865.377251781243,841.9683293571508,686.1881110158047,214.92930247204325,0.0,718.2126160615927,673.259429293354,553.9617251330122,665.1915886925976,73.1463606014972,1858.5561903579814,2102.4838405044834,91.27164595674601,2196.0031526253692,2354.499284208408,2230.6622196724434,1585.1181835246234,1380.8830016077477,1914.8102004578445,2428.9999555393215,313.15800539551265,2398.7151830416924,151.31291126673202,1840.699446881643,2802.1170235925006,1091.975444811613,615.6720747986701,2925.8787268742085,1911.8929115379613,1576.093128406422,1437.6498250324116,2693.7371647784257,1867.0584279272514,1630.8616427748718,1284.6139430703054,2602.984394912866,2332.847093904024,2323.917454803978,1728.9310437954123,2109.3011386459943,1046.1637559827159,611.2495762596118,2105.0978309323586
5,3395.9821304831576,152.70735188833888,1321.3350277251523,609.9989139897527,718.2126160615927,0.0,1310.8518775242762,1208.8784706125932,70.88433046231258,738.9754282504658,1141.3333886632552,1393.0662511229505,776.6329632071746,1477.9534891914925,1640.9490603665465,1516.2122672663863,870.5277247497802,668.4420640948696,1197.335417366148,1713.3872322819154,719.9439392081364,1689.5928578420642,568.8157358079915,1128.2118831623213,2362.699764759801,419.8049777497578,106.19892588669671,2421.923572548548,1435.2692792343273,1027.2695433926806,826.666376479057,2256.1701760186065,1367.9510721945157,1089.672231066305,720.3955308026498,2070.6101212676276,1859.9313262694855,1832.3634210236548,1172.0288422321407,1509.025830179301,395.7322652202923,110.91854169774089,1659.6916115138747
6,2200.2255115234043,1455.004163129328,13.77203159555062,884.1214487784225,673.259429293354,1310.8518775242762,0.0,122.48199454146365,1244.8048004027316,616.4734911137105,2430.9981614902968,2697.4907952039475,682.8283297735827,2756.6023735076697,2938.0866237833343,2812.0939641558257,2171.437902007184,1921.3716158069321,2484.834401065108,3004.7257718719484,938.7726169735507,2993.1402035873357,783.7448300871097,2430.392564240374,3471.338279524464,1599.619154642019,1205.094852890429,3599.060821166465,2585.1302518513207,2244.263016050055,2092.83697084179,3363.0862962484634,2540.0690481021525,2300.266219415931,1947.5024982368518,3275.6601800893686,3005.5831738433667,2997.134004845435,2397.063449479282,2771.877121400476,1682.0130025713413,1200.3620199976367,2776.9213361489847
7,2322.657200303485,1350.3599576750278,136.11794632393216,763.2977894807267,553.9617251330122,1208.8784706125932,122.48199454146365,0.0,1144.3840010249446,499.8459937771739,2337.2999783922123,2599.656889643973,560.7430452099609,2665.9334993746115,2842.990980211214,2717.267745081688,2074.3675482508697,1832.1282391857198,2391.735870852615,2911.3621279966064,816.2910044456384,2895.8166476300107,669.9746292997197,2333.214569254574,3349.6028266231033,1514.2258136454261,1102.7451976977784,3478.938199371845,2465.208432321983,2127.9440565364075,1980.529500871403,3241.378763136514,2420.9799102292645,2183.440618383647,1832.8961543421135,3156.9457469492327,2884.9884328083554,2877.120239761103,2280.792435307785,2657.6995480326755,1573.6833332558217,1098.0157828647511,2655.8786789299406
8,3325.124596879136,223.59063120421436,1255.108286511813,573.1602210934382,665.1915886925976,70.88433046231258,1244.8048004027316,1144.3840010249446,0.0,681.4778335157424,1199.5210169294241,1455.6822927507715,728.2856294451738,1534.2977304863318,1701.5779637383553,1576.424340156063,931.4630849881779,715.9471323523856,1255.1052713388933,1772.6886686479845,692.7658794042956,1752.0525344017594,514.4078729975697,1189.883988853712,2429.746347359527,445.045616113046,52.346568402804564,2491.4143700044274,1502.5626639720283,1096.6777200491279,897.4366497317891,2323.01963028586,1436.11413279555,1158.9369322442803,789.4052141009774,2140.6889034690203,1927.8211695856437,1900.9631264243656,1241.9874971652478,1579.9075100726573,466.564246717297,56.030491896158374,1725.9751988879668
9,2801.803091565993,870.0623323879313,629.0355989319046,283.21780896130787,73.1463606014972,738.9754282504658,616.4734911137105,499.8459937771739,681.4778335157424,0.0,1880.116357256478,2129.796519777857,148.74907811991102,2215.710191846692,2379.509717443572,2254.9932424903045,1609.1930493083262,1393.7826366127003,1935.963775613067,2452.356027295889,386.285535546678,2426.3107162102892,174.37019861261396,1866.2363759911184,2865.6486185012145,1096.1031998508554,634.1117712441122,2985.2874587380034,1971.151155749315,1628.2090716735213,1482.6498932514967,2757.2248233723017,1924.5436196170833,1683.936842747975,1333.2871359191709,2659.6375784469637,2393.484798526209,2383.2364838938533,1781.0472222739709,2158.18267075601,1082.8575674695169,629.5262659493239,2166.9653508676643
10,4386.495314956569,1020.7891790194969,2440.2960456637547,1727.2694318921774,1858.5561903579814,1141.3333886632552,2430.9981614902968,2337.2999783922123,1199.5210169294241,1880.116357256478,0.0,297.4473655800817,1911.9841642797985,340.8154615055394,508.6219639833058,382.372796770499,279.3230845303942,520.5177917751769,57.134222924906965,574.0684245402255,1805.1035244055229,574.2265554341596,1709.984389180497,108.06374002809376,1948.1285833441293,849.3342153454432,1246.0263384318591,1850.533199175755,1209.997363815531,887.1330554814857,723.9212929680282,1865.4209550068663,1121.7731546197801,917.3840179921411,870.2145242667666,1491.973191105393,1482.681450923901,1417.9513253084365,892.7271136574115,897.2343700733562,865.7785692377196,1250.6251041529126,1412.3538197223534
11,4679.6044770890385,1260.6193362570486,2707.2974450345578,1955.6856732228418,2102.4838405044834,1393.0662511229505,2697.4907952039475,2599.656889643973,1455.6822927507715,2129.796519777857,297.4473655800817,0.0,2149.2511901958956,253.6732463541378,261.98762993183,158.312748256719,526.3012959362379,809.1886528167539,262.399279925466,350.0312419645003,2019.3191797987392,296.5559811714948,1957.021266873608,267.72311529237857,1762.056577972808,1135.5276808347412,1499.1393601445898,1627.9212577770616,1137.0691268331886,909.4869986022724,819.1852643520556,1689.154567183029,1055.8683325223963,920.1994803138359,989.3903222498599,1283.0446974284216,1333.25845416006,1262.66042717965,864.346101165606,738.463425291647,1073.4649912105233,1503.8359055040992,1308.153006529163
