,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,3193.8576499880783,3738.4523542378215,2184.7479757185793,2185.010164765367,2339.768380236753,2465.59825299423,3632.7343248225125,1983.5341749646682,1872.9117179427722,2270.7200583808476,2268.730809951671,2201.11457316684,2234.571469761105,2138.375579072868,2227.3305674744,625.4867246422505,819.5968396287942,1062.2247803653026,313.84431198893515,520.6261456143328
1,3193.8576499880783,0.0,925.9446178218908,2144.078026967614,2298.042460942236,2163.1437316965494,745.8137654864497,449.5250920907328,1550.7743340675,1567.9201167266451,1356.0683836197143,1136.3807018518041,1590.8452184383736,1751.2181263642692,2019.3536251127475,1935.2167406913597,3378.8249248792363,3548.957884355049,3876.494723460738,3268.664724106009,3012.6009992300587
2,3738.4523542378215,925.9446178218908,0.0,3039.978432261799,3194.0640573791575,3071.5512275982137,1519.9449118266352,701.970490011113,2389.6075591370936,2377.1634617389955,2237.6034736864863,1986.3063990136895,2476.3188601171396,2646.8767855451015,2909.613878442845,2833.46592998678,3784.6804684978765,3920.4662235409537,4230.466922613907,3744.1124944958765,3448.219697120904
3,2184.7479757185793,2144.078026967614,3039.978432261799,0.0,154.1833389013021,157.23623312476408,1562.689683965086,2544.613178120006,742.011137566582,835.0312496901428,805.2583109234113,1076.0566042063726,567.0057303078805,393.48011447886006,140.0208436512306,209.41798367332788,2715.124631038044,2929.5665028062194,3222.499449301783,2442.811343062111,2390.5542944804606
4,2185.010164765367,2298.042460942236,3194.0640573791575,154.1833389013021,0.0,204.23103599899903,1714.0528883513316,2697.3211455369133,881.8639093567672,966.0989945295659,958.672090060239,1227.5193575874596,720.0925406605239,547.6623654014952,288.30808750425865,362.91379996506816,2735.226945429723,2949.2123877613585,3234.161240955396,2454.3917827809246,2422.319110339159
5,2339.768380236753,2163.1437316965494,3071.5512275982137,157.23623312476408,204.23103599899903,0.0,1622.076456483257,2549.126731253279,842.7819504742765,948.3880394356373,857.7243490868947,1138.3969901441687,628.1965192144982,443.0837670867385,258.9242039349636,263.873784248926,2872.2549332315825,3086.6910048379746,3379.1484732722347,2599.357844840117,2547.6968244402296
6,2465.59825299423,745.8137654864497,1519.9449118266352,1562.689683965086,1714.0528883513316,1622.076456483257,0.0,1195.0885437764261,872.4048119269991,858.0879242287037,764.3707646782227,486.6333057186059,997.6298980197588,1180.187342040608,1425.7564087754631,1365.8868397794351,2697.9235145115936,2880.4964393453342,3210.819133227637,2561.519735713194,2325.471778864116
7,3632.7343248225125,449.5250920907328,701.970490011113,2544.613178120006,2697.3211455369133,2549.126731253279,1195.0885437764261,0.0,1987.4654282570243,2011.435026609774,1776.0761055699159,1573.8092792057676,2005.2504969014135,2155.5624033249637,2425.896990624447,2335.232627614367,3794.5284170347777,3958.092675283644,4283.101760833057,3697.1646519200754,3432.5779819854656
8,1983.5341749646682,1550.7743340675,2389.6075591370936,742.011137566582,881.8639093567672,842.7819504742765,872.4048119269991,1987.4654282570243,0.0,135.4164740572629,289.3495619906874,414.4080877400267,281.64252764284845,433.23549674198244,602.4736624958362,581.4576770024759,2391.1177718773088,2599.45706554791,2919.6764410445126,2171.6573362549243,2027.6506641303458
9,1872.9117179427722,1567.9201167266451,2377.1634617389955,835.0312496901428,966.0989945295659,948.3880394356373,858.0879242287037,2011.435026609774,135.4164740572629,0.0,400.8455963463011,447.50426500960754,416.2002178530134,558.5409795192624,698.3550813521921,692.5182042737962,2265.7336993467247,2472.9870126584965,2794.679952917524,2052.0811389594674,1900.3027199512087
10,2270.7200583808476,1356.0683836197143,2237.6034736864863,805.2583109234113,958.672090060239,857.7243490868947,764.3707646782227,1776.0761055699159,289.3495619906874,400.8455963463011,0.0,284.0087715196755,238.87306436436987,416.7017031629448,672.3960834800688,603.4750438497056,2664.8380497497487,2871.1644367241734,3193.9259117598804,2452.9238267664664,2297.8717441295084
11,2268.730809951671,1136.3807018518041,1986.3063990136895,1076.0566042063726,1227.5193575874596,1138.3969901441687,486.6333057186059,1573.8092792057676,414.4080877400267,447.50426500960754,284.0087715196755,0.0,511.6962190370555,695.5089509338113,939.2535320268755,880.1903727847518,2604.2513940798926,2803.6085441537884,3131.562966522773,2418.863491498849,2231.1487812785904
12,2201.11457316684,1590.8452184383736,2476.3188601171396,567.0057303078805,720.0925406605239,628.1965192144982,997.6298980197588,2005.2504969014135,281.64252764284845,416.2002178530134,238.87306436436987,511.6962190370555,0.0,185.5101556793528,433.5230487546823,368.497751327148,2640.05323450343,2850.655813504335,3166.8066402962577,2407.8045161862515,2282.0386592662203
13,2234.571469761105,1751.2181263642692,2646.8767855451015,393.48011447886006,547.6623654014952,443.0837670867385,1180.187342040608,2155.5624033249637,433.23549674198244,558.5409795192624,416.7017031629448,695.5089509338113,185.5101556793528,0.0,270.55227758168627,187.25525353004662,2705.0335505047847,2917.752295356566,3227.857643270617,2458.984484078154,2355.4835223775412
14,2138.375579072868,2019.3536251127475,2909.613878442845,140.0208436512306,288.30808750425865,258.9242039349636,1425.7564087754631,2425.896990624447,602.4736624958362,698.3550813521921,672.3960834800688,939.2535320268755,433.5230487546823,270.55227758168627,0.0,112.88856370289498,2650.3165392217143,2864.6642050427117,3163.6687821315813,2385.850056185708,2317.0721900776157
15,2227.3305674744,1935.2167406913597,2833.46592998678,209.41798367332788,362.91379996506816,263.873784248926,1365.8868397794351,2335.232627614367,581.4576770024759,692.5182042737962,603.4750438497056,880.1903727847518,368.497751327148,187.25525353004662,112.88856370289498,0.0,2727.7383074095324,2941.790080907662,3244.416662181361,2468.5373657583054,2388.927252174313
16,625.4867246422505,3378.8249248792363,3784.6804684978765,2715.124631038044,2735.226945429723,2872.2549332315825,2697.9235145115936,3794.5284170347777,2391.1177718773088,2265.7336993467247,2664.8380497497487,2604.2513940798926,2640.05323450343,2705.0335505047847,2650.3165392217143,2727.7383074095324,0.0,214.45833722101946,529.133244441208,311.7098834137854,374.5642343518121
17,819.5968396287942,3548.957884355049,3920.4662235409537,2929.5665028062194,2949.2123877613585,3086.6910048379746,2880.4964393453342,3958.092675283644,2599.45706554791,2472.9870126584965,2871.1644367241734,2803.6085441537884,2850.655813504335,2917.752295356566,2864.6642050427117,2941.790080907662,214.45833722101946,0.0,330.52858686218866,510.85095729946585,573.7780268559026
18,1062.2247803653026,3876.494723460738,4230.466922613907,3222.499449301783,3234.161240955396,3379.1484732722347,3210.819133227637,4283.101760833057,2919.6764410445126,2794.679952917524,3193.9259117598804,3131.562966522773,3166.8066402962577,3227.857643270617,3163.6687821315813,3244.416662181361,529.133244441208,330.52858686218866,0.0,780.0218159155432,900.4247173195354
19,313.84431198893515,3268.664724106009,3744.1124944958765,2442.811343062111,2454.3917827809246,2599.357844840117,2561.519735713194,3697.1646519200754,2171.6573362549243,2052.0811389594674,2452.9238267664664,2418.863491498849,2407.8045161862515,2458.984484078154,2385.850056185708,2468.5373657583054,311.7098834137854,510.85095729946585,780.0218159155432,0.0,323.7362450001428
20,520.6261456143328,3012.6009992300587,3448.219697120904,2390.5542944804606,2422.319110339159,2547.6968244402296,2325.471778864116,3432.5779819854656,2027.6506641303458,1900.3027199512087,2297.8717441295084,2231.1487812785904,2282.0386592662203,2355.4835223775412,2317.0721900776157,2388.927252174313,374.5642343518121,573.7780268559026,900.4247173195354,323.7362450001428,0.0
