,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1103,126.567,43.812,918,1,,
1,1103,126.57388,43.83153,918,0,3295821.0,09-18 11:06:00
2,1103,126.57391,43.83113,918,0,1922166.0,09-18 11:11:00
3,1103,126.57025,43.83131,918,0,2809575.0,09-18 11:22:00
4,1103,126.5673,43.83207,918,0,3910683.0,09-18 11:42:00
5,1103,126.5965,43.83316,918,0,2380031.0,09-18 12:23:00
6,1103,126.6019,43.82989,918,0,4098405.0,09-18 12:42:00
7,1103,126.578,43.82646,918,0,412017.0,09-18 10:05:00
8,1103,126.57825,43.82758,918,0,3513848.0,09-18 10:12:00
9,1103,126.57738,43.83005,918,0,1667758.0,09-18 10:21:00
10,1103,126.57745,43.82922,918,0,1703959.0,09-18 10:27:00
11,1103,126.57814,43.82947,918,0,939044.0,09-18 10:33:00
12,1103,126.58099,43.82875,918,0,2254121.0,09-18 10:41:00
13,1103,126.57966,43.82805,918,0,279525.0,09-18 10:48:00
14,1103,126.57321,43.83786,918,0,4204404.0,09-18 11:27:00
15,1103,126.56663,43.83135,918,0,2001771.0,09-18 11:35:00
16,1103,126.56489,43.83279,918,0,2528974.0,09-18 11:55:00
17,1103,126.57026,43.81102,918,0,3281705.0,09-18 14:40:00
18,1103,126.56735,43.80985,918,0,3685262.0,09-18 13:20:00
19,1103,126.5707,43.80564,918,0,3428128.0,09-18 13:39:00
20,1103,126.57173,43.80747,918,0,4337784.0,09-18 13:53:00
21,1103,126.56923,43.80726,918,0,1365681.0,09-18 14:04:00
22,1103,126.57396,43.81273,918,0,1252148.0,09-18 14:15:00
23,1103,126.57044,43.81225,918,0,293226.0,09-18 14:30:00
24,1103,126.57128,43.81194,918,0,4460893.0,09-18 14:46:00
25,1103,126.57251,43.81115,918,0,997324.0,09-18 14:53:00
26,1103,126.51663,43.82171,918,0,2725812.0,09-18 17:05:00
