,0,1,2,3,4,5,6,7,8,9,10
0,0.0,1343.090838122644,880.084206281225,1252.2333623869285,1124.310263030373,1188.547544353659,1760.0517911450513,1022.0771050977424,478.1108219670129,2984.2846578180943,923.2823890177322
1,1343.090838122644,0.0,552.8392262974343,1360.7805500597285,1876.5468409479454,1986.8295712893264,1892.2264627063475,1831.6672583670381,1231.6739810581696,1650.1193068835416,419.88830332960873
2,880.084206281225,552.8392262974343,0.0,918.640947400517,1336.3870518998424,1444.7559599409865,1490.4890458281398,1285.1963072210156,682.8750739320885,2184.6185424784667,260.6315355021963
3,1252.2333623869285,1360.7805500597285,918.640947400517,0.0,734.7879781123538,839.0220394517917,577.6682781180865,762.8435041146093,775.3321248970104,2771.053285698498,1179.263496472205
4,1124.310263030373,1876.5468409479454,1336.3870518998424,734.7879781123538,0.0,112.8449876083488,878.0468960393425,108.83303769611634,764.1449729376701,3426.5675459382187,1563.1162497248015
5,1188.547544353659,1986.8295712893264,1444.7559599409865,839.0220394517917,112.8449876083488,0.0,931.4842603313439,173.8463540946344,855.7813866065339,3539.4117124120075,1668.3141860673165
6,1760.0517911450513,1892.2264627063475,1490.4890458281398,577.6682781180865,878.0468960393425,931.4842603313439,0.0,965.7588441240355,1287.4499611538815,3153.041700690709,1750.7145647075442
7,1022.0771050977424,1831.6672583670381,1285.1963072210156,762.8435041146093,108.83303769611634,173.8463540946344,965.7588441240355,0.0,682.4937380852615,3403.6224758841477,1502.9591174937436
8,478.1108219670129,1231.6739810581696,682.8750739320885,775.3321248970104,764.1449729376701,855.7813866065339,1287.4499611538815,682.4937380852615,0.0,2866.524961007559,855.950571642345
9,2984.2846578180943,1650.1193068835416,2184.6185424784667,2771.053285698498,3426.5675459382187,3539.4117124120075,3153.041700690709,3403.6224758841477,2866.524961007559,0.0,2065.0925453201653
10,923.2823890177322,419.88830332960873,260.6315355021963,1179.263496472205,1563.1162497248015,1668.3141860673165,1750.7145647075442,1502.9591174937436,855.950571642345,2065.0925453201653,0.0
