,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,1103,06-16 10:10:00,126.567,43.812,616,1,
1,1103,06-16 13:17:00,126.567,43.813,616,1,
2,1103,06-16 14:53:00,126.572,43.808,616,1,
3,1103,06-16 11:41:00,126.57415,43.83026,616,0,3147587.0
4,1103,06-16 11:08:00,126.57923,43.82839,616,0,733730.0
5,1103,06-16 10:43:00,126.57653,43.82814,616,0,1797667.0
6,1103,06-16 13:48:00,126.56591,43.80835,616,0,2901455.0
7,1103,06-16 13:30:00,126.56529,43.80895,616,0,2784182.0
8,1103,06-16 13:38:00,126.56639,43.80718,616,0,3879262.0
9,1103,06-16 14:35:00,126.57103,43.80726,616,0,2216145.0
10,1103,06-16 15:08:00,126.56888,43.80908,616,0,927034.0
11,1103,06-16 15:16:00,126.56938,43.81018,616,0,2105167.0
12,1103,06-16 15:32:00,126.57246,43.81223,616,0,3142255.0
13,1103,06-16 20:17:00,126.51782,43.82745,616,0,3517940.0
