,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,8964.81710618466,1002.2917211610895,1410.6506167010598,1342.864300531815,1123.2109670236694,1109.3055405375787,1777.325253090204,1113.8801554227507,1195.5116384472833,1411.0971938173002,1066.4068516391412,1582.8280364876368,1207.149993256366,1491.0982616742317,1513.27534904079,1483.3692985465095,8976.139487274495,1450.3609313056731,1455.6636651922995,8960.364269558748
1,8964.81710618466,0.0,8119.166119162566,7577.286644280613,7622.348287881911,7922.797321898843,7908.668645272272,7487.656383162734,7856.345045400172,7791.80238107961,7553.888015527692,7898.502263516421,7504.268893061901,7839.966102017518,7640.223717183692,7583.032884494161,7614.876826931594,174.97110063034222,7537.5384067770165,7543.622534716111,49.153501325720484
2,1002.2917211610895,8119.166119162566,0.0,597.8784933567308,680.5499349574854,223.53711226073398,278.60314935914795,775.050311057093,662.3066443024056,791.9347388671845,737.1639106313613,538.9295356221281,621.2132572444909,292.21996791284374,1243.484264887139,1206.961017584153,1192.2608056527426,8141.6351893314295,632.3428025404897,979.8257015184378,8117.8221104275035
3,1410.6506167010598,7577.286644280613,597.8784933567308,0.0,209.48128199305137,375.2425724910169,339.3339775506723,682.4451449212644,438.99091445721626,497.8826699699216,214.7356386503558,392.6778942983939,336.25012356251113,310.1680719451611,866.3175684738758,800.9534235912669,800.346374436968,7594.296093410735,39.92164536070821,523.8337435121322,7574.371326052628
4,1342.864300531815,7622.348287881911,680.5499349574854,209.48128199305137,0.0,465.8303308190684,402.0443954709565,891.8687917013273,268.4617599263753,296.4369158612608,69.16248229811687,276.7188498297037,545.641696061935,432.2653684540868,661.663028783751,600.1581798762254,597.0109886320125,7634.65727576274,224.4105206539893,329.7895426923536,7618.112079752373
5,1123.2109670236694,7922.797321898843,223.53711226073398,375.2425724910169,465.8303308190684,0.0,76.20002627913674,698.4852784595931,499.96313146826856,621.7466962456043,518.5424390948494,381.16755938522243,459.62242999241033,85.15359203425804,1068.2756413394557,1023.2474635187632,1011.9813691673496,7943.002776117272,410.66536488228303,778.9971068759509,7920.802723518087
6,1109.3055405375787,7908.668645272272,278.60314935914795,339.3339775506723,402.0443954709565,76.20002627913674,0.0,748.3066421730681,423.7948369591406,545.7007572630025,458.8468798325373,305.47592109943236,482.214207545409,116.60803233592262,992.9026695137618,948.835111108868,937.1034274995337,7927.234662976279,377.49759315032895,708.2091387377383,7906.209766101448
7,1777.325253090204,7487.656383162734,775.050311057093,682.4451449212644,891.8687917013273,698.4852784595931,748.3066421730681,0.0,1089.5196088127095,1172.0831258561423,889.865973261865,1002.9621312959842,347.5537257514355,631.6987094613786,1543.8351210378355,1474.311689132408,1476.6793272460727,7520.2194657332675,672.917103621985,1195.062516345281,7489.157527060595
8,1113.8801554227507,7856.345045400172,662.3066443024056,438.99091445721626,268.4617599263753,499.96313146826856,423.7948369591406,1089.5196088127095,0.0,130.9087000502299,325.7709995885387,123.4387712295993,758.0229986416108,512.8501569246531,581.5013051287876,549.5939974729529,532.5019712767664,7865.627023008063,467.382908505037,368.13531177157176,7851.271796297259
9,1195.5116384472833,7791.80238107961,791.9347388671845,497.8826699699216,296.4369158612608,621.7466962456043,545.7007572630025,1172.0831258561423,130.9087000502299,0.0,332.4426858155066,253.2997236874295,831.048142498053,626.032904923114,451.5656453915508,418.7539163284296,401.63432455889745,7798.557581298637,518.5095643450297,261.3254547881231,7786.019011289134
