,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,3657.003318803244,3617.8150610012253,3585.4411765692744,2479.0290672361707,2617.1806518489557,4259.626469280387,3762.6954355136822,3802.6118094086796,3197.7723019025184,2945.2196721785144,2696.2337284187565,3627.058793088856
1,3657.003318803244,0.0,191.68606161656544,83.65639372558319,1246.2576263024732,1341.5912296225504,6068.204820186738,5281.243108480358,4808.931542559111,2645.2212939532587,2747.883142055387,2184.041094270671,125.8116347797075
2,3617.8150610012253,191.68606161656544,0.0,231.14768066166914,1268.4445307306355,1213.0069726940387,6167.689475258104,5385.720196166161,4929.07614598791,2784.2971116919707,2872.813443275963,2296.2824385607773,65.99279695762625
3,3585.4411765692744,83.65639372558319,231.14768066166914,0.0,1165.7735547385344,1305.5061888816626,5986.693466982369,5200.322987597692,4730.584662949381,2571.3228044778843,2670.2752661390136,2103.856027129413,169.32990924495326
4,2479.0290672361707,1246.2576263024732,1268.4445307306355,1165.7735547385344,0.0,1046.4723266669018,5004.7641560656475,4246.2167227063,3864.992870281885,1927.202109560146,1904.229396593646,1297.609718924297,1254.3982098817187
5,2617.1806518489557,1341.5912296225504,1213.0069726940387,1305.5061888816626,1046.4723266669018,0.0,5883.170085747639,5157.609025825492,4836.478472819503,2973.2071406346404,2938.274361329844,2336.4334272322217,1253.0021301802442
6,4259.626469280387,6068.204820186738,6167.689475258104,5986.693466982369,5004.7641560656475,5883.170085747639,0.0,803.9794592360842,1440.9424180882718,3571.3697727475164,3377.3457835552954,3889.934378082689,6130.257410836938
7,3762.6954355136822,5281.243108480358,5385.720196166161,5200.322987597692,4246.2167227063,5157.609025825492,803.9794592360842,0.0,693.0285592051019,2767.3993540624847,2575.875490955244,3098.780707287894,5346.574256019509
8,3802.6118094086796,4808.931542559111,4929.07614598791,4730.584662949381,3864.992870281885,4836.478472819503,1440.9424180882718,693.0285592051019,0.0,2209.2655223939823,2062.5632943232586,2635.1100225055766,4884.763436311322
9,3197.7723019025184,2645.2212939532587,2784.2971116919707,2571.3228044778843,1927.202109560146,2973.2071406346404,3571.3697727475164,2767.3993540624847,2209.2655223939823,0.0,297.1632636813007,660.0572300604715,2733.572333465416
10,2945.2196721785144,2747.883142055387,2872.813443275963,2670.2752661390136,1904.229396593646,2938.274361329844,3377.3457835552954,2575.875490955244,2062.5632943232586,297.1632636813007,0.0,608.3758186528117,2826.6017239678376
11,2696.2337284187565,2184.041094270671,2296.2824385607773,2103.856027129413,1297.609718924297,2336.4334272322217,3889.934378082689,3098.780707287894,2635.1100225055766,660.0572300604715,608.3758186528117,0.0,2253.906623320095
12,3627.058793088856,125.8116347797075,65.99279695762625,169.32990924495326,1254.3982098817187,1253.0021301802442,6130.257410836938,5346.574256019509,4884.763436311322,2733.572333465416,2826.6017239678376,2253.906623320095,0.0
