,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,1243.6714556001195,2801.23387239417,5454.701824342748,3229.6628919803293,3084.718816938442,2486.103044884266,2880.5495922329487,2718.798960377096,3269.001560806282,3704.699828973165,3025.567804990362,3128.9152602694767,3484.866137957778,37.32081103183301
1,1243.6714556001195,0.0,1748.1989136096727,5075.324028334254,2003.7567798637506,1894.792462921089,1312.9580069538017,1639.3610719458895,1539.3993471747492,2025.9450809940138,2503.4554676251496,1829.0650498834395,1897.5420341654453,2254.745525390003,1233.4813993097964
2,2801.23387239417,1748.1989136096727,0.0,6151.458295945578,984.1765604901688,650.0030111137974,1765.0994581288055,1078.4707738209777,526.3107825643548,1300.7654426316135,1136.3638850921027,1850.0387466136617,996.4045662599573,1182.253915251235,2806.5954995332054
3,5454.701824342748,5075.324028334254,6151.458295945578,0.0,5493.948462077687,5732.81471707183,4387.076398224616,5157.244758211013,5640.249037494304,5165.684908834849,5932.19560072933,4399.763932836587,5393.236279438509,5530.497199222626,5417.696762673591
4,3229.6628919803293,2003.7567798637506,984.1765604901688,5493.948462077687,0.0,336.74460991691285,1291.7364340917134,435.31631793816155,601.1995371703077,353.5366153085516,551.9663141548114,1095.6673825128078,125.50372623261983,259.6766489009932,3223.998501268753
5,3084.718816938442,1894.792462921089,650.0030111137974,5732.81471707183,336.74460991691285,0.0,1424.940358193022,577.9047410302078,367.2237283022125,674.0031115846605,622.0660667287233,1341.9410275533396,374.8268120349724,539.9804200068145,3082.641096577808
6,2486.103044884266,1312.9580069538017,1765.0994581288055,4387.076398224616,1291.7364340917134,1424.940358193022,0.0,867.3673640671763,1262.5864628866461,1089.912371134779,1835.5164434163096,545.2405865584133,1167.8979429788067,1453.362290364323,2467.3478287034613
7,2880.5495922329487,1639.3610719458895,1078.4707738209777,5157.244758211013,435.31631793816155,577.9047410302078,867.3673640671763,0.0,561.1251307388397,394.7570391405347,987.2213204699368,781.367045108338,309.8839589676368,644.7835896986884,2871.7850470312364
8,2718.798960377096,1539.3993471747492,526.3107825643548,5640.249037494304,601.1995371703077,367.2237283022125,1262.5864628866461,561.1251307388397,0.0,844.2256009074101,989.2767100953515,1324.4837233219757,559.4536047203867,852.1363801510878,2717.1496347419225
9,3269.001560806282,2025.9450809940138,1300.7654426316135,5165.684908834849,353.5366153085516,674.0031115846605,1089.912371134779,394.7570391405347,844.2256009074101,0.0,789.4728773855649,785.1543146457806,304.71859798499315,383.30044348674636,3259.380405160232
10,3704.699828973165,2503.4554676251496,1136.3638850921027,5932.19560072933,551.9663141548114,622.0660667287233,1835.5164434163096,987.2213204699368,989.2767100953515,789.4728773855649,0.0,1574.0311448544928,677.3375998419255,407.676204432751,3702.0235906821463
11,3025.567804990362,1829.0650498834395,1850.0387466136617,4399.763932836587,1095.6673825128078,1341.9410275533396,545.2405865584133,781.367045108338,1324.4837233219757,785.1543146457806,1574.0311448544928,0.0,993.5284425343306,1166.6429022938537,3007.7161847855923
12,3128.9152602694767,1897.5420341654453,996.4045662599573,5393.236279438509,125.50372623261983,374.8268120349724,1167.8979429788067,309.8839589676368,559.4536047203867,304.71859798499315,677.3375998419255,993.5284425343306,0.0,357.2555914640391,3122.389976718275
13,3484.866137957778,2254.745525390003,1182.253915251235,5530.497199222626,259.6766489009932,539.9804200068145,1453.362290364323,644.7835896986884,852.1363801510878,383.30044348674636,407.676204432751,1166.6429022938537,357.2555914640391,0.0,3478.658776743834
14,37.32081103183301,1233.4813993097964,2806.5954995332054,5417.696762673591,3223.998501268753,3082.641096577808,2467.3478287034613,2871.7850470312364,2717.1496347419225,3259.380405160232,3702.0235906821463,3007.7161847855923,3122.389976718275,3478.658776743834,0.0
