,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,1190.2689890408255,1823.9476533138113,904.1199689596591,1728.931129256994,1410.6664785753262,2032.3901040037433,1648.7392285899896,1355.981292505634,1749.4821176510143,2040.7189347670967,2121.261013117085,728.4489523505179,876.257095553339,1453.3244410904417,1958.6333345206463,1990.5254264846405,1394.4448020828768,1134.4141453887298,1120.3190754062862,1122.5050432848375,1501.1225485150019,1189.6653088207406,1246.7640745234758,1472.7272665293049,1043.1000375357028,1054.7323451558907,800.6547125665711,755.717829614087,1272.604640030906,1214.8863600351629,1001.4487119536412,917.9998681605894,1226.3744926008262,32.353187030303175,1242.6443050737064
1,1190.2689890408255,0.0,1810.4186432931058,1291.253174661163,1770.7252706775362,1632.7474047920848,2067.738719432133,1979.8066575216387,1766.2847762599774,1369.4834306934818,2065.4746891741024,2288.0950190231347,645.6796614684291,663.4811031668155,561.1513854470569,1786.3660486521128,1860.0428766251875,1351.3058691965177,526.7543574893878,401.7437907425595,394.9869146764191,567.4747605965798,464.65787884778564,64.64384631538483,676.5072680210793,1641.7778316353063,1680.7969652287725,1441.800166759211,1905.8046982054996,1723.3282578205567,1634.230994158497,1113.138158973074,1730.6952047362915,1898.0852308977337,1207.1417511255884,54.500392159398345
2,1823.9476533138113,1810.4186432931058,0.0,925.2447420856942,109.43147101767852,457.1759410885517,257.3201011250329,530.009083177052,665.8479984785446,592.2982457637908,255.6439890673493,506.87949388162235,1374.627642731182,1241.8635676194206,1388.9422513957836,253.50489553823712,216.52646829526842,481.37278558155543,1283.6876095475377,1408.7956979812095,1415.497677724512,1430.5195591395664,1350.6388347079596,1859.202128733837,1262.4089556589672,970.7411562664879,997.9523346733856,1108.8954206681408,1922.3855355105766,737.0552041572525,727.0714368413483,855.2611951445182,1257.8246599782183,1043.6041547055122,1803.5428545216837,1842.1526275389706
3,904.1199689596591,1291.253174661163,925.2447420856942,0.0,826.9280634130689,508.9846386908481,1128.2703505998606,788.0010154338185,515.4529056577165,987.2708845288341,1136.646053251545,1230.6121966737362,666.671565520428,630.9472005423681,1161.1646759858495,1084.7955905063843,1104.9686487418148,545.9684380040413,865.9837976821065,954.3125110694051,960.9298494914821,1218.913193006432,956.3620056948674,1354.398704949928,1095.6287995440457,359.73827223613057,402.52386018957054,257.1044402185643,1087.4440473775194,451.9629609946222,368.7493234258509,257.8183927737531,547.276657895241,614.6220858929443,881.9701070554088,1340.4189134380633
4,1728.931129256994,1770.7252706775362,109.43147101767852,826.9280634130689,0.0,348.7649848430621,316.4162706055683,443.1924597857762,557.8363937042569,624.8034739224266,320.5729602211692,520.0856318388927,1306.5771504332727,1180.8864436932224,1375.1725507152803,350.876454383042,324.1021342448828,423.0137209514747,1244.8720309571606,1369.3056774330096,1376.1615055032005,1419.7396981049549,1316.4411391875144,1821.8232653987752,1252.2341368780508,861.4584101866438,888.5311423851201,1003.2325188914442,1813.5469301668813,627.9845968065151,617.7789540005556,775.3844133261221,1148.422861292568,936.5086705125793,1707.7732626644367,1804.9194865921877
5,1410.6664785753262,1632.7474047920848,457.1759410885517,508.9846386908481,348.7649848430621,0.0,626.0805964617152,348.9971835181783,255.10134714087684,781.8550759834301,636.1236870214468,726.4013549798169,1085.3432204175922,989.6649993413481,1334.7549388833431,673.0204684079737,664.968412227368,361.68264285771323,1127.6466228798433,1244.2434881256877,1251.3433641033782,1387.1174839414828,1211.4153630434112,1690.3010448616335,1229.151547977889,515.6862218223532,545.5207200647922,658.3281737436122,1465.3081465828136,301.67065770887916,273.1387738996202,538.5411874215531,804.0188779622554,625.2246939665656,1387.38384841581,1674.252436144712
6,2032.3901040037433,2067.738719432133,257.3201011250329,1128.2703505998606,316.4162706055683,626.0805964617152,0.0,543.9889143950448,771.4757429134739,816.1493394416193,18.536298101214893,285.3800958390972,1622.0635935471842,1493.6522462153553,1640.303023767489,389.67690973167106,306.30170788002795,732.9509581731619,1541.006882003761,1666.1122661933857,1672.8160039446202,1680.3139492338814,1607.7552247846022,2116.4593379833464,1512.3268462826868,1106.9997446197071,1126.1509438820433,1281.1101537204715,2058.413809181904,854.7451373434469,869.714182564616,1091.5528973570954,1383.333616283636,1124.3487921701062,2010.0555099899595,2099.4036674795057
7,1648.7392285899896,1979.8066575216387,530.009083177052,788.0010154338185,443.1924597857762,348.9971835181783,543.9889143950448,0.0,293.3906876415557,1040.9321921884512,560.9588184416015,495.83959921937236,1415.96002946689,1330.9566262967862,1677.8147947365785,783.4634076239624,736.4673141731026,689.4614957854259,1476.6391339759914,1592.9725529883951,1600.0730495775144,1729.0442588331134,1560.339100464572,2037.8978692720705,1568.3067995439685,629.77476356768,636.2243871789816,851.4603298336355,1550.7390147586475,379.1594629408917,434.9594830695604,875.7172179507015,878.0623216091458,589.9710160579571,1621.9920592729475,2021.95315851978
8,1355.981292505634,1766.2847762599774,665.8479984785446,515.4529056577165,557.8363937042569,255.10134714087684,771.4757429134739,293.3906876415557,0.0,1036.07867509056,785.6514287566313,781.439749842988,1169.6302287205529,1104.9958694347897,1529.5325988904008,903.4797904606257,881.8694077471848,599.7111791894176,1288.2303098516588,1396.0741938358533,1403.1038539931483,1584.3211446842618,1376.3187535952698,1827.0662335026973,1433.7778984106908,343.31196903926667,356.87061785477755,558.0709701628336,1287.4792538155325,87.46521628588727,147.9911384065301,653.945393165505,611.9707673027342,379.90769680534385,1329.0213018023635,1811.8913242400247
9,1749.4821176510143,1369.4834306934818,592.2982457637908,987.2708845288341,624.8034739224266,781.8550759834301,816.1493394416193,1040.9321921884512,1036.07867509056,0.0,806.4856219097841,1092.0392467054517,1118.1237388320076,955.987872201374,867.1165009513103,451.78070785659224,536.9511231431243,466.4968552165604,870.9698721436964,988.6383953108658,994.1110101577523,897.8236822704192,910.444884412948,1406.5618698341857,734.9374686780518,1217.5438040041556,1258.30984354484,1238.4356650675138,2074.5767867154727,1069.228242344588,1011.6608445693557,776.2186738316711,1489.1464185531322,1390.3712971748225,1738.38220716097,1389.4939786419322
