,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1656,126.585,43.895,829,1,,
1,1656,126.5493,43.91413,829,0,3718796.0,08-29 12:45:00
2,1656,126.55271,43.91051,829,0,4317010.0,08-29 12:04:00
3,1656,126.54978,43.90938,829,0,3392065.0,08-29 12:14:00
4,1656,126.54878,43.90072,829,0,658338.0,08-29 10:41:00
5,1656,126.53355,43.86312,829,0,4148982.0,08-29 19:27:00
6,1656,126.55151,43.91155,829,0,4512722.0,08-29 13:12:00
7,1656,126.56689,43.92639,829,0,3122203.0,08-29 14:54:00
8,1656,126.55471,43.89932,829,0,3414140.0,08-29 10:29:00
9,1656,126.54926,43.90766,829,0,957968.0,08-29 12:31:00
10,1656,126.56743,43.94157,829,0,2920438.0,08-29 13:51:00
11,1656,126.56839,43.92661,829,0,2505594.0,08-29 14:48:00
12,1656,126.55345,43.91163,829,0,2130056.0,08-29 13:20:00
13,1656,126.55845,43.92087,829,0,1410605.0,08-29 13:36:00
14,1656,126.5484,43.90718,829,0,1810085.0,08-29 12:22:00
15,1656,126.55092,43.90248,829,0,3769314.0,08-29 11:20:00
16,1656,126.55356,43.93472,829,0,1822542.0,08-29 14:02:00
17,1656,126.55689,43.91378,829,0,360968.0,08-29 15:11:00
18,1656,126.55753,43.91059,829,0,4138881.0,08-29 11:58:00
19,1656,126.57244,43.9239,829,0,2845330.0,08-29 14:32:00
20,1656,126.54834,43.901,829,0,3337476.0,08-29 10:48:00
21,1656,126.57617,43.91756,829,0,4299088.0,08-29 14:18:00
