,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.0,2119.43563188066,2271.6664211008638,2363.7248547185836,2428.9702190583416,1988.5222179033115,2054.1848973627843,2797.946161827318,3776.873788906962,3923.070640253618,3989.806398553009,3797.6434999743155,3845.2847946800557,4089.508890839423,3959.942375298245,3828.6164711390506,3862.1294250576857,3927.7856234360215,4089.8062247481726,4030.4625755967913,3845.9128702447756,3088.8253995547143,3211.64676448289,4126.27737089035,3341.401071717467,3562.458352998037,2428.021063137918
1,2119.43563188066,0.0,316.2430702386613,293.9333023534253,449.16696556462335,307.265702780527,65.35958442097969,741.1936202277864,1923.1818348830793,2030.8784603951344,2119.9408590158055,2031.1081732265336,2117.9286761421317,2346.965427929734,2177.9367588926198,2045.0210321947152,2107.8855738768793,2364.3661750997476,2470.318013030867,2386.179299930301,2110.0016654896663,1468.171259447683,1527.7169185606126,2354.59880478541,1487.8679823960092,1884.2303404036552,457.4161850104339
2,2271.6664211008638,316.2430702386613,0.0,154.1513932108111,162.38827970045529,283.80383099308295,352.0078671000512,817.9170144228641,2036.9151575297915,2124.5534465027126,2219.9477349627646,2171.948525452347,2267.843184411694,2484.6799097980165,2308.395273986104,2179.6733061959026,2249.839028268095,2549.046673163999,2638.462922480933,2550.48354652774,2257.599982663618,1678.4005500679796,1717.6773002557159,2482.858237079367,1623.0541294477089,2057.625800939294,165.09325244733273
3,2363.7248547185836,293.9333023534253,154.1513932108111,0.0,181.12002970520882,398.8863185869963,350.72563819787905,663.9583384797069,1882.955906910163,1970.437800036522,2065.7972177007946,2019.294741426584,2115.881650605199,2331.6191724593155,2154.991082475807,2026.582461860583,2097.2143118373215,2401.346236669371,2488.211751635618,2399.8251031046157,2105.436279109556,1538.023985727557,1572.4613352003405,2329.2754300419847,1470.5304362009665,1908.7568359295187,192.8955347494236
4,2428.9702190583416,449.16696556462335,162.38827970045529,181.12002970520882,0.0,440.804490934998,495.71979879526805,784.0496727496945,1994.1095482236028,2070.7251137394924,2168.5929558598154,2142.5494031268577,2242.7742050478023,2451.457224789557,2272.350840622123,2146.8317739637005,2220.47168999519,2542.5469173821193,2621.610800375718,2531.858526309907,2231.3081630354905,1694.8024538032794,1721.0209334377685,2444.524695535068,1596.3074438114918,2047.6710136925158,13.157808570880134
5,1988.5222179033115,307.265702780527,283.80383099308295,398.8863185869963,440.804490934998,0.0,284.9808634879956,1011.7901837896997,2215.7691915447513,2317.0918333700383,2408.552677545654,2331.14538778698,2420.0068697828638,2646.731937448363,2475.7093200493828,2343.62337854123,2408.2887577321076,2671.209570201092,2775.6564509076807,2690.9504956148617,2411.607053323259,1775.3681354681926,1834.4889838987956,2652.066682696797,1785.2944029246448,2189.7675832867817,440.4941582848873
6,2054.1848973627843,65.35958442097969,352.0078671000512,350.72563819787905,495.71979879526805,284.9808634879956,0.0,798.0672053057093,1969.8707572367437,2080.3836235563704,2168.373702506529,2072.9816712258234,2157.9485478548327,2388.8685065166655,2221.3866356004078,2087.9756209528045,2149.4111753468137,2396.710934152507,2506.1269856450976,2422.9069701389935,2150.4749843650043,1496.4053219291454,1560.7846412893098,2398.153739892663,1532.1564372918792,1919.9868276208529,502.93130183779766
7,2797.946161827318,741.1936202277864,817.9170144228641,663.9583384797069,784.0496727496945,1011.7901837896997,798.0672053057093,0.0,1219.0041123264878,1309.5106421894102,1403.540552719234,1359.2641976530674,1458.7800225125275,1669.765952034384,1492.0673144989423,1364.7875450593538,1437.2188919180542,1764.3314091040247,1838.306840528551,1748.2100462319906,1447.4349450262732,958.0742010607895,959.3377980403524,1665.82879239421,812.283296877051,1268.5196640296583,796.7130208868142
8,3776.873788906962,1923.1818348830793,2036.9151575297915,1882.955906910163,1994.1095482236028,2215.7691915447513,1969.8707572367437,1219.0041123264878,0.0,167.70793258897075,213.02597610510574,226.48356223067054,338.069696955226,472.64258436546726,290.09191703895226,198.02840523076455,284.19110993725513,737.667318362731,719.8956676333411,628.0578536129088,318.5754366451391,750.5926848099384,609.9402553557642,452.91416421707345,445.2784016260312,418.7163630632137,2006.2593638536557
9,3923.070640253618,2030.8784603951344,2124.5534465027126,1970.437800036522,2070.7251137394924,2317.0918333700383,2080.3836235563704,1309.5106421894102,167.70793258897075,0.0,102.67657515993606,336.45503019140875,427.37745199375945,476.66804178076626,315.5992550387287,293.1442930420033,364.45721545744834,819.309374723415,764.3403701086379,678.7739082060518,407.17779940236295,916.6887283236355,775.7688569484513,430.4994842876812,581.9304781617758,573.7316420577018,2082.4726095081974
10,3989.806398553009,2119.9408590158055,2219.9477349627646,2065.7972177007946,2168.5929558598154,2408.552677545654,2168.373702506529,1403.540552719234,213.02597610510574,102.67657515993606,0.0,305.9866829656414,375.5582623086565,384.04998287541207,239.61095202681332,259.0644795227246,312.30305876364343,751.1083490025021,680.2781771209299,598.4406040664627,356.3533274864282,954.1299462590732,814.7470937786376,332.1149228614399,654.5646412043075,569.0590012553237,2180.4254407431185
11,3797.6434999743155,2031.1081732265336,2171.948525452347,2019.294741426584,2142.5494031268577,2331.14538778698,2072.9816712258234,1359.2641976530674,226.48356223067054,336.45503019140875,305.9866829656414,0.0,114.8381159395062,315.8951767712715,162.38484094505347,47.04322495561819,77.95918736194727,511.57951413320603,508.2868535587418,415.0187901650144,97.1661937533876,715.4104874416346,586.4057579161085,332.9234310295479,548.9436156510857,274.57867828745316,2155.073926659346
12,3845.2847946800557,2117.9286761421317,2267.843184411694,2115.881650605199,2242.7742050478023,2420.0068697828638,2157.9485478548327,1458.7800225125275,338.069696955226,427.37745199375945,375.5582623086565,114.8381159395062,0.0,244.5792034343972,160.29246204381937,141.52507943403066,63.565414913445224,400.34226679579575,394.9922289200315,301.663134901671,20.306865524558862,756.4664550799425,637.9510608147971,286.38546672822986,646.5075709552838,285.8401300196523,2255.39734145135
13,4089.508890839423,2346.965427929734,2484.6799097980165,2331.6191724593155,2451.457224789557,2646.731937448363,2388.8685065166655,1669.765952034384,472.64258436546726,476.66804178076626,384.04998287541207,315.8951767712715,244.5792034343972,0.0,182.75383237791488,305.04689380528174,239.87560307086557,422.8478653387864,306.3287459902628,239.4946051095282,245.97226453258264,1000.7190636096888,882.3030163144629,79.68278710911484,862.8749568282335,527.9042978462899,2463.8600879815513
14,3959.942375298245,2177.9367588926198,2308.395273986104,2154.991082475807,2272.350840622123,2475.7093200493828,2221.3866356004078,1492.0673144989423,290.09191703895226,315.5992550387287,239.61095202681332,162.38484094505347,160.29246204381937,182.75383237791488,0.0,134.90128656236234,109.8801585739023,511.58383190774424,449.37175051064884,363.1778575884379,146.15687234434463,877.268828393357,748.7905191847833,176.79321412066994,690.4313273856438,424.78223078077355,2284.685132110945
15,3828.6164711390506,2045.0210321947152,2179.6733061959026,2026.582461860583,2146.8317739637005,2343.62337854123,2087.9756209528045,1364.7875450593538,198.02840523076455,293.1442930420033,259.0644795227246,47.04322495561819,141.52507943403066,305.04689380528174,134.90128656236234,0.0,86.45325478852449,541.8453173823026,524.0401027901573,431.51820130023157,121.53839702948565,750.9918646053984,619.3764757957209,311.0839457481902,558.6403843512588,319.40223499413753,2159.265485646791
16,3862.1294250576857,2107.8855738768793,2249.839028268095,2097.2143118373215,2220.47168999519,2408.2887577321076,2149.4111753468137,1437.2188919180542,284.19110993725513,364.45721545744834,312.30305876364343,77.95918736194727,63.565414913445224,239.87560307086557,109.8801585739023,86.45325478852449,0.0,459.18042681652366,437.88324088466175,345.1993649397625,44.05036614613811,775.491749498188,650.7373289403163,264.2707808398756,626.8021712401834,316.068631503776,2232.9916510787893
17,3927.7856234360215,2364.3661750997476,2549.046673163999,2401.346236669371,2542.5469173821193,2671.209570201092,2396.710934152507,1764.3314091040247,737.667318362731,819.309374723415,751.1083490025021,511.57951413320603,400.34226679579575,422.8478653387864,511.58383190774424,541.8453173823026,459.18042681652366,0.0,185.62446340424611,190.54494763563966,420.3186221472124,908.1989855267112,836.7374645730071,502.4999569362377,970.6111540534195,495.8561726324579,2555.503179352613
18,4089.8062247481726,2470.318013030867,2638.462922480933,2488.211751635618,2621.610800375718,2775.6564509076807,2506.1269856450976,1838.306840528551,719.8956676333411,764.3403701086379,680.2781771209299,508.2868535587418,394.9922289200315,306.3287459902628,449.37175051064884,524.0401027901573,437.88324088466175,185.62446340424611,0.0,93.33314098722053,411.2694459545232,1037.9783027378335,949.0098061581185,380.09048190806794,1028.9438653607194,586.1639491346724,2634.390949491806
19,4030.4625755967913,2386.179299930301,2550.48354652774,2399.8251031046157,2531.858526309907,2690.9504956148617,2422.9069701389935,1748.2100462319906,628.0578536129088,678.7739082060518,598.4406040664627,415.0187901650144,301.663134901671,239.4946051095282,363.1778575884379,431.51820130023157,345.1993649397625,190.54494763563966,93.33314098722053,0.0,317.9654866468163,964.7889788273791,869.7971853603476,318.0608566525337,937.8069857370936,503.92404460297735,2544.6070891331105
20,3845.9128702447756,2110.0016654896663,2257.599982663618,2105.436279109556,2231.3081630354905,2411.607053323259,2150.4749843650043,1447.4349450262732,318.5754366451391,407.17779940236295,356.3533274864282,97.1661937533876,20.306865524558862,245.97226453258264,146.15687234434463,121.53839702948565,44.05036614613811,420.3186221472124,411.2694459545232,317.9654866468163,0.0,757.3915542353044,636.6908931090596,282.45420583091885,635.3607115761123,289.9307029404265,2243.903225668345
