,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.567,43.812,729,1,,
1,75,126.55215,43.83077,729,0,3213573.0,07-29 14:07:00
2,75,126.55152,43.83075,729,0,3435035.0,07-29 14:14:00
3,75,126.55385,43.83176,729,0,2062330.0,07-29 14:22:00
4,75,126.5498,43.82817,729,0,1884949.0,07-29 14:32:00
5,75,126.55093,43.82446,729,0,2410161.0,07-29 14:41:00
6,75,126.54486,43.82491,729,0,797991.0,07-29 14:47:00
7,75,126.55816,43.83305,729,0,3291954.0,07-29 15:09:00
8,75,126.56414,43.82871,729,0,1973917.0,07-29 12:07:00
9,75,126.5693,43.83011,729,0,1370464.0,07-29 12:12:00
10,75,126.56071,43.82776,729,0,1869996.0,07-29 12:23:00
11,75,126.56175,43.8263,729,0,4461433.0,07-29 12:33:00
12,75,126.55958,43.82503,729,0,1678583.0,07-29 12:42:00
13,75,126.5606,43.82003,729,0,224891.0,07-29 12:52:00
14,75,126.5534,43.82139,729,0,1465589.0,07-29 12:58:00
15,75,126.5568,43.8244,729,0,1036880.0,07-29 13:20:00
16,75,126.55862,43.82548,729,0,2171782.0,07-29 13:25:00
17,75,126.55431,43.82538,729,0,145626.0,07-29 13:42:00
18,75,126.55419,43.82488,729,0,2848192.0,07-29 13:48:00
19,75,126.55319,43.8268,729,0,3455748.0,07-29 13:56:00
20,75,126.56669,43.82561,729,0,2559775.0,07-29 11:49:00
21,75,126.57623,43.82458,729,0,4217681.0,07-29 11:09:00
22,75,126.57907,43.82115,729,0,819985.0,07-29 11:24:00
23,75,126.57079,43.82586,729,0,4251852.0,07-29 11:39:00
24,75,126.57033,43.82086,729,0,1358427.0,07-29 10:37:00
25,75,126.57233,43.82043,729,0,2041424.0,07-29 10:43:00
26,75,126.56981,43.82391,729,0,1475121.0,07-29 10:55:00
27,75,126.57014,43.81743,729,0,1952762.0,07-29 10:28:00
28,75,126.59412,43.8416,729,0,2844485.0,07-29 18:26:00
29,75,126.56374,43.81952,729,0,1181503.0,07-29 09:58:00
30,75,126.5633,43.82255,729,0,4274899.0,07-29 10:05:00
31,75,126.56972,43.82202,729,0,251031.0,07-29 10:13:00
32,75,126.56935,43.82134,729,0,1708174.0,07-29 10:19:00
33,75,126.56644,43.81392,729,0,1783814.0,07-29 09:14:00
34,75,126.56557,43.81303,729,0,2484168.0,07-29 09:20:00
35,75,126.56395,43.81519,729,0,3684059.0,07-29 09:25:00
36,75,126.56212,43.81322,729,0,4168648.0,07-29 09:08:00
37,75,126.56772,43.8155,729,0,1634102.0,07-29 09:38:00
38,75,126.56674,43.81524,729,0,971796.0,07-29 09:47:00
