,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,1622.7456692769017,1968.594890711455,1381.213150059803,340.47002843061597,691.4458162421663,969.8630650966062,249.93037070179264,1814.584288301297,1101.0992903587478,619.105073191334,415.918810928428,1909.7409725425312,1685.9209822769076,652.1207531335912,1549.570285220215,1364.1115223785905,188.26462720475521,1176.8655917417234,457.9130042133303,320.59425223400115,891.9816303495121,902.4489787894483,1687.8346888446556,757.5955252029845,797.1511893051634,1023.8482494049015,1771.6831247914288,1711.7620785574516,224.01710154698802
1,1622.7456692769017,0.0,654.2096432287797,468.25936247759506,1352.345534627833,997.8181475418313,657.8238963205229,1463.7054040192686,231.23331283279367,796.3536648333121,1106.044418428995,1930.5112554749808,877.6794993453886,74.901779659378,1036.8150144347783,514.4882068301388,279.8087714019317,1651.2610891581228,832.3380076705998,1723.8519608814395,1648.454954522576,797.1030794646308,720.3074725025995,355.66825789602706,1715.6701757270732,1681.7431757237687,883.5532829967142,436.0749054942017,369.7108021022536,1840.0696921881577
2,1968.594890711455,654.2096432287797,0.0,1111.9846748025304,1643.4593031585443,1479.5828048401952,1055.5121947948599,1754.45914141893,743.4056165879915,1401.2214672406938,1589.2405463886942,2340.6887195212184,322.4064840144435,672.0992909806106,1317.429017811843,419.43214842930183,869.4941931408873,2050.4042078232073,849.2944362661887,2187.4400794245175,2084.209869645277,1314.668741162468,1142.2041652446035,984.507999763376,2248.341176836608,2225.1893668233124,985.3487880242485,235.9816901377749,991.3095900345456,2192.3537418175056
3,1381.213150059803,468.25936247759506,1111.9846748025304,0.0,1186.0028871374777,693.2515950343387,562.4230080387017,1284.6008317496432,530.4448256237454,361.2756674460369,783.986563696997,1616.4888534545364,1294.109168636188,480.92236656597953,933.8646605366775,868.9845189969192,270.48606949575725,1361.338711186802,994.2038482991252,1374.1888441354383,1326.6774569940644,489.24576618332713,566.4629672719382,318.7670197776084,1308.7279446408713,1267.0960078058424,970.4701383837544,881.952635176171,340.46032220185805,1578.559734879241
4,340.47002843061597,1352.345534627833,1643.4593031585443,1186.0028871374777,0.0,557.7745065815226,695.82298842211,113.236723571287,1560.052126243968,974.2036684640096,539.4962733761124,751.2728902146947,1571.8086918469733,1420.4821567119002,329.9062796618699,1224.1091399299908,1114.398965252131,481.7739504644195,837.6418813720666,721.1046100264665,579.8456393117995,715.2009052267783,646.0498751344707,1470.5075646788969,963.1238538253252,985.0796464256044,684.885812146208,1455.7097221971383,1495.2406340701339,557.3634945639703
5,691.4458162421663,997.8181475418313,1479.5828048401952,693.2515950343387,557.7745065815226,0.0,430.66722003878976,634.4327983790416,1161.3555155359738,421.5910011123373,110.70698849652278,938.457192500742,1521.4139347468383,1050.7355719306445,459.69383075667946,1090.6425732631378,720.9949105443352,671.1344955945152,891.0422534227664,727.4629739694643,652.4000582112079,208.87335325743226,342.412191497736,1005.9453968809266,773.8965071470459,757.9720310808234,768.8570183735607,1253.1717541374046,1029.1975382585279,885.3086930750483
6,969.8630650966062,657.8238963205229,1055.5121947948599,562.4230080387017,695.82298842211,430.66722003878976,0.0,806.4373241476961,864.6984171448944,545.5536208402831,537.6698095958982,1304.041598769471,1092.0435906646476,724.9371832023967,393.1020509778851,660.181385095345,424.08022244018923,1016.8235006798287,519.7903705468012,1133.05029487947,1035.4412697523624,314.92265794350715,88.2620328155656,799.5275760763752,1204.5595656722528,1187.876257516571,443.3829858879157,835.0481847016893,824.3868097130973,1190.3507242741473
7,249.93037070179264,1463.7054040192686,1754.45914141893,1284.6008317496432,113.236723571287,634.4327983790416,806.4373241476961,0.0,1669.7438127169953,1055.4513629511493,599.5167207306913,665.8491768306957,1676.6165262284794,1531.3645315810365,442.9449879064443,1335.2792019707983,1222.7337249759228,415.32420263833944,941.5458938235045,672.611818963323,529.5666212632376,806.2902031179011,753.713067256965,1574.222394521323,940.2177414240924,968.8847527789982,789.5818815983916,1568.2722203835538,1598.8602079251305,455.62460989340826
8,1814.584288301297,231.23331283279367,743.4056165879915,530.4448256237454,1560.052126243968,1161.3555155359738,864.6984171448944,1669.7438127169953,0.0,890.1263268506507,1265.0013929367801,2099.811181183867,1017.0387716480395,156.47895714460736,1252.289717622522,713.6847098433648,450.50581867594695,1828.005470033972,1061.8484718826928,1876.5431581651596,1813.0663281597037,953.6986152421246,917.6485466053848,270.14505413045265,1834.9610096261117,1795.1800273857189,1114.7018701357665,568.6213664189297,267.88027893681476,2027.3851651387424
9,1101.0992903587478,796.3536648333121,1401.2214672406938,361.2756674460369,974.2036684640096,421.5910011123373,545.5536208402831,1055.4513629511493,890.1263268506507,0.0,482.13172818574407,1285.676046981667,1531.0579715996546,824.3491075482415,804.8402107178524,1086.0179429716795,534.779136685999,1049.837234694137,1062.3819811597455,1029.5357703748357,997.0978750723852,280.31423901906237,493.62237315420805,672.9716041953367,947.6425543483991,905.8428043015015,986.9322315045513,1165.3381886611635,692.4247015202808,1278.6752195033089
