,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.0,2004.3320346705661,1967.1446165608622,2191.7691387424975,2529.4668722121737,1978.1332062878344,2031.6783506479617,2247.072188930887,2448.49882874188,3168.8212252623675,3082.816398072071,3639.044882097721,3401.5793478449705,3225.775018888521,3158.5456459062552,3082.356944098089,3306.2364851425687,3666.438370196616,2593.4797417376094,2796.4895237359365,3669.5198575210893,3326.1147164080553,3508.860449769586,2469.1848290263542,2582.067715076812,2355.9659360328315,2228.1886108857807,2059.873906931663,2162.226489488809,1914.0765331770465,2942.6908103508677,3053.623110457679,3622.3504983814355,3557.449040563737,3654.2125930910033,3513.5554638271633,3209.70575753611,2458.5453641117438,2089.560697063847,3772.251591009983,3269.0221939409143,2927.7659718398477,3039.6440342927635,2818.7014281111883,3243.0298856654913,3492.196640665951
1,2004.3320346705661,0.0,439.1389349334684,901.0045859222239,974.2538999067717,719.9120846713286,334.59533677130725,909.8000239395911,3027.224101576275,3832.0274430477557,3711.243538924322,4206.715871648175,3929.295140764446,3676.045661158368,3709.8464951962296,3708.6205039416104,3677.5602801747928,3794.2386762974056,3216.9820698411263,3341.3357619853778,4113.167718680825,3815.8787548605037,3917.8526226329236,2704.222155433901,2858.024929714192,2642.011042385605,2483.1696973103503,2425.5005150522716,2687.803696843716,2714.0433397812817,3390.3035520328503,3023.692396898157,3714.2286679329936,3792.442062539857,3784.3217179986204,3657.1142785394004,3466.6535219707052,3075.095798766519,2901.638793133115,4130.646978476313,3887.9134617606514,3373.238760006289,3378.004820000206,2995.740578644585,3243.9765198912833,3455.866907470832
2,1967.1446165608622,439.1389349334684,0.0,476.66945524929247,649.3318309588146,281.0651557764621,770.0951811444912,496.4898197588144,3339.8054914527597,4151.800852793358,4033.7108414058866,4545.832099026779,4269.5317803480675,4022.052075373691,4043.0537290263624,4031.344688942462,4033.5553840754674,4179.513311312737,3528.621070044647,3667.5223707513314,4466.9945648251705,4159.22538741523,4273.126316149969,3053.6098694772572,3207.094668012108,2982.3856918984106,2821.3258848908895,2745.165872571507,2995.841739821592,2979.872456091759,3730.884477882094,3412.4186832935197,4102.070326199621,4166.2472638229165,4169.22689787104,4038.825504547974,3832.584309154455,3383.590981800997,3173.457228465341,4495.029217889946,4214.997652180294,3713.720561440167,3732.352863251577,3360.9211962807967,3633.708038097548,3852.5435278789796
3,2191.7691387424975,901.0045859222239,476.66945524929247,0.0,363.50089202399937,247.8217629590358,1235.5917458891613,57.73945359635942,3787.9886968933924,4601.319746069084,4484.752985383011,5003.607153252501,4728.159894577888,4483.415512410985,4498.981654461098,4482.512537880956,4498.7409109992805,4653.390933698578,3975.765946331674,4121.071707985422,4930.913304621381,4619.3141907653,4737.78879810188,3517.898202102315,3670.962743765778,3443.5123939251584,3282.0505925583384,3198.7024482119737,3443.1619907052836,3405.836075740893,4190.50097273703,3887.294802127943,4576.517450687823,4637.189802427295,4643.026441283064,4511.9394433421185,4301.384404265889,3829.6824690818426,3601.552485103104,4962.7657247823845,4667.850654014348,4173.326704631144,4197.303153799308,3829.9830236883654,4108.675951866071,4328.502936262897
4,2529.4668722121737,974.2538999067717,649.3318309588146,363.50089202399937,0.0,551.379963506512,1291.5035208827408,306.20159498875404,3976.925959174836,4786.902438562129,4667.620493389136,5171.964382197797,4894.888961254633,4643.863805349778,4672.01715877155,4665.144224828954,4648.719687649416,4767.795697357627,4166.265025044919,4299.526292886607,5083.879610183853,4782.722176754704,4888.91033930146,3672.569107476658,3826.4008135535755,3606.600898189197,3446.5336233694707,3378.8216062188376,3634.099630684924,3627.366283866374,4355.697229187571,3996.896935675219,4687.324493821545,4766.638739883834,4757.940356903895,4631.148528982589,4439.9608222480965,4022.1564226373794,3820.3151760664823,5103.8699467440065,4847.0089970075605,4338.576131977117,4348.530533238104,3968.741720891513,4216.847108285939,4426.314279337541
5,1978.1332062878344,719.9120846713286,281.0651557764621,247.8217629590358,551.379963506512,0.0,1049.055535202286,291.1037629509329,3543.302725084338,4356.754211398999,4240.604649064277,4761.533794400186,4486.491044397632,4243.041440553157,4256.339225942301,4238.39863032581,4260.498645230964,4423.88871317726,3730.79060266336,3877.7427887836593,4691.779989203114,4378.303004171526,4499.149309275327,3279.495799139178,3432.2335227154013,3203.426292284188,3041.8573873934897,2955.7276718821304,3198.391253420572,3158.3014970720797,3949.404757360863,3660.109410348795,4348.117955242566,4403.66969956885,4413.391109493224,4281.2400877443115,4065.8946710081595,3584.519916301818,3354.1185535356626,4726.192498739041,4424.173175943528,3932.2315230375025,3959.01292294296,3594.9205309142403,3881.603317922947,4104.3072636968855
6,2031.6783506479617,334.59533677130725,770.0951811444912,1235.5917458891613,1291.5035208827408,1049.055535202286,0.0,1244.0273844476123,2764.4609156114007,3560.4368479390378,3438.180920809626,3920.793211027249,3643.2940346902915,3386.8203172500703,3429.2943683291437,3435.386655751584,3381.628092144546,3479.594744666365,2953.834822803884,3067.086756148178,3817.6998995038334,3528.071640820332,3621.842336836059,2416.3909566229136,2569.651242033544,2361.111651995013,2204.998576179389,2161.899884086652,2430.8268130666975,2489.309535357892,3105.71449818648,2708.220969061784,3398.1770419155678,3484.7851223059374,3469.9099915872894,3344.805423282218,3164.6894451080284,2815.062676003437,2670.499931905038,3828.349114640809,3611.04468761286,3088.7802812547343,3083.995095760575,2695.611146424663,2927.4952333160177,3135.065733362507
7,2247.072188930887,909.8000239395911,496.4898197588144,57.73945359635942,306.20159498875404,291.1037629509329,1244.0273844476123,0.0,3821.79960459727,4634.897676503698,4517.881082207207,5034.659329811107,4758.886247375096,4513.099097853671,4530.60668110856,4515.60384436272,4526.814031849061,4676.001457006947,4009.891183523455,4153.400563952572,4959.581683216377,4649.49722573665,4766.115948446669,3546.2730818395667,3699.537681196936,3473.1562689546076,3311.817294977517,3230.8529398365513,3477.123950003391,3444.483409903416,4220.813177579857,3908.831027658427,4598.540231456592,4662.131894909754,4665.712520713712,4535.246249510324,4327.620110644129,3864.054175698544,3639.85843154421,4989.61416631495,4700.46517139994,4203.640650153054,4225.458970235035,3856.0419649872983,4130.095510776718,4348.400062477425
8,2448.49882874188,3027.224101576275,3339.8054914527597,3787.9886968933924,3976.925959174836,3543.302725084338,2764.4609156114007,3821.79960459727,0.0,813.4939546514194,699.0191647677029,1240.2151154964993,977.7475603597874,778.5987324662419,735.0150723404818,697.052053317342,859.8382727336942,1272.8034219004048,189.76077014881037,354.81124702513114,1229.5219083704737,888.0543776701852,1061.507901739213,492.3554179906611,421.11632390459323,467.29795255489415,588.5675063232395,602.7182200289257,344.95760669818276,543.4147343522332,495.59364097241394,939.5513175943685,1251.431362698899,1130.6694990068222,1260.677471124941,1128.4476449962806,804.8812880680365,62.30262694958381,413.5442596039458,1323.9817712041172,885.7570141428024,481.36608831088864,617.5745049698677,602.2681393994152,1019.376362942701,1230.5539000159667
9,3168.8212252623675,3832.0274430477557,4151.800852793358,4601.319746069084,4786.902438562129,4356.754211398999,3560.4368479390378,4634.897676503698,813.4939546514194,0.0,124.63629442053764,474.7920882984101,305.2929428085908,386.62365347045903,213.76435720386618,128.01179600190193,525.7120813128104,1012.0689765614871,627.3048448852425,494.47647146750825,583.0977569546269,326.7416494803959,522.3798558735501,1168.625259576238,1024.8563970749149,1204.6061585814145,1356.6579130917528,1408.1320455911095,1158.4494166154673,1274.3043352384914,509.6129361462858,1239.637942361002,1053.5259631781164,805.6111441971765,1003.9751081543286,940.6141789687841,730.3348687440005,774.5745867541724,1085.4503653696524,747.5609418066658,115.4660855367693,523.1714029506788,637.0719722087567,1006.0223267985435,1159.4863397016984,1231.755502741751
10,3082.816398072071,3711.243538924322,4033.7108414058866,4484.752985383011,4667.620493389136,4240.604649064277,3438.180920809626,4517.881082207207,699.0191647677029,124.63629442053764,0.0,557.1403719115034,334.5067181235843,319.9984154569581,142.37833330360274,4.165654640691172,465.6850458185872,968.5250548194377,516.4109499840749,371.23649271409874,619.131336903918,308.76975567956833,518.9695615820171,1044.0277647953467,900.269726214926,1080.9051912286889,1233.7505666201776,1288.931704732588,1043.544684811876,1178.2390737758128,389.78068680077126,1130.8665743375225,1000.3049080797359,765.7480154495087,959.3988063227823,881.3736691455993,641.6309374560755,663.7163228053686,994.0985691353767,767.3799577598111,189.47238652834386,402.5392812001355,529.111961638656,886.3983277222422,1063.5572263024485,1154.0622300167859
11,3639.044882097721,4206.715871648175,4545.832099026779,5003.607153252501,5171.964382197797,4761.533794400186,3920.793211027249,5034.659329811107,1240.2151154964993,474.7920882984101,557.1403719115034,0.0,277.5337417031403,537.4525280766798,507.4706869043745,557.8740398934676,581.5029946326993,874.7110770001048,1066.150443127138,890.1089965565711,251.44337413512875,394.1466599867042,378.9805715482246,1504.4089524391015,1351.198676106671,1565.3902499504932,1725.5228986161453,1806.6964657626318,1579.5982794700744,1735.1092288699529,816.4517284454004,1388.8190700341413,949.5664313039995,691.7835950152123,871.911991367856,878.2306286979449,834.5924126476853,1211.7271203248135,1551.096224090508,422.84268192108823,370.0599190933391,833.5390201921282,851.269652175785,1254.7563908867105,1239.5196253091146,1214.6676706392714
12,3401.5793478449705,3929.295140764446,4269.5317803480675,4728.159894577888,4894.888961254633,4486.491044397632,3643.2940346902915,4758.886247375096,977.7475603597874,305.2929428085908,334.5067181235843,277.5337417031403,0.0,264.08111368543734,244.2157610115681,333.65147366125166,338.05571260065574,750.2527447506325,812.0830695513796,623.8074797236542,284.98987140634614,120.84573824992607,229.74360003495656,1226.9034000620939,1073.7543679206178,1288.295604945715,1448.6735514311022,1533.0817531923144,1312.353454054054,1489.4918565003443,539.1964564050405,1142.4263583169386,806.4470282803985,545.3913115569325,743.9716424089901,708.9990767476364,589.7203831954605,954.3067038443188,1312.6437343395994,442.6086844043604,193.68963283914482,556.3134340100528,580.2590665997548,983.9523251502119,1014.2076730452587,1030.8076491882018
13,3225.775018888521,3676.045661158368,4022.052075373691,4483.415512410985,4643.863805349778,4243.041440553157,3386.8203172500703,4513.099097853671,778.5987324662419,386.62365347045903,319.9984154569581,537.4525280766798,264.08111368543734,0.0,179.5846338739169,316.4078562949751,145.85278041790374,651.3738886842071,639.2225398983619,430.4027213537934,457.2099835552356,143.77082585369754,283.094807816558,971.8272517274025,818.0486946909203,1039.9482858723366,1201.3655751265505,1297.8459735872432,1095.703829856068,1313.7227291925735,297.8071041683204,891.9298816312047,680.4103968284793,452.47843762927806,641.8341457604395,561.5653120960924,352.4216254759466,767.6408241258815,1152.6354022052597,547.1955282522141,333.41860939230946,314.7041635536191,316.237583505627,719.8716048774968,785.0564121874959,845.1422633134055
14,3158.5456459062552,3709.8464951962296,4043.0537290263624,4498.981654461098,4672.01715877155,4256.339225942301,3429.2943683291437,4530.60668110856,735.0150723404818,213.76435720386618,142.37833330360274,507.4706869043745,244.2157610115681,179.5846338739169,0.0,139.0916482862275,324.45911792569757,826.1651312128569,567.8795013174838,382.82876171234227,515.5633058173091,180.54982179116877,389.9979287583699,1017.3454342296577,867.1474351262806,1068.5213106899193,1226.678027931706,1300.7074541089212,1072.4344590132043,1245.7351803266395,330.68088977081794,1031.4853530109147,858.8088200699325,623.4650635705252,817.0660960802097,740.9428202102973,516.6496233944815,710.3009697373598,1070.5485840307658,647.9371562234174,194.1114419902716,346.6564028364394,431.13016803567814,816.3156692552427,945.8981201929416,1021.4337637885437
15,3082.356944098089,3708.6205039416104,4031.344688942462,4482.512537880956,4665.144224828954,4238.39863032581,3435.386655751584,4515.60384436272,697.052053317342,128.01179600190193,4.165654640691172,557.8740398934676,333.65147366125166,316.4078562949751,139.0916482862275,0.0,462.1310332731414,965.1813493626117,514.7703526585899,368.37336618686203,618.1358688619044,306.49837466071153,516.82919865682,1040.7457868876763,896.8483117194169,1077.9048237939198,1230.8843931996664,1286.4997582968497,1041.5005467782792,1177.3729949372412,385.8237919306125,1126.7215866475497,996.7546818510838,762.5282260312341,956.0340731473842,877.7220153645559,637.5566166422628,662.0322734899484,993.5048307965435,765.7852877669112,190.75580133773508,398.6219705610892,524.9529904247407,882.4614046147655,1059.409739793649,1150.087611402188
16,3306.2364851425687,3677.5602801747928,4033.5553840754674,4498.7409109992805,4648.719687649416,4260.498645230964,3381.628092144546,4526.814031849061,859.8382727336942,525.7120813128104,465.6850458185872,581.5029946326993,338.05571260065574,145.85278041790374,324.45911792569757,462.1310332731414,0.0,506.56238301728774,741.3931834905002,529.8693945347009,436.07618986918214,228.6034032524873,240.31529427473592,981.0029462909944,828.5419060377573,1061.740048632179,1222.8760429550746,1335.7798194384109,1156.170212513844,1402.1990320946722,364.24550604020726,809.0940502770165,534.6237501829413,311.34362165729476,496.80392716922626,416.71100247510384,254.23012443387506,857.8501579638313,1251.7120436202597,477.29829915891156,458.4596079683069,378.71135141988196,301.4862082067906,689.6753162837952,676.3422850685553,710.9343660141715
17,3666.438370196616,3794.2386762974056,4179.513311312737,4653.390933698578,4767.795697357627,4423.88871317726,3479.594744666365,4676.001457006947,1272.8034219004048,1012.0689765614871,968.5250548194377,874.7110770001048,750.2527447506325,651.3738886842071,826.1651312128569,965.1813493626117,506.56238301728774,0.0,1196.664521650668,993.3858040535818,628.703778874031,686.7907338655542,526.864094086978,1219.420442867348,1089.8716191139881,1325.417580126662,1472.633904703926,1622.2994740582878,1508.3761830870628,1808.4748012843202,808.2289193903521,771.4413801554633,92.52969364544144,206.92630910038704,12.271177530370496,153.47846083301172,468.28198633028677,1287.4268647066388,1684.338542413859,500.2274304656909,923.7331624727275,817.1268870469022,655.9412962613577,867.7332937077773,554.0223143207576,397.6709236203378
18,2593.4797417376094,3216.9820698411263,3528.621070044647,3975.765946331674,4166.265025044919,3730.79060266336,2953.834822803884,4009.891183523455,189.76077014881037,627.3048448852425,516.4109499840749,1066.150443127138,812.0830695513796,639.2225398983619,567.8795013174838,514.7703526585899,741.3931834905002,1196.664521650668,0.0,211.5771318540501,1076.0409489851938,732.6410180658966,920.3818890422787,640.6309379288334,536.3566761741369,636.774861827042,769.7338985126128,792.3274843735734,532.8550091614853,679.4385380543895,389.5104053008709,988.6415072065846,1188.4344444161873,1034.1213843915812,1184.925981870751,1061.8224231513475,739.6642116142206,147.43450931920398,513.4225771359647,1185.5539201021293,705.108332756564,379.7028895650382,549.1930516790854,659.2610854947178,1028.2179725902217,1213.9094637079024
19,2796.4895237359365,3341.3357619853778,3667.5223707513314,4121.071707985422,4299.526292886607,3877.7427887836593,3067.086756148178,4153.400563952572,354.81124702513114,494.47647146750825,371.23649271409874,890.1089965565711,623.8074797236542,430.4027213537934,382.82876171234227,368.37336618686203,529.8693945347009,993.3858040535818,211.5771318540501,0.0,875.7924220077992,533.5265671573163,713.0098231799795,678.9502910797667,541.8753364675553,710.2069988410059,862.5149825019824,922.5782843717574,689.6057523953892,883.5095756513144,186.44500581903935,882.9653127772877,990.8670875718412,825.1487965607845,981.8592765749282,863.5857927350302,547.1584559723223,337.96404020964724,723.8465213277246,977.5819045694992,547.5636886843156,180.36828031337024,361.9386583954177,582.0521484762801,882.8661005885521,1044.2751013680615
