,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2925,126.5445,43.85,818,1,,
1,2925,126.5176,43.81802,818,0,3021659.0,08-18 11:32:00
2,2925,126.51471,43.81393,818,0,1073434.0,08-18 12:02:00
3,2925,126.52121,43.8214,818,0,4472166.0,08-18 10:50:00
4,2925,126.5175,43.82027,818,0,890230.0,08-18 11:16:00
5,2925,126.51298,43.81509,818,0,732505.0,08-18 12:10:00
6,2925,126.51284,43.81247,818,0,3347241.0,08-18 12:29:00
7,2925,126.5172,43.8172,818,0,2125236.0,08-18 11:38:00
8,2925,126.51775,43.81975,818,0,893721.0,08-18 11:08:00
9,2925,126.51773,43.82741,818,0,4504877.0,08-18 17:44:00
10,2925,126.51806,43.82744,818,0,1027245.0,08-18 18:00:00
11,2925,126.51564,43.81506,818,0,3649975.0,08-18 11:52:00
12,2925,126.51223,43.81343,818,0,4414125.0,08-18 12:19:00
13,2925,126.51661,43.83339,818,0,2460617.0,08-18 10:06:00
14,2925,126.51804,43.82745,818,0,763166.0,08-18 13:14:00
