,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0.0,2314.2919142535943,2305.7236488701915,1952.4436284902465,2062.586494724444,2396.2602785909226,2325.7993714238,2434.706234702864,2336.104690367105,1865.9117487193485,2110.5447520783523,2327.907064299291,2443.6907991627177,1623.7097760022095,1615.6817983489384,1984.7083282351634,1731.1270986359536,1998.3854432676737,1468.4868423228565,1482.7115945105902,1634.6865591015141,1590.0015484742366,1511.7646021422722,1451.3226857952325,1286.458516975121,1367.9628866798141,1668.3189830799804,1643.1031175558353,1232.2346479509438,1295.720635417574,1486.157807050393,1087.852494459568,1147.2614493202022,1271.7051990503182,186.97069577697008,795.9134219648397,3950.058466880729
1,2314.2919142535943,0.0,741.956594244517,773.9413892691539,870.1484860728896,1197.271644806461,903.110028943566,439.21652496226966,556.9182429207041,547.8139087285733,291.787318672293,56.831657148757806,129.40456786309926,917.7061132643641,714.0759011779558,454.83251197308783,662.124669835348,562.5403933713445,1047.2916019872698,1033.6919742855603,868.4173009628221,734.2204311362169,895.7360246150045,927.6709024326691,2042.581694709992,2042.4241785483334,1958.7958529653151,1912.9432654459902,1703.7014229026056,1582.9848579553436,1491.0115005772693,1309.3628183983085,1629.5484164310596,1760.4426220011603,2138.105407406813,1824.1747759802083,3462.96780293829
2,2305.7236488701915,741.956594244517,0.0,353.28299823863557,277.1639421976144,455.6121614688526,161.39063071950716,1181.142857674701,1288.6481079303705,564.6979856454442,538.5403787936939,798.7015004424034,775.9253755759648,682.262046940892,837.0558837232162,494.7059724080446,662.9951041879683,381.9592279067107,1455.906934897034,1447.3143200592804,1331.555467203394,1024.624632724175,819.8125330239479,890.1249674849568,2437.633798939392,2460.018495055255,2461.607394125924,2412.864067132358,2091.5521246047165,1989.325585192356,1961.2966606028074,1547.7097493754914,1983.4551643784025,2161.6235020365625,2118.755435690888,2058.8875999888614,4180.757716192784
3,1952.4436284902465,773.9413892691539,353.28299823863557,0.0,163.67374090708557,603.8224957610532,400.85197300253117,1184.4641402604593,1247.3646690462615,338.47459579853086,489.49146186139825,826.3472868629686,858.5405869810945,329.2344905792901,551.8761220037593,349.20783394692796,377.3380681579783,215.01265214142634,1199.1432122044644,1193.0065024116343,1106.1280395758874,766.934463931998,479.5511804230431,551.7460066839238,2144.486018411515,2173.7095912779473,2207.2760755663817,2158.2364474981314,1802.8242428940305,1709.246504476421,1705.666523710906,1233.5389685465937,1686.9679590266478,1875.5927152970394,1765.474805614589,1731.6762882230742,4063.4871905175023
4,2062.586494724444,870.1484860728896,277.1639421976144,163.67374090708557,0.0,440.1869759524794,263.81630024477204,1296.9314611372108,1374.073223470197,494.8583393371854,602.8901801938543,925.3241619359417,937.9557469734981,457.45719406836895,715.2725712764359,485.10472598625023,541.0118081340255,344.1453317607879,1362.8026463283068,1356.679800792254,1268.6234185616383,930.5378320590638,627.5443817913559,700.1029030008326,2304.1144809232,2334.4792741529245,2370.7852333789824,2321.745267156381,1963.5304428202426,1871.2061819205323,1869.2390979912582,1389.3543519341956,1846.4283817028067,2036.638688953496,1875.9390417344227,1880.7771482711826,4214.382899691346
5,2396.2602785909226,1197.271644806461,455.6121614688526,603.8224957610532,440.1869759524794,0.0,294.24583018696006,1636.487046700713,1740.2418873143586,926.4764386643833,976.5409724753665,1254.0601588181148,1229.510113704726,866.9388375808549,1155.368736815797,894.9106922846237,981.1204834232734,758.0852290814304,1802.9618974921636,1796.7778617992244,1705.7282397060226,1370.3218424569038,1051.3375798592067,1122.9837920922137,2737.6781002313865,2770.1275668682474,2810.912323196106,2761.87248448655,2399.272101516736,2309.116000077882,2309.413876083962,1817.6359650118382,2280.083902783579,2472.929410660846,2212.758970881336,2295.169885442688,4620.53644763442
6,2325.7993714238,903.110028943566,161.39063071950716,400.85197300253117,263.81630024477204,294.24583018696006,0.0,1342.3240388669626,1448.0053123318808,678.632832003137,690.433273383965,959.8835140246744,936.5809369183486,718.5353302197746,935.2521709813593,626.7555860383661,758.1527600342621,498.96540217928487,1571.0117061049402,1563.3776621873415,1457.476095014723,1136.7399217805087,880.0798405193742,952.4112951151174,2536.89772978513,2563.219687642606,2580.071322128819,2531.1383889336207,2192.980612863404,2095.2235793823475,2078.3705825782777,1632.0632179646705,2080.2211506957906,2264.6362813491983,2139.2478192576687,2132.5098048897485,4335.555079105033
7,2434.706234702864,439.21652496226966,1181.142857674701,1184.4641402604593,1296.9314611372108,1636.487046700713,1342.3240388669626,0.0,177.16981365995116,901.736088725728,696.353699701877,382.44387903073664,432.89004789645054,1262.0050535065275,961.502479204781,840.8723519938063,981.6432446813678,969.4581047438746,1011.4976823019801,996.3162684369256,824.8281626569056,874.6710179252874,1186.677413652949,1196.0382981509663,1915.097619435405,1897.6912287744271,1749.5411093125222,1708.3792599933722,1603.3445610714746,1477.97827105356,1340.833499413715,1359.0842035081716,1561.265425369896,1645.493560839332,2272.9415213086854,1824.944923515459,3045.633800864741
8,2336.104690367105,556.9182429207041,1288.6481079303705,1247.3646690462615,1374.073223470197,1740.2418873143586,1448.0053123318808,177.16981365995116,0.0,938.4709821979163,772.8300157093292,503.11507924084384,580.6807083765103,1279.8796876298272,945.3259489731769,898.2087522732442,997.1034663917495,1035.0175864714427,885.8954368686543,870.788331159596,705.5356398668307,820.332675287608,1179.8325410618265,1178.3876755285833,1753.124702071786,1732.7322091780734,1576.1115296947276,1535.5723968072589,1449.011806838271,1323.840320466746,1178.5715986275916,1250.8051691607484,1414.9350997141883,1487.6642695920107,2180.7501589253675,1694.1239683630968,2906.310300063979
9,1865.9117487193485,547.8139087285733,564.6979856454442,338.47459579853086,494.8583393371854,926.4764386643833,678.632832003137,901.736088725728,938.4709821979163,0.0,269.5591140366571,588.8037539838399,662.6657644818588,370.77013253110465,282.1858965191207,119.22010462183762,135.1110973801714,182.82716889390326,893.3931735570872,885.3912822771201,781.00991626277,460.3419426599324,368.90225441282354,418.4340154521757,1873.8710694540744,1895.4425760928468,1901.7560966777392,1852.8569673428815,1527.3877843566454,1424.6285717869785,1400.2942366485593,997.4251553398454,1421.0508074069564,1597.131419465424,1682.1446215810165,1517.801149194807,3725.3270281166874
