,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,487,126.567,43.812,930,1,,
1,487,126.52736,43.80175,930,0,2980983.0,09-30 14:21:00
2,487,126.52238,43.80396,930,0,2049988.0,09-30 13:58:00
3,487,126.53041,43.80379,930,0,1912237.0,09-30 13:40:00
4,487,126.52691,43.80601,930,0,320810.0,09-30 13:50:00
5,487,126.53339,43.80615,930,0,2518313.0,09-30 13:14:00
6,487,126.5361,43.80768,930,0,4197151.0,09-30 12:54:00
7,487,126.53761,43.80575,930,0,1089892.0,09-30 12:41:00
8,487,126.59216,43.77654,930,0,3789323.0,09-30 12:00:00
9,487,126.59645,43.77837,930,0,686045.0,09-30 12:12:00
10,487,126.57758,43.77864,930,0,2116839.0,09-30 11:07:00
11,487,126.57682,43.78013,930,0,1833637.0,09-30 11:18:00
12,487,126.58749,43.78198,930,0,2232158.0,09-30 11:35:00
13,487,126.54221,43.79095,930,0,4226661.0,09-30 09:44:00
14,487,126.52483,43.80086,930,0,679807.0,09-30 19:01:00
