,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,3122.4434216096906,3601.1304913002286,3589.158759695743,3642.7824429189,150.3402457626602,4301.561969367396,2155.0494012093604,2186.808919061708,2183.099623579103,2195.5723389205987,2196.92817578568,2255.0177981856828,2135.549205112709,2162.6370535176006,634.7173052117392,372.89067695622424,388.2680533058341,704.2892919664305,193.9438766703082,633.7811352370928,381.863167203809,195.08644092672282
1,3122.4434216096906,0.0,588.6375343151242,695.1945817930543,1109.9062653574224,3230.8475248303403,6394.747915754281,2012.308219243999,1533.7235036155423,1530.3535542805523,1532.4147403171285,1534.1019029746749,2601.9428126062544,2346.3544271521946,1779.2910448282703,3756.78550978267,2876.695752540157,2862.027583399179,3187.6499026933925,2960.07079939469,3443.486062779699,2879.9834500407765,3156.704217887717
2,3601.1304913002286,588.6375343151242,0.0,186.79889682909638,1418.1675684276327,3719.2506573746205,6982.983892789515,2599.467000218128,2122.207530469637,2118.875752940722,2120.82482451806,2122.49184385428,3187.3468269595105,2933.538505876578,2367.092046681395,4230.570728849593,3325.455264224006,3309.9215140271153,3584.649712616379,3428.35661267284,3860.9815404080973,3327.013432306022,3653.926781144023
3,3589.158759695743,695.1945817930543,186.79889682909638,0.0,1599.4857512040876,3711.8705717377807,7065.65109757159,2700.9098388156863,2218.0250221185,2214.2958836239377,2217.305928753964,2219.1290783139457,3292.901013863747,3034.535269720663,2466.4935970097968,4213.976361894041,3300.364210675004,3284.5159861123357,3536.435209118236,3411.9500743906765,3819.932547561373,3301.1308819575934,3651.5555977587233
4,3642.7824429189,1109.9062653574224,1418.1675684276327,1599.4857512040876,0.0,3716.822037701468,6159.802171608446,1862.026711468993,1539.674841619611,1540.8708669898951,1532.6707849578488,1532.4540934612548,2338.888943857345,2152.0836541276512,1692.008084834029,4260.120947230811,3488.5091095492107,3476.7627715790754,3891.896332816987,3518.2756709347486,4095.887417509575,3495.649223440264,3619.5771928444733
5,150.3402457626602,3230.8475248303403,3719.2506573746205,3711.8705717377807,3716.822037701468,0.0,4158.123321650745,2174.4252157520473,2238.573196826036,2235.206173858101,2247.1752789179536,2248.3767209374937,2234.1666716512805,2131.687977489746,2198.021896755273,543.3507411257182,523.2015653627233,538.6060201362101,818.9745391007901,342.2257712652125,697.971995872819,532.05394205714,117.10631931630321
6,4301.561969367396,6394.747915754281,6982.983892789515,7065.65109757159,6159.802171608446,4158.123321650745,0.0,4403.225385410898,4865.344716087524,4868.245314874907,4867.45220227588,4865.977334428586,3844.8418558623675,4073.742627525177,4627.782975317354,4064.539401368837,4661.495410555237,4674.688356611002,4939.608436132471,4470.95603858359,4705.342144829696,4672.832514206696,4118.432733727625
7,2155.0494012093604,2012.308219243999,2599.467000218128,2700.9098388156863,1862.026711468993,2174.4252157520473,4403.225385410898,0.0,487.8024540074304,492.3303975362571,487.20491860326564,485.12745363847415,595.2058169956833,334.07418720016955,235.8000620215802,2685.9611879032677,2160.734416346222,2155.811459186485,2652.6963348689437,2103.003563176584,2743.674580405824,2172.7468635752725,2060.1171224819323
8,2186.808919061708,1533.7235036155423,2122.207530469637,2218.0250221185,1539.674841619611,2238.573196826036,4865.344716087524,487.8024540074304,0.0,6.4262546626913375,9.049037240219159,11.131709968624337,1082.9825763517329,818.5357508317621,252.14648929104416,2776.0373477581693,2108.422114212906,2100.026610078993,2572.619973536043,2093.7122852054663,2716.7769338094568,2118.413047700123,2132.8269298073346
9,2183.099623579103,1530.3535542805523,2118.875752940722,2214.2958836239377,1540.8708669898951,2235.206173858101,4868.245314874907,492.3303975362571,6.4262546626913375,0.0,14.560075285383652,17.00372504368979,1087.4640107829869,822.7030257089486,256.79850794532354,2772.845947033802,2103.877999445254,2095.4514848774975,2567.7299972188835,2089.597683763638,2712.357342169549,2113.847183126461,2129.5872662844326
10,2195.5723389205987,1532.4147403171285,2120.82482451806,2217.305928753964,1532.6707849578488,2247.1752789179536,4867.45220227588,487.20491860326564,9.049037240219159,14.560075285383652,0.0,2.7451940826443466,1082.407805945549,818.5790805107658,251.41483958977219,2784.5449437458074,2117.440544128278,2109.0499092876075,2581.6689595287253,2102.626982875294,2725.771748855935,2127.434926921502,2141.3622898109666
11,2196.92817578568,1534.1019029746749,2122.49184385428,2219.1290783139457,1532.4540934612548,2248.3767209374937,4865.977334428586,485.12745363847415,11.131709968624337,17.00372504368979,2.7451940826443466,0.0,1080.32391334534,816.6253922622626,249.32934624352114,2785.666193952346,2119.1791121153574,2110.802917712342,2583.5690091078613,2104.1675182740673,2727.4515631713034,2129.183591003403,2142.507046798672
12,2255.0177981856828,2601.9428126062544,3187.3468269595105,3292.901013863747,2338.888943857345,2234.1666716512805,3844.8418558623675,595.2058169956833,1082.9825763517329,1087.4640107829869,1082.407805945549,1080.32391334534,0.0,271.8618690105608,830.9951215265405,2686.00985774065,2356.0742534557867,2355.239681505501,2854.7498455849227,2253.9832384381107,2882.1486890875344,2369.5915463003093,2117.256719911308
13,2135.549205112709,2346.3544271521946,2933.538505876578,3034.535269720663,2152.0836541276512,2131.687977489746,4073.742627525177,334.07418720016955,818.5357508317621,822.7030257089486,818.5790805107658,816.6253922622626,271.8618690105608,0.0,568.1386469168676,2613.189258178516,2198.574607514141,2196.1283854028725,2697.644939983339,2113.4008015956206,2750.8523825678835,2211.600602060915,2014.7977496827289
14,2162.6370535176006,1779.2910448282703,2367.092046681395,2466.4935970097968,1692.008084834029,2198.021896755273,4627.782975317354,235.8000620215802,252.14648929104416,256.79850794532354,251.41483958977219,249.32934624352114,830.9951215265405,568.1386469168676,0.0,2724.7816254123363,2127.545969668434,2120.9191152022236,2608.758657885156,2090.2367614742443,2725.723147847503,2138.66275287498,2087.20433944172
15,634.7173052117392,3756.78550978267,4230.570728849593,4213.976361894041,4260.120947230811,543.3507411257182,4064.539401368837,2685.9611879032677,2776.0373477581693,2772.845947033802,2784.5449437458074,2785.666193952346,2686.00985774065,2613.189258178516,2724.7816254123363,0.0,925.6118073515163,942.1397567485592,939.3393701358615,802.3698658224064,656.1808931717723,927.569960678849,643.5807122821038
16,372.89067695622424,2876.695752540157,3325.455264224006,3300.364210675004,3488.5091095492107,523.2015653627233,4661.495410555237,2160.734416346222,2108.422114212906,2103.877999445254,2117.440544128278,2119.1791121153574,2356.0742534557867,2198.574607514141,2127.545969668434,925.6118073515163,0.0,16.67136361991794,499.3791339786049,190.54214148183158,611.8432796811773,14.219848983994746,543.6536798662275
17,388.2680533058341,2862.027583399179,3309.9215140271153,3284.5159861123357,3476.7627715790754,538.6060201362101,4674.688356611002,2155.811459186485,2100.026610078993,2095.4514848774975,2109.0499092876075,2110.802917712342,2355.239681505501,2196.1283854028725,2120.9191152022236,942.1397567485592,16.67136361991794,0.0,501.5170680154154,204.02962585540052,622.106697743448,18.891439337005707,557.3530491461823
18,704.2892919664305,3187.6499026933925,3584.649712616379,3536.435209118236,3891.896332816987,818.9745391007901,4939.608436132471,2652.6963348689437,2572.619973536043,2567.7299972188835,2581.6689595287253,2583.5690091078613,2854.7498455849227,2697.644939983339,2608.758657885156,939.3393701358615,499.3791339786049,501.5170680154154,0.0,619.4987033549759,315.81323525698576,486.17552668297367,898.1516724760443
19,193.9438766703082,2960.07079939469,3428.35661267284,3411.9500743906765,3518.2756709347486,342.2257712652125,4470.95603858359,2103.003563176584,2093.7122852054663,2089.597683763638,2102.626982875294,2104.1675182740673,2253.9832384381107,2113.4008015956206,2090.2367614742443,802.3698658224064,190.54214148183158,204.02962585540052,619.4987033549759,0.0,641.025195209784,202.01123587716833,353.3294222552636
20,633.7811352370928,3443.486062779699,3860.9815404080973,3819.932547561373,4095.887417509575,697.971995872819,4705.342144829696,2743.674580405824,2716.7769338094568,2712.357342169549,2725.771748855935,2727.4515631713034,2882.1486890875344,2750.8523825678835,2725.723147847503,656.1808931717723,611.8432796811773,622.106697743448,315.81323525698576,641.025195209784,0.0,603.2828141587851,803.1181146579662
21,381.863167203809,2879.9834500407765,3327.013432306022,3301.1308819575934,3495.649223440264,532.05394205714,4672.832514206696,2172.7468635752725,2118.413047700123,2113.847183126461,2127.434926921502,2129.183591003403,2369.5915463003093,2211.600602060915,2138.66275287498,927.569960678849,14.219848983994746,18.891439337005707,486.17552668297367,202.01123587716833,603.2828141587851,0.0,554.6698125558839
22,195.08644092672282,3156.704217887717,3653.926781144023,3651.5555977587233,3619.5771928444733,117.10631931630321,4118.432733727625,2060.1171224819323,2132.8269298073346,2129.5872662844326,2141.3622898109666,2142.507046798672,2117.256719911308,2014.7977496827289,2087.20433944172,643.5807122821038,543.6536798662275,557.3530491461823,898.1516724760443,353.3294222552636,803.1181146579662,554.6698125558839,0.0
