,0,1,2,3,4,5,6,7,8,9
0,0.0,3091.6059008271313,3490.3162535102647,3024.6957244908103,2642.03610160745,2671.749427912827,3439.418188998727,2942.2154043670457,3019.2117059699112,3847.7685748207837
1,3091.6059008271313,0.0,490.47010711212874,1629.8555948336482,1627.5159763272472,463.18914832982244,4558.987701490268,1645.672598836528,2451.990201268776,764.6262295435552
2,3490.3162535102647,490.47010711212874,0.0,2054.463828723215,2093.9245922492228,945.4161423541237,5041.661567230919,2081.344041994085,2390.025245740736,408.7191086774385
3,3024.6957244908103,1629.8555948336482,2054.463828723215,0.0,385.10762944336466,1372.6452134669305,3129.85631899102,89.07533589433632,3810.9105295031313,2093.276461169557
4,2642.03610160745,1627.5159763272472,2093.9245922492228,385.10762944336466,0.0,1279.6776826476205,2967.8928672202555,300.39272304694265,3614.9403265561746,2204.603958071208
5,2671.749427912827,463.18914832982244,945.4161423541237,1372.6452134669305,1279.6776826476205,0.0,4147.053720337346,1366.044600444742,2478.6600575579523,1219.729994893653
6,3439.418188998727,4558.987701490268,5041.661567230919,3129.85631899102,2967.8928672202555,4147.053720337346,0.0,3068.718208323808,5983.431839616496,5172.494012035632
7,2942.2154043670457,1645.672598836528,2081.344041994085,89.07533589433632,300.39272304694265,1366.044600444742,3068.718208323808,0.0,3785.394703986851,2136.061820850128
8,3019.2117059699112,2451.990201268776,2390.025245740736,3810.9105295031313,3614.9403265561746,2478.6600575579523,5983.431839616496,3785.394703986851,0.0,2758.573219654645
9,3847.7685748207837,764.6262295435552,408.7191086774385,2093.276461169557,2204.603958071208,1219.729994893653,5172.494012035632,2136.061820850128,2758.573219654645,0.0
