,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,2764.44224402255,4015.596655286118,2318.246502237543,3075.933001442,2822.3151254187383,2908.9718431897445,3861.003162306993,5742.456362974917,4023.7649626185403,7348.195079776105,3197.6743276886095,2944.2438907788655,3893.5365097099143,3991.7513903060167,5459.696571823703
1,2764.44224402255,0.0,1398.0066708586858,520.4703873543268,478.87302527311226,71.04110160373268,186.80787214227408,1106.0362246285988,3358.19410985585,1318.32827786529,4901.050287469588,1106.7895079203251,180.47513654242798,1156.8182480339617,1241.3669617432338,6858.636697559465
2,4015.596655286118,1398.0066708586858,0.0,1715.4949684436824,965.1205863866965,1327.1055395305493,1354.8738068716636,584.4119362619098,3242.26519172649,283.3604497317922,4537.6011790082675,991.9399728688363,1240.3299907201747,454.3055482300958,973.0369642746392,8207.87616417355
3,2318.246502237543,520.4703873543268,1715.4949684436824,0.0,759.3684789276409,555.3390139824785,704.0435698202981,1553.747692453447,3867.6075548725926,1705.8556357399164,5418.581128181691,1092.045526491366,678.7235232804857,1577.7213223201563,1744.3894278043304,6761.435139978323
4,3075.933001442,478.87302527311226,965.1205863866965,759.3684789276409,0.0,411.5545860078965,524.8925722101794,832.7218801489446,3424.1722442359583,948.2303627486183,4904.2838963652075,697.5350553618006,382.35583681237006,834.3460399027535,1113.2984807690584,7336.371064446282
5,2822.3151254187383,71.04110160373268,1327.1055395305493,555.3390139824785,411.5545860078965,0.0,183.5815283860319,1043.234063854018,3342.527667790709,1249.8432658047875,4877.63858568372,1054.4662363612003,124.83536166693173,1090.7539309684444,1193.352400393956,6927.838323500037
6,2908.9718431897445,186.80787214227408,1354.8738068716636,704.0435698202981,524.8925722101794,183.5815283860319,0.0,994.6401477790938,3171.388429916024,1239.7953924782832,4715.317768218817,1205.0402515143544,142.5530556610976,1062.16971635376,1083.882688508294,6862.704502615107
7,3861.003162306993,1106.0362246285988,584.4119362619098,1553.747692453447,832.7218801489446,1043.234063854018,994.6401477790938,0.0,2773.6931355578163,329.75891113990207,4166.849165073185,1242.2039111073911,926.0270027834016,130.24567486751397,414.78075989372223,7737.2131099987
8,5742.456362974917,3358.19410985585,3242.26519172649,3867.6075548725926,3424.1722442359583,3342.527667790709,3171.388429916024,2773.6931355578163,0.0,2968.7199357312793,1606.0325107867675,3998.6592556871155,3235.209090280961,2871.0630809647164,2372.342657377027,7647.060875133773
9,4023.7649626185403,1318.32827786529,283.3604497317922,1705.8556357399164,948.2303627486183,1249.8432658047875,1239.7953924782832,329.75891113990207,2968.7199357312793,0.0,4291.149950369633,1159.3321032242566,1145.6889150462653,205.7545046397722,693.5593938461444,8045.250420530552
10,7348.195079776105,4901.050287469588,4537.6011790082675,5418.581128181691,4904.2838963652075,4877.63858568372,4715.317768218817,4166.849165073185,1606.0325107867675,4291.149950369633,0.0,5408.466935181372,4763.3877077140205,4241.053236925918,3801.9219251359905,8869.728107580715
11,3197.6743276886095,1106.7895079203251,991.9399728688363,1092.045526491366,697.5350553618006,1054.4662363612003,1205.0402515143544,1242.2039111073911,3998.6592556871155,1159.3321032242566,5408.466935181372,0.0,1065.1541785456604,1170.3930891932644,1627.6165342423863,7851.72167788585
12,2944.2438907788655,180.47513654242798,1240.3299907201747,678.7235232804857,382.35583681237006,124.83536166693173,142.5530556610976,926.0270027834016,3235.209090280961,1145.6889150462653,4763.3877077140205,1065.1541785456604,0.0,979.4872630689326,1068.5399100729305,6989.806033688353
13,3893.5365097099143,1156.8182480339617,454.3055482300958,1577.7213223201563,834.3460399027535,1090.7539309684444,1062.16971635376,130.24567486751397,2871.0630809647164,205.7545046397722,4241.053236925918,1170.3930891932644,979.4872630689326,0.0,532.4471365971949,7843.895416939922
14,3991.7513903060167,1241.3669617432338,973.0369642746392,1744.3894278043304,1113.2984807690584,1193.352400393956,1083.882688508294,414.78075989372223,2372.342657377027,693.5593938461444,3801.9219251359905,1627.6165342423863,1068.5399100729305,532.4471365971949,0.0,7566.508912230735
15,5459.696571823703,6858.636697559465,8207.87616417355,6761.435139978323,7336.371064446282,6927.838323500037,6862.704502615107,7737.2131099987,7647.060875133773,8045.250420530552,8869.728107580715,7851.72167788585,6989.806033688353,7843.895416939922,7566.508912230735,0.0
