,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1558,126.566,43.871,1016,1,,
1,1558,126.56612,43.87079,1016,0,2987189.0,10-16 12:38:00
2,1558,126.56638,43.87064,1016,0,1090304.0,10-16 12:43:00
3,1558,126.5663,43.8707,1016,0,1606941.0,10-16 17:10:00
4,1558,126.56632,43.87071,1016,0,2901328.0,10-16 13:13:00
5,1558,126.56633,43.87074,1016,0,3145096.0,10-16 16:04:00
6,1558,126.56623,43.87075,1016,0,2756578.0,10-16 16:10:00
7,1558,126.56612,43.87064,1016,0,1994512.0,10-16 13:51:00
8,1558,126.56625,43.87069,1016,0,3000276.0,10-16 16:44:00
9,1558,126.56627,43.87061,1016,0,3925142.0,10-16 15:56:00
10,1558,126.55882,43.87002,1016,0,1980006.0,10-16 18:29:00
