,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.567,43.812,923,1,,
1,75,126.55829,43.833,923,0,4061712.0,09-23 12:44:00
2,75,126.54807,43.82923,923,0,170684.0,09-23 13:00:00
3,75,126.54711,43.82887,923,0,2274797.0,09-23 13:07:00
4,75,126.57081,43.82506,923,0,1451186.0,09-23 10:42:00
5,75,126.57062,43.82989,923,0,4106109.0,09-23 12:01:00
6,75,126.54435,43.82435,923,0,199319.0,09-23 13:15:00
7,75,126.54462,43.82312,923,0,91789.0,09-23 13:22:00
8,75,126.57336,43.82407,923,0,1540890.0,09-23 10:50:00
9,75,126.57501,43.82381,923,0,231774.0,09-23 11:06:00
10,75,126.57854,43.8252,923,0,631606.0,09-23 11:28:00
11,75,126.57352,43.82821,923,0,2710469.0,09-23 11:52:00
12,75,126.56911,43.82824,923,0,2309368.0,09-23 12:06:00
13,75,126.56493,43.82709,923,0,763125.0,09-23 12:22:00
14,75,126.56644,43.82697,923,0,2137952.0,09-23 12:28:00
15,75,126.55659,43.82028,923,0,597404.0,09-23 13:37:00
16,75,126.59399,43.84153,923,0,3792131.0,09-23 18:35:00
17,75,126.56663,43.81299,923,0,1329863.0,09-23 09:19:00
18,75,126.56737,43.81383,923,0,492593.0,09-23 09:26:00
19,75,126.5626,43.81614,923,0,2096973.0,09-23 09:48:00
20,75,126.5658,43.81936,923,0,4445634.0,09-23 09:56:00
21,75,126.56537,43.82353,923,0,3661482.0,09-23 10:05:00
22,75,126.5697,43.82006,923,0,851658.0,09-23 10:18:00
23,75,126.57421,43.82275,923,0,367066.0,09-23 11:12:00
24,75,126.57537,43.82471,923,0,2444979.0,09-23 11:20:00
25,75,126.57046,43.82698,923,0,4298922.0,09-23 11:40:00
26,75,126.56526,43.81446,923,0,338194.0,09-23 09:37:00
27,75,126.57207,43.82123,923,0,1150860.0,09-23 10:27:00
