,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,1020.1235737869323,1340.2343043466801,745.1198733616698,1445.4992087015855,809.0033600203086,1705.5947667460846,1295.928838911761,1998.7202537443777,1777.3842021981009,1436.3862972624936,1644.9154703047961,1848.4868044753289,757.7776633416797,1025.343615123483
1,1020.1235737869323,0.0,562.0514847512848,447.8745662111188,1196.2519381191812,749.697685798957,854.2844359443733,306.4008308086327,999.188768722265,838.6059725405346,460.124453277327,634.0085386203068,833.1973297716879,1167.0833916652418,9.22563457349353
2,1340.2343043466801,562.0514847512848,0.0,984.1570446890347,1747.6495614663736,1299.6099952429186,1215.190196858756,372.50878435858044,780.1094532527432,480.51456974924406,772.7017457724886,770.0072118595548,883.1614041456364,1134.9558280618267,553.020708021122
3,745.1198733616698,447.8745662111188,984.1570446890347,0.0,898.0796167711118,319.40299915612627,960.7221775180998,750.2935270802736,1417.8796839111642,1284.210127686528,736.4582401905632,968.5306058733536,1173.8385365501285,1184.1872051962825,456.81565927386964
4,1445.4992087015855,1196.2519381191812,1747.6495614663736,898.0796167711118,0.0,654.8949760370933,917.3389812545694,1407.062815586979,1858.599572178829,1872.9273889434155,1115.210005311797,1319.8564429256974,1466.0135834590217,2055.1985465831963,1204.6034722000738
5,809.0033600203086,749.697685798957,1299.6099952429186,319.40299915612627,654.8949760370933,0.0,1024.4973125737308,1039.6444001846626,1668.2317802279215,1569.8885570711425,932.9259884851712,1174.1786588788439,1371.3907944879716,1403.7916306018215,758.9003981131772
6,1705.5947667460846,854.2844359443733,1215.190196858756,960.7221775180998,917.3389812545694,1024.4973125737308,0.0,848.4459652927012,1011.2956188045281,1126.3062261324117,444.93731279594596,513.7883424323124,589.8003483259042,2014.763237029221,856.713332950192
7,1295.928838911761,306.4008308086327,372.50878435858044,750.2935270802736,1407.062815586979,1039.6444001846626,848.4459652927012,0.0,703.9704216118818,533.9284730770561,403.6832016735942,454.09151315798977,619.6356286361457,1307.724566734136,298.1659210622998
8,1998.7202537443777,999.188768722265,780.1094532527432,1417.8796839111642,1858.599572178829,1668.2317802279215,1011.2956188045281,703.9704216118818,0.0,325.80635944708393,760.7929283788083,538.8565184580403,424.14552867041726,1912.4481607000887,992.0744508847176
9,1777.3842021981009,838.6059725405346,480.51456974924406,1284.210127686528,1872.9273889434155,1569.8885570711425,1126.3062261324117,533.9284730770561,325.80635944708393,0.0,763.0357280627669,612.5190577289922,606.1667267868413,1613.6772668974136,830.0326767446669
10,1436.3862972624936,460.124453277327,772.7017457724886,736.4582401905632,1115.210005311797,932.9259884851712,444.93731279594596,403.6832016735942,760.7929283788083,763.0357280627669,0.0,241.2708417159176,441.27314582772675,1622.6078594110677,459.5757141034803
11,1644.9154703047961,634.0085386203068,770.0072118595548,968.5306058733536,1319.8564429256974,1174.1786588788439,513.7883424323124,454.09151315798977,538.8565184580403,612.5190577289922,241.2708417159176,0.0,205.9497339696394,1754.446889417417,630.640866516764
12,1848.4868044753289,833.1973297716879,883.1614041456364,1173.8385365501285,1466.0135834590217,1371.3907944879716,589.8003483259042,619.6356286361457,424.14552867041726,606.1667267868413,441.27314582772675,205.9497339696394,0.0,1927.25646458849,829.2054512541848
13,757.7776633416797,1167.0833916652418,1134.9558280618267,1184.1872051962825,2055.1985465831963,1403.7916306018215,2014.763237029221,1307.724566734136,1912.4481607000887,1613.6772668974136,1622.6078594110677,1754.446889417417,1927.25646458849,0.0,1166.2213164949626
14,1025.343615123483,9.22563457349353,553.020708021122,456.81565927386964,1204.6034722000738,758.9003981131772,856.713332950192,298.1659210622998,992.0744508847176,830.0326767446669,459.5757141034803,630.640866516764,829.2054512541848,1166.2213164949626,0.0
