,0,1,2,3,4,5,6,7,8,9
0,0.0,1019.2233091945635,1119.4902969005443,1047.1852981024927,346.31535624883116,1744.1889397629673,848.1495316912182,931.4197210799442,1337.7764792097066,1209.05646063411
1,1019.2233091945635,0.0,164.72540194844072,399.3697995913911,736.2494190447219,1750.7807829254136,1433.3973969977196,449.14945919992977,1470.708858324977,189.86353101802723
2,1119.4902969005443,164.72540194844072,0.0,295.7302760684797,809.2095005432483,1652.5922788883445,1437.81830250108,387.73833503058506,1400.9641542525876,171.1972398774362
3,1047.1852981024927,399.3697995913911,295.7302760684797,0.0,704.5978620575364,1359.455679103192,1198.210366348202,133.81674968226338,1106.9036816493199,466.2832497908189
4,346.31535624883116,736.2494190447219,809.2095005432483,704.5978620575364,0.0,1515.6333669795474,803.4920696886858,585.8575012624252,1129.02881147973,922.743361588103
5,1744.1889397629673,1750.7807829254136,1652.5922788883445,1359.455679103192,1515.6333669795474,0.0,1055.052958374641,1305.790769261638,411.7366160841045,1819.7293728755985
6,848.1495316912182,1433.3973969977196,1437.81830250108,1198.210366348202,803.4920696886858,1055.052958374641,0.0,1069.8787563307933,660.2204703608877,1593.431868948085
7,931.4197210799442,449.14945919992977,387.73833503058506,133.81674968226338,585.8575012624252,1305.790769261638,1069.8787563307933,0.0,1023.1805761142206,557.0366752115423
8,1337.7764792097066,1470.708858324977,1400.9641542525876,1106.9036816493199,1129.02881147973,411.7366160841045,660.2204703608877,1023.1805761142206,0.0,1572.1451999295896
9,1209.05646063411,189.86353101802723,171.1972398774362,466.2832497908189,922.743361588103,1819.7293728755985,1593.431868948085,557.0366752115423,1572.1451999295896,0.0
