,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,1623.7645292478803,925.2468626952171,911.5484510619312,669.0054020920827,1021.2023874155245,1382.9515441034814,1255.4721720598393,454.2264865792075,780.8938897482573,1610.3724596471243,150.6510182893111,1686.6926165857344,1209.9382574741571,1503.368150828857,731.6327415488526,1706.5454329015736,380.45892513074074,1077.9429871226,144.85125121097215,350.05394366236874,961.3565553641,585.6713446532046,1050.7095911467738,496.4992948265804,1238.394244135454,1459.8156621100359,967.0878361510884,210.57551171532708,140.64333861588932,1074.9464800439268,275.0073714786735,781.8180772885017,1531.9000331631053,1057.0906014052753,835.4283833128412,439.72718791211815,676.2498429654304
1,1623.7645292478803,0.0,1045.9877240394324,835.9118584536392,984.0170317687811,884.4496336677071,261.4839876508908,960.082730847516,1169.8843887613082,1394.337958964329,803.3070736213042,1482.2285508527016,728.909488202181,638.4698148748881,126.18724303384558,1129.252781658929,84.08263219738956,1822.9109820307135,676.0726954541424,1559.0366908606284,1948.5432199408774,2036.275787592026,2187.603592853034,808.5282376388345,1306.175564407101,545.7765271592532,644.327317614678,1030.7211012067903,1744.6641657459,1484.512676110093,558.6122457694488,1896.1310254360767,984.6761430590365,121.91752778826266,585.0456673492362,1634.9524657181105,1970.135356806148,1228.3179965904833
2,925.2468626952171,1045.9877240394324,0.0,260.96258540237073,414.6476686009816,164.96331125531225,913.9108280426409,330.6190197879988,612.3865820237809,1272.9416773156288,707.4066880881561,783.2900511505796,802.8141286104584,423.7513088597234,924.9700875618246,1009.841170217294,1124.4697514611296,1276.0612347059255,925.3405441299539,956.6687817126879,1268.8456002910475,1760.4348939977153,1491.755464262095,1027.1317237521137,972.3259414287976,505.6035339696228,602.0389700977111,41.858402313262644,1124.4643313896868,805.5762425775481,578.1501611008061,1134.7245005655943,215.40576502752157,925.2429996719763,743.1266728555293,1468.3917781447603,1363.577397069177,1055.471419327774
3,911.5484510619312,835.9118584536392,260.96258540237073,0.0,263.70710845941164,178.8486636301858,671.8589537377519,448.39757092084125,503.4157395423936,1090.504714461934,719.167142083427,760.9695514507165,781.5796486668098,298.70297071785427,710.524941619976,809.0600115038188,918.2265423719005,1216.8184830434943,667.57437840454,902.5258003664073,1261.1612088192462,1634.543053329212,1496.8964238336337,776.4796657564137,823.5952715269638,340.02626360054285,550.8155217444166,270.9956490019341,1086.7097497686725,775.1629662407327,323.3396324288862,1159.188883444405,152.71892587451697,720.1860579348273,482.2350597634573,1305.4417826539118,1329.773772419445,870.537358465794
4,669.0054020920827,984.0170317687811,414.6476686009816,263.70710845941164,0.0,420.66793991502453,768.5991811150477,691.4672640266367,240.3136979645928,859.2888154084652,982.8201397436441,519.4114447489577,1042.5328833519611,551.5234326036474,859.1910244660537,596.370077993249,1068.0740592214117,955.7827419100413,605.2692941599637,644.9834377825787,1014.840282417276,1376.072967585008,1253.410601561839,670.0328476838725,569.9725977739906,570.8195736803714,810.2009699425352,446.3890552344275,831.7074925691056,529.1550436592893,425.4098505950729,930.082128720542,199.5761632563225,881.498634898605,481.2728358798697,1061.2213677007612,1073.8749297318411,641.0929195593111
5,1021.2023874155245,884.4496336677071,164.96331125531225,178.8486636301858,420.66793991502453,0.0,766.147761339694,272.6053831500642,651.3085340841141,1266.163237469924,589.2250401945766,873.2415878944873,671.0729651922505,258.89245662023757,764.998480517727,986.9344700704033,961.9620093938578,1350.9479906512177,829.6381727880523,1032.0928997798535,1370.258532841207,1796.4791719820698,1600.2205574283298,946.5017911585281,989.925042388291,341.46585195081633,455.50339868959054,146.2953466008044,1209.9469162133983,891.7428563198016,449.65185405334745,1250.131435029481,243.6964646878055,763.1793685901937,634.2465386557354,1477.3760148492458,1452.4586352567244,1046.1518866959177
6,1382.9515441034814,261.4839876508908,913.9108280426409,671.8589537377519,768.5991811150477,766.147761339694,0.0,911.9025342780083,932.1763254754686,1135.7206187733525,869.3877536930746,1245.666335958367,828.7796288093404,562.3451198987651,179.33385624421578,867.9565862172449,336.1099606674535,1566.2940948535502,418.043177188612,1310.2685326734777,1699.98682545712,1776.7571032902993,1937.9440688295776,556.2188852445003,1046.4851344206918,467.5267265665717,673.7439727056194,908.153569799274,1493.892249033258,1245.5058052129273,356.1918652296766,1657.1890947641689,807.9358395766151,228.1882600828255,329.9958454552166,1376.997801879134,1715.6460014028187,966.9239486959069
7,1255.4721720598393,960.082730847516,330.6190197879988,448.39757092084125,691.4672640266367,272.6053831500642,911.9025342780083,0.0,916.5671615253597,1538.3278972715495,399.7418377522083,1112.3424232818545,511.2559487164088,350.3383591357579,858.0714786975466,1257.3404252333467,1025.7648763837472,1601.8243965747342,1062.5371712057577,1282.0166469813985,1599.4614614328054,2065.3126174052486,1821.7172147420906,1190.502369469458,1261.384633813135,444.3763914181374,365.0126785759684,288.77854865891015,1453.127931624858,1133.8177611441217,658.9977190856077,1463.5845099191356,504.0669769775955,840.660058631343,859.0837212287977,1749.9166935299609,1693.1655314285426,1318.3069796418242
8,454.2264865792075,1169.8843887613082,612.3865820237809,503.4157395423936,240.3136979645928,651.3085340841141,932.1763254754686,916.5671615253597,0.0,687.1749885415193,1222.5039032033812,313.49710794293185,1282.7754597940793,790.7914614684714,1049.167788968028,473.91313729249674,1252.8646775516895,716.1005955227498,666.1311121106693,409.4611654135045,789.480289422194,1150.0788408019594,1029.4595454232804,678.7870962332182,366.02226249779295,804.5058655870629,1050.2736116220995,649.9729724300485,597.9110861350715,314.6283547588292,621.5408615667366,726.3649202567514,412.5629365813933,1077.7744709927852,611.078012092451,862.3894474372582,838.2186257886998,484.29592722261987
9,780.8938897482573,1394.337958964329,1272.9416773156288,1090.504714461934,859.2888154084652,1266.163237469924,1135.7206187733525,1538.3278972715495,687.1749885415193,0.0,1763.318527330066,764.4563129461238,1788.8474087024683,1309.8509574638724,1308.9368255169843,293.49148650131815,1460.575593646897,655.7713601650714,718.2889794396539,636.1558935566691,892.7401549535064,642.7438001771382,1073.5877001901295,592.8130802972556,332.97752742818494,1278.7605595161067,1562.502032387681,1305.613618392667,710.3285810544677,736.9465448540838,1009.6384321995353,979.0595830955571,1058.7176881868454,1354.1964790867085,853.0231817187931,242.00793628588087,814.9011201235717,220.02161105352454
