,0,1,2,3,4,5,6,7,8,9,10
0,0.0,2028.5241350322235,2166.42124459109,1959.7749492785952,2304.648238339194,2233.7451788560147,2194.3649991863545,2212.591311949041,1034.446367899524,700.2065830943095,765.8388623927528
1,2028.5241350322235,0.0,141.50247510570543,106.02991423622478,291.509975726167,248.0044448068453,219.33517255192436,249.6518038023618,2825.5674282500936,2325.6161883990494,2380.6139436734798
2,2166.42124459109,141.50247510570543,0.0,236.29949187253806,190.0263947155544,129.49070227576706,118.68315153038395,148.5279338467625,2966.94886909106,2466.8861428454557,2521.722497402408
3,1959.7749492785952,106.02991423622478,236.29949187253806,0.0,344.92235488597396,352.31093911671553,325.0281625427043,355.5348134853908,2736.8369833984502,2236.0419569741334,2290.0108541003615
4,2304.648238339194,291.509975726167,190.0263947155544,344.92235488597396,0.0,256.4030083743951,273.3430297771808,292.13560807843965,3066.7257965858225,2565.093363781464,2617.115236993659
5,2233.7451788560147,248.0044448068453,129.49070227576706,352.31093911671553,256.4030083743951,0.0,39.80537925929083,38.0047157893408,3059.451792799628,2561.005601885212,2617.2664538800373
6,2194.3649991863545,219.33517255192436,118.68315153038395,325.0281625427043,273.3430297771808,39.80537925929083,0.0,31.35936096875571,3022.5808851590546,2524.4616299611143,2580.9718505779965
7,2212.591311949041,249.6518038023618,148.5279338467625,355.5348134853908,292.13560807843965,38.0047157893408,31.35936096875571,0.0,3046.326567146438,2548.660974945285,2605.4756035628548
8,1034.446367899524,2825.5674282500936,2966.94886909106,2736.8369833984502,3066.7257965858225,3059.451792799628,3022.5808851590546,3046.326567146438,0.0,501.7733945848838,453.82556969750556
9,700.2065830943095,2325.6161883990494,2466.8861428454557,2236.0419569741334,2565.093363781464,2561.005601885212,2524.4616299611143,2548.660974945285,501.7733945848838,0.0,69.07996698854984
10,765.8388623927528,2380.6139436734798,2521.722497402408,2290.0108541003615,2617.115236993659,2617.2664538800373,2580.9718505779965,2605.4756035628548,453.82556969750556,69.07996698854984,0.0
