,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,4250.669183434352,4585.032209347846,3806.15067734507,3180.7448506320097,2612.475518484044,2495.309441898419,2999.649818167089,3056.4880756713246,2930.7072799110797,3294.593838822106,2625.2357968009205
1,4250.669183434352,0.0,415.6091363976975,1304.0396577481224,3558.6777860885004,5797.355613924411,5591.724879224833,5836.180344080426,5957.391182926755,5961.642778870871,6178.688936125097,3369.151132062057
2,4585.032209347846,415.6091363976975,0.0,1300.8432529565564,3617.848653860376,6000.251286216933,5792.28411790942,6006.271686449615,6130.082863742424,6146.217892529479,6344.2136325259835,3491.6365477630657
3,3806.15067734507,1304.0396577481224,1300.8432529565564,0.0,2319.2797149639205,4821.205952572002,4611.171863947403,4779.403777015956,4905.802959071046,4937.89110308818,5109.973974599686,2233.341082786309
4,3180.7448506320097,3558.6777860885004,3617.848653860376,2319.2797149639205,0.0,2858.11838505172,2657.4982963262414,2663.2911875901223,2792.3928967003067,2873.8366133440218,2957.6554678048437,570.1279421532402
5,2612.475518484044,5797.355613924411,6000.251286216933,4821.205952572002,2858.11838505172,0.0,210.22761491236253,522.5282471546941,507.60649341372863,335.761005478173,709.5233442608916,2645.7455188440777
6,2495.309441898419,5591.724879224833,5792.28411790942,4611.171863947403,2657.4982963262414,210.22761491236253,0.0,527.9371817970458,563.551397413103,442.73366021884704,799.3010562475818,2436.6493064127703
7,2999.649818167089,5836.180344080426,6006.271686449615,4779.403777015956,2663.2911875901223,522.5282471546941,527.9371817970458,0.0,129.27339319792526,266.16913323078103,348.157024620681,2553.438258258276
8,3056.4880756713246,5957.391182926755,6130.082863742424,4905.802959071046,2792.3928967003067,507.60649341372863,563.551397413103,129.27339319792526,0.0,191.80470597092045,246.8370802554552,2681.096873001826
9,2930.7072799110797,5961.642778870871,6146.217892529479,4937.89110308818,2873.8366133440218,335.761005478173,442.73366021884704,266.16913323078103,191.80470597092045,0.0,374.056778595388,2726.237628852766
10,3294.593838822106,6178.688936125097,6344.2136325259835,5109.973974599686,2957.6554678048437,709.5233442608916,799.3010562475818,348.157024620681,246.8370802554552,374.056778595388,0.0,2879.385272289351
11,2625.2357968009205,3369.151132062057,3491.6365477630657,2233.341082786309,570.1279421532402,2645.7455188440777,2436.6493064127703,2553.438258258276,2681.096873001826,2726.237628852766,2879.385272289351,0.0
