,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2925,126.5445,43.85,704,1,,
1,2925,126.51495,43.81445,704,0,56319.0,07-04 11:43:00
2,2925,126.51525,43.81251,704,0,454698.0,07-04 12:12:00
3,2925,126.52203,43.82258,704,0,3849786.0,07-04 10:39:00
4,2925,126.52015,43.82662,704,0,461247.0,07-04 12:50:00
5,2925,126.51932,43.82318,704,0,3405755.0,07-04 10:57:00
6,2925,126.51747,43.8252,704,0,507025.0,07-04 12:40:00
7,2925,126.52016,43.82573,704,0,4382215.0,07-04 12:30:00
8,2925,126.51707,43.83241,704,0,2520216.0,07-04 10:12:00
9,2925,126.51979,43.82862,704,0,2341726.0,07-04 13:10:00
10,2925,126.53836,43.84581,704,0,2045538.0,07-04 09:46:00
11,2925,126.51276,43.81467,704,0,1253983.0,07-04 11:52:00
12,2925,126.5232,43.83771,704,0,184500.0,07-04 10:01:00
13,2925,126.52135,43.82308,704,0,1925024.0,07-04 10:49:00
14,2925,126.51426,43.81175,704,0,40812.0,07-04 12:05:00
15,2925,126.51781,43.82738,704,0,4091258.0,07-04 15:12:00
