,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,3093.368647332804,3661.277831652726,4816.614799621166,6180.1662669947555,3432.6419943063916,3872.769371969157,3429.76548341638,6061.25349059457,3937.731913733137,6731.77517443316,5464.174639086208
1,3093.368647332804,0.0,568.6184486132864,1752.9795078262193,3452.0403280690493,378.00429308674717,782.9019555612875,378.05340621670985,3243.6260564505096,897.2280377149682,3649.59101802029,6912.061549285999
2,3661.277831652726,568.6184486132864,0.0,1217.8469931724314,3050.548920251415,311.27447121383665,239.4238349663033,317.7008694952252,2810.778794833216,406.56124547694645,3082.235609131386,7312.483735569629
3,4816.614799621166,1752.9795078262193,1217.8469931724314,0.0,2011.977127695538,1390.1358021586307,981.0190577420476,1392.3217931350036,1719.7669394183808,1149.3692949916974,2087.2756498397007,7859.36303373496
4,6180.1662669947555,3452.0403280690493,3050.548920251415,2011.977127695538,0.0,3081.621736367243,2822.8556036014384,3080.194835653076,339.20818755120877,3116.3769319755597,2732.1100593717533,7805.451708062896
5,3432.6419943063916,378.00429308674717,311.27447121383665,1390.1358021586307,3081.621736367243,0.0,453.3278608243241,6.859366802368937,2868.1808560475665,715.9444839799698,3344.0765315900117,7002.550901190372
6,3872.769371969157,782.9019555612875,239.4238349663033,981.0190577420476,2822.8556036014384,453.3278608243241,0.0,457.72938804527627,2577.654839035819,427.81664518658465,2890.936576941776,7377.757308708545
7,3429.76548341638,378.05340621670985,317.7008694952252,1392.3217931350036,3080.194835653076,6.859366802368937,457.72938804527627,0.0,2867.354618907306,722.5428759383698,3348.308818348198,6995.933219055138
8,6061.25349059457,3243.6260564505096,2810.778794833216,1719.7669394183808,339.20818755120877,2868.1808560475665,2577.654839035819,2867.354618907306,0.0,2846.143897352631,2419.5075717795003,7939.382070335156
9,3937.731913733137,897.2280377149682,406.56124547694645,1149.3692949916974,3116.3769319755597,715.9444839799698,427.81664518658465,722.5428759383698,2846.143897352631,0.0,2796.863960681475,7718.449227285065
10,6731.77517443316,3649.59101802029,3082.235609131386,2087.2756498397007,2732.1100593717533,3344.0765315900117,2890.936576941776,3348.308818348198,2419.5075717795003,2796.863960681475,0.0,9887.799753881289
11,5464.174639086208,6912.061549285999,7312.483735569629,7859.36303373496,7805.451708062896,7002.550901190372,7377.757308708545,6995.933219055138,7939.382070335156,7718.449227285065,9887.799753881289,0.0
