,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,2210.8764348116906,2182.8258543748393,2046.9035941258983,2257.365427504943,2459.2669034476544,2312.8501443711866,2270.422796198383,2864.767790516965,2302.923682026401,2625.829951341477,2968.9434031945257,3375.7677767515465,2835.3039167923275,3048.8854080867895,3341.5686619477297,3641.5622453980463,3581.3167437438483,3215.8928444974395,3382.9549682247157,3517.4913206219735,3421.4772177799573,3526.8588676190548,3569.022903010485,3065.0624149262726,3056.2960151745624,3110.3350196026595,3460.925133666867,3912.199929699811,3516.6230728156397,2654.415590626744
1,2210.8764348116906,0.0,513.2842486783063,234.6008145616938,95.99696252583065,265.107399329851,148.67374601393038,637.1104479599406,739.5317821689421,115.96553559653368,415.3489962019196,956.8024968715962,1331.0653905985944,636.6418473669947,838.8400201222212,1374.6034094704023,1471.8505182660929,1413.7547482678408,1017.2790345632317,1260.2361872583128,1344.9875725821141,1270.3404328128422,1316.772624232695,1367.2046721274032,877.2598239686968,901.318413076351,945.0774636703312,1313.3391959824924,1715.8152411442466,1395.2631928260446,803.3805967540377
2,2182.8258543748393,513.2842486783063,0.0,354.29644818831326,605.2783740073901,689.6925064820604,644.0827224101375,142.06046751161816,723.3162210315517,469.04116649991226,698.9749464971446,786.2411649540179,1192.9605364058666,797.0291485569039,1034.065720742001,1168.1425413672227,1492.4493568321823,1432.0819989996785,1290.411303119062,1620.3478169484845,1375.0050138111071,1264.848439794595,1511.8598798414391,1472.2193407311765,971.0735630898922,921.3464133843011,981.3880786163388,1300.8171451407325,1789.9379324164088,1343.1950624803098,483.10564916967695
3,2046.9035941258983,234.6008145616938,354.29644818831326,0.0,326.9909026247962,490.712933152522,382.9762597474639,494.9083047573974,830.0305029763489,276.11205596891915,602.0975069410894,992.8089093454955,1391.6583124253825,791.5567635795551,1014.8553686924662,1405.6532124039004,1598.9749258312625,1539.156921333492,1221.3186527875553,1486.6581706501875,1473.6790314038658,1384.0789829718253,1501.8919707565233,1523.3826021042507,1018.1722661048954,1014.6866975849058,1066.4511003075095,1425.1682544125106,1865.3184082100272,1492.8866487711193,763.195918720036
4,2257.365427504943,95.99696252583065,605.2783740073901,326.9909026247962,0.0,201.96433964397667,60.22627153224648,725.2159678032225,752.6022020234816,163.4479809823822,384.4875736348162,988.7371842075512,1348.662410062886,618.5625841119387,803.1768341421719,1403.93511202198,1457.625925124245,1400.779229676148,960.2711193898115,1183.0757165842572,1330.8358810681489,1264.2663452659074,1270.9103878414048,1338.2398672049283,861.8735226575785,899.944908107057,938.9543982692555,1307.8332184091894,1688.693499221411,1395.8787578902948,864.4563716547558
5,2459.2669034476544,265.107399329851,689.6925064820604,490.712933152522,201.96433964397667,0.0,147.6896017960794,784.8754744328552,620.3569676802643,230.17211323532777,205.3342498776215,883.9785437650185,1211.8124371056545,443.8313897827611,607.949105599474,1287.0298715703527,1277.2166980802006,1221.9395163410143,758.5762277681762,996.5657372004,1151.1189822281199,1094.1727857076833,1069.8142815502283,1145.3583001141915,685.0140460922597,740.6023721559782,772.4096082792562,1138.10729812087,1496.3434446733906,1233.3266995562972,830.1416411848863
6,2312.8501443711866,148.67374601393038,644.0827224101375,382.9762597474639,60.22627153224648,147.6896017960794,0.0,758.321475286231,728.8840976989055,182.7998182925387,341.4249404411353,975.1910851374254,1325.1070516735374,578.9224114181058,754.3507068421815,1387.406491388674,1416.8894423779002,1360.7297475678306,903.5607602415029,1122.8608848512301,1290.340203834832,1227.9007556191943,1217.340591778766,1291.0510641822468,822.0880285027508,867.2137767537605,903.5394242475836,1271.6647957573487,1641.8969286780746,1362.721514295586,872.0117444522185
7,2270.422796198383,637.1104479599406,142.06046751161816,494.9083047573974,725.2159678032225,784.8754744328552,758.321475286231,0.0,702.1268382677137,577.468244777948,761.1751302660097,713.3396318925611,1113.2328624892111,819.4297159504779,1051.8859385535013,1071.2183262141093,1448.1055352845528,1388.4065034067007,1321.0736380375747,1670.6735465495003,1335.8240382276836,1218.8930690886802,1515.2093307494026,1451.3002115754837,964.0340999943071,896.297442007069,957.7335480842813,1251.9693355374898,1754.9292057442112,1282.6508141610573,384.34276093911865
8,2864.767790516965,739.5317821689421,723.3162210315517,830.0305029763489,752.6022020234816,620.3569676802643,728.8840976989055,702.1268382677137,0.0,624.4042755692622,428.65956230560477,284.98178524198585,596.3798323010194,251.86625036865055,407.2581188047923,667.7228080727166,778.4005772795816,717.9266751388197,691.1216838191989,1083.5829052009567,656.767381091876,556.7744768264704,822.5551032030176,750.822358728939,268.92699962746923,198.09153591788152,258.1722476952757,596.7396328682375,1067.5902914288547,663.6252617038997,439.4351385451515
9,2302.923682026401,115.96553559653368,469.04116649991226,276.11205596891915,163.4479809823822,230.17211323532777,182.7998182925387,577.468244777948,624.4042755692622,0.0,328.1409294656748,841.622386499919,1215.173243077549,534.4330995936537,747.3019053847319,1259.2020170320538,1364.1107803103923,1305.5253745203252,945.4618121779866,1216.3433889681626,1237.4152492356009,1159.4785290339476,1231.427250437776,1268.0746505727357,771.6811772076786,789.4993252815432,834.90295013058,1202.209983890548,1614.78980417172,1282.0994781188679,701.4398737252116
10,2625.829951341477,415.3489962019196,698.9749464971446,602.0975069410894,384.4875736348162,205.3342498776215,341.4249404411353,761.1751302660097,428.65956230560477,328.1409294656748,0.0,704.5431665082968,1012.0726408100851,238.84023593899602,423.50018176278246,1095.8806566388077,1075.4846825748693,1019.4555121282318,620.9687327428225,922.4686742627232,948.978350274576,889.2222740015072,903.9485276551374,954.7674101443362,481.186139307069,535.941899631809,567.0754691123176,933.128673879241,1304.7828977627294,1028.0045715767503,710.9100000913537
11,2968.9434031945257,956.8024968715962,786.2411649540179,992.8089093454955,988.7371842075512,883.9785437650185,975.1910851374254,713.3396318925611,284.98178524198585,841.622386499919,704.5431665082968,0.0,407.59853746745546,534.9782284600897,647.5124304471251,418.1433899204434,758.1788216276009,701.2977214730856,918.8776389864847,1319.3033892643375,660.5033393170293,532.8030503309064,966.9998409729869,821.1647859880974,466.752050895068,336.91970593433496,384.3571750214994,558.6935987861763,1077.0073568833477,572.6603525700456,343.3316399144482
