,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,1249.1670373660115,473.3129013014176,282.6130006449591,1187.5143536656633,1293.0845604387143,1426.9372340062228,1267.4892071256916,1231.738620208289,1505.5546034465901,1159.636372272316,948.5357948245122,684.834011849329,921.7551802208791,484.1350669655006,836.8204280076708,1252.8862776916742,593.723643824035
1,1249.1670373660115,0.0,1302.1280172854983,969.9393384534993,295.47126286632863,1276.8970869023174,1602.834076204383,45.984372307296354,17.429735370792503,1744.027714847493,326.92566237589574,344.2361470297594,665.1872902827123,329.17212973452837,1252.6045926610095,1637.4696714689505,188.00451162069314,700.0214752938856
2,473.3129013014176,1302.1280172854983,0.0,497.6939609426016,1134.9012161718224,889.1036379214656,970.1083269755165,1334.3508901806097,1285.978407257726,1038.5149702064728,1097.9733906017127,958.9129827051013,637.335009577238,990.2142806549198,54.910379943248515,403.1308319932903,1236.2813906397548,833.2637376125331
3,282.6130006449591,969.9393384534993,497.6939609426016,0.0,906.8059439141718,1143.0539276116226,1334.4356829981944,990.0989241476124,952.5334426391817,1434.3514698142087,879.9629406486029,665.9867659560041,416.5334995879607,641.3698692730596,476.54988098923275,900.7921768605922,970.3091255270909,355.4412635992898
4,1187.5143536656633,295.47126286632863,1134.9012161718224,906.8059439141718,0.0,986.8623192407659,1316.2607262288823,341.37057761540495,290.53763019617776,1458.5550783575034,39.7757101071691,254.91366593587256,519.4363135143074,342.01470335770875,1081.599111567633,1428.43500403772,125.05093301753182,736.1722230006682
5,1293.0845604387143,1276.8970869023174,889.1036379214656,1143.0539276116226,986.8623192407659,0.0,334.9218471427675,1322.6452070904625,1268.8803736646573,478.48621623845304,951.7584035114655,1021.0616937875092,866.946393136703,1128.9790387291089,849.941667247334,864.5023241429104,1109.7617162974602,1292.614237014436
6,1426.9372340062228,1602.834076204383,970.1083269755165,1334.4356829981944,1316.2607262288823,334.9218471427675,0.0,1648.2679523315803,1593.9749424164877,143.57772397385145,1280.1594686234575,1329.2040823158547,1132.7724995557435,1431.1483531447082,946.7979501449611,796.7594317789727,1440.1296410352763,1542.2595806654135
7,1267.4892071256916,45.984372307296354,1334.3508901806097,990.0989241476124,341.37057761540495,1322.6452070904625,1648.2679523315803,0.0,54.90090055244986,1789.3457114493651,372.9066486230274,379.4406621524224,698.540647219237,352.84192519110337,1285.4391297274115,1674.2125591174336,231.89478159602433,708.4004517076963
8,1231.738620208289,17.429735370792503,1285.978407257726,952.5334426391817,290.53763019617776,1268.8803736646573,1593.9749424164877,54.90090055244986,0.0,1734.9294746261653,320.6429920831076,328.6228172808806,649.2194747963422,311.8362380236986,1236.5810436232614,1622.5132112217148,188.058755589132,683.0612781366519
9,1505.5546034465901,1744.027714847493,1038.5149702064728,1434.3514698142087,1458.5550783575034,478.48621623845304,143.57772397385145,1789.3457114493651,1734.9294746261653,0.0,1422.2133497886653,1465.6178521083984,1257.9856361006139,1565.5767604611408,1021.6017798747563,811.7962028022553,1582.6316333238017,1659.8198205940387
10,1159.636372272316,326.92566237589574,1097.9733906017127,879.9629406486029,39.7757101071691,951.7584035114655,1280.1594686234575,372.9066486230274,320.6429920831076,1422.2133497886653,0.0,239.43935948393397,486.8917598388321,336.2069006094171,1044.4996898189245,1389.1604720535004,163.62307478690437,722.6236557792996
11,948.5357948245122,344.2361470297594,958.9129827051013,665.9867659560041,254.91366593587256,1021.0616937875092,1329.2040823158547,379.4406621524224,328.6228172808806,1465.6178521083984,239.43935948393397,0.0,321.57990730906613,117.58154529852129,908.9041425257258,1294.8917538406029,304.37884528734054,483.18530845291275
12,684.834011849329,665.1872902827123,637.335009577238,416.5334995879607,519.4363135143074,866.946393136703,1132.7724995557435,698.540647219237,649.2194747963422,1257.9856361006139,486.8917598388321,321.57990730906613,0.0,365.06427732583904,587.4388556201341,981.588273500446,607.3908560612773,428.75665680490647
13,921.7551802208791,329.17212973452837,990.2142806549198,641.3698692730596,342.01470335770875,1128.9790387291089,1431.1483531447082,352.84192519110337,311.8362380236986,1565.5767604611408,336.2069006094171,117.58154529852129,365.06427732583904,0.0,943.2495227035091,1346.1978601053565,354.82771050058204,403.129972083286
14,484.1350669655006,1252.6045926610095,54.910379943248515,476.54988098923275,1081.599111567633,849.941667247334,946.7979501449611,1285.4391297274115,1236.5810436232614,1021.6017798747563,1044.4996898189245,908.9041425257258,587.4388556201341,943.2495227035091,0.0,430.50886464758946,1183.910345110401,802.188594272585
15,836.8204280076708,1637.4696714689505,403.1308319932903,900.7921768605922,1428.43500403772,864.5023241429104,796.7594317789727,1674.2125591174336,1622.5132112217148,811.7962028022553,1389.1604720535004,1294.8917538406029,981.588273500446,1346.1978601053565,430.50886464758946,0.0,1542.5170996222596,1232.694501185018
16,1252.8862776916742,188.00451162069314,1236.2813906397548,970.3091255270909,125.05093301753182,1109.7617162974602,1440.1296410352763,231.89478159602433,188.058755589132,1582.6316333238017,163.62307478690437,304.37884528734054,607.3908560612773,354.82771050058204,1183.910345110401,1542.5170996222596,0.0,757.746920744962
17,593.723643824035,700.0214752938856,833.2637376125331,355.4412635992898,736.1722230006682,1292.614237014436,1542.2595806654135,708.4004517076963,683.0612781366519,1659.8198205940387,722.6236557792996,483.18530845291275,428.75665680490647,403.129972083286,802.188594272585,1232.694501185018,757.746920744962,0.0
