,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,3990.450032259159,4074.8171798742005,3843.763168176543,3074.988359712653,2657.462977413873,4982.190165094261,2602.5084525722064,3311.6403909655783,3409.3699722995643,3159.7487422276836,3291.210630096548,3126.0014367131207,3534.390864924183,3238.0862783028356,3096.1836669485374,3412.154216747045,2724.740896544537,5442.959165919323,3012.353547616158,5449.659042970075,2525.7912059764367,2962.687722767683
1,3990.450032259159,0.0,322.03468144056865,224.7831284866378,2336.0886920333946,1372.8875937375765,1106.170358760829,3269.46272891065,733.6102244609904,766.3409847101267,1024.3745729094935,1764.0986964252306,1662.2854350650948,1060.3045235089792,1689.9572981703338,1624.013038813687,2381.454626466278,2231.6993042172953,7695.7554466761285,3342.6789708629094,7698.758222202554,3260.5443189873718,2958.1570078215573
2,4074.8171798742005,322.03468144056865,0.0,266.57963396035814,2627.5536386383596,1419.5259579425767,1237.5096971809471,3533.443282544355,763.1793744691383,1033.7694940114704,1270.1143138116809,2064.982966957643,1949.6118974040344,1367.941588472571,1986.5223873339282,1907.6306287285802,2688.6181346089447,2498.7629732060727,7962.115713608664,3626.3513166578605,7965.309449785334,3520.3292348490345,3242.679124320719
3,3843.763168176543,224.7831284866378,266.57963396035814,0.0,2378.826158804469,1200.422400719716,1321.353133173462,3271.4418413774597,545.0353812091579,779.5590826621268,1007.0925256047756,1825.5805130271767,1699.8110032867628,1140.965255973164,1743.4023912406174,1655.7475647145852,2454.607702728429,2238.4746411759043,7699.8139985551925,3371.774094689699,7703.05780998231,3257.2974383081432,2988.8793479651563
4,3074.988359712653,2336.0886920333946,2627.5536386383596,2378.826158804469,0.0,2068.780926316221,2755.2890803934947,1044.4811331298247,2201.692086764576,1599.9377217067154,1407.4275722791292,590.3608204869291,679.0774511652385,1290.9615294021921,649.1875856054601,725.3145918008987,339.84939827858676,389.27943339983005,5392.758505317271,1015.3864240467902,5395.2531052642935,1066.7683803642763,633.0674025646083
5,2657.462977413873,1372.8875937375765,1419.5259579425767,1200.422400719716,2068.780926316221,0.0,2447.6516275451922,2648.93971861117,658.1677570936994,1034.3031710964513,927.6225144800482,1731.0538608423317,1516.285964474257,1396.522241704473,1629.6294522480457,1456.5046950558324,2298.823905722496,1760.1016470480197,6965.3169010585525,2880.4104293810915,6969.59594466304,2609.8118561359615,2538.257531986632
6,4982.190165094261,1106.170358760829,1237.5096971809471,1321.353133173462,2755.2890803934947,2447.6516275451922,0.0,3791.119313022195,1833.8227722473534,1576.3597234492584,1837.441544443443,2178.354816819543,2188.4628406726315,1571.2886690172352,2149.772424874049,2177.811666819329,2659.9213968583013,2803.194825971081,8109.905868382099,3747.804911141738,8111.807623360259,3803.339099208591,3378.4931026947806
7,2602.5084525722064,3269.46272891065,3533.443282544355,3271.4418413774597,1044.4811331298247,2648.93971861117,3791.119313022195,0.0,2979.9360046967345,2505.0373488338887,2264.409650464167,1613.0002128583624,1634.1668005949787,2276.07658024249,1648.7587677910453,1661.1715540007021,1242.5469401582748,1037.8657922330954,4428.686753677505,409.9801519182098,4431.869939637601,76.77302176456703,498.13732381301145
8,3311.6403909655783,733.6102244609904,763.1793744691383,545.0353812091579,2201.692086764576,658.1677570936994,1833.8227722473534,2979.9360046967345,0.0,718.0658264192289,806.7521840943444,1720.7453371299214,1544.904272013617,1152.7878149473079,1624.1974074302545,1490.1648226271232,2349.4739005202,1982.8477599405935,7384.119411334915,3138.5272034646823,7387.841269197934,2954.8934796529547,2766.5560447627317
9,3409.3699722995643,766.3409847101267,1033.7694940114704,779.5590826621268,1599.9377217067154,1034.3031710964513,1576.3597234492584,2505.0373488338887,718.0658264192289,0.0,272.6890325811373,1057.9542555369644,920.8757453268479,434.73737568023574,970.7677616333909,876.2094868347683,1691.6709871624987,1467.9968844513046,6932.92862275137,2593.0652407079224,6936.015037940247,2494.946882881659,2209.7768503746674
10,3159.7487422276836,1024.3745729094935,1270.1143138116809,1007.0925256047756,1407.4275722791292,927.6225144800482,1837.441544443443,2264.409650464167,806.7521840943444,272.6890325811373,0.0,914.957428588374,740.005006060203,473.2948554091741,817.6634899343401,686.8665743173508,1542.7425217164864,1233.3448405260558,6692.722625738959,2376.55891796721,6695.9653531171925,2250.347967739955,1996.6756161764722
11,3291.210630096548,1764.0986964252306,2064.982966957643,1825.5805130271767,590.3608204869291,1731.0538608423317,2178.354816819543,1613.0002128583624,1720.7453371299214,1057.9542555369644,914.957428588374,0.0,221.39391472315623,707.5856530751475,101.7125442693194,279.24007242839025,634.2313917394977,661.5863715704483,5983.059316245578,1605.099128389946,5985.540710523591,1625.2581498552665,1223.4221621175477
12,3126.0014367131207,1662.2854350650948,1949.6118974040344,1699.8110032867628,679.0774511652385,1516.285964474257,2188.4628406726315,1634.1668005949787,1544.904272013617,920.8757453268479,740.005006060203,221.39391472315623,0.0,642.0455711753534,127.92782963445318,59.80294752554641,808.3635330057228,615.6169908463456,6043.62044452719,1680.432587898969,6046.400155998481,1636.0502128928151,1295.8779312366971
13,3534.390864924183,1060.3045235089792,1367.941588472571,1140.965255973164,1290.9615294021921,1396.522241704473,1571.2886690172352,2276.07658024249,1152.7878149473079,434.73737568023574,473.2948554091741,707.5856530751475,642.0455711753534,0.0,642.0473405646524,619.6186607089727,1321.4402611057938,1252.8664092549468,6678.654109366777,2305.4965594668015,6681.308175933142,2277.977304794099,1921.5814538526083
14,3238.0862783028356,1689.9572981703338,1986.5223873339282,1743.4023912406174,649.1875856054601,1629.6294522480457,2149.772424874049,1648.7587677910453,1624.1974074302545,970.7677616333909,817.6634899343401,101.7125442693194,127.92782963445318,642.0473405646524,0.0,182.10152711577774,726.5862293102565,661.8540665371135,6037.839110292391,1663.4543773669086,6040.440979066648,1656.5485338457188,1279.637136715469
15,3096.1836669485374,1624.013038813687,1907.6306287285802,1655.7475647145852,725.3145918008987,1456.5046950558324,2177.811666819329,1661.1715540007021,1490.1648226271232,876.2094868347683,686.8665743173508,279.24007242839025,59.80294752554641,619.6186607089727,182.10152711577774,0.0,865.885785743645,633.251233087215,6076.775820121539,1719.509050115661,6079.624208378436,1660.5405782618345,1335.373396349476
16,3412.154216747045,2381.454626466278,2688.6181346089447,2454.607702728429,339.84939827858676,2298.823905722496,2659.9213968583013,1242.5469401582748,2349.4739005202,1691.6709871624987,1542.7425217164864,634.2313917394977,808.3635330057228,1321.4402611057938,726.5862293102565,865.885785743645,0.0,721.477305335268,5450.428711969997,1101.09437086226,5452.39567189136,1281.294216908536,761.4691024430947
17,2724.740896544537,2231.6993042172953,2498.7629732060727,2238.4746411759043,389.27943339983005,1760.1016470480197,2803.194825971081,1037.8657922330954,1982.8477599405935,1467.9968844513046,1233.3448405260558,661.5863715704483,615.6169908463456,1252.8664092549468,661.8540665371135,633.251233087215,721.477305335268,0.0,5464.933665413343,1155.7502027963278,5468.018209740474,1031.7639554385396,788.8390603564371
18,5442.959165919323,7695.7554466761285,7962.115713608664,7699.8139985551925,5392.758505317271,6965.3169010585525,8109.905868382099,4428.686753677505,7384.119411334915,6932.92862275137,6692.722625738959,5983.059316245578,6043.62044452719,6678.654109366777,6037.839110292391,6076.775820121539,5450.428711969997,5464.933665413343,0.0,4378.577653240422,8.828521544144088,4442.964601330043,4759.718367927871
19,3012.353547616158,3342.6789708629094,3626.3513166578605,3371.774094689699,1015.3864240467902,2880.4104293810915,3747.804911141738,409.9801519182098,3138.5272034646823,2593.0652407079224,2376.55891796721,1605.099128389946,1680.432587898969,2305.4965594668015,1663.4543773669086,1719.509050115661,1101.09437086226,1155.7502027963278,4378.577653240422,0.0,4380.9874855373155,486.7499807009374,384.63994644247083
20,5449.659042970075,7698.758222202554,7965.309449785334,7703.05780998231,5395.2531052642935,6969.59594466304,8111.807623360259,4431.869939637601,7387.841269197934,6936.015037940247,6695.9653531171925,5985.540710523591,6046.400155998481,6681.308175933142,6040.440979066648,6079.624208378436,5452.39567189136,5468.018209740474,8.828521544144088,4380.9874855373155,0.0,4446.287282252983,4762.223668407002
21,2525.7912059764367,3260.5443189873718,3520.3292348490345,3257.2974383081432,1066.7683803642763,2609.8118561359615,3803.339099208591,76.77302176456703,2954.8934796529547,2494.946882881659,2250.347967739955,1625.2581498552665,1636.0502128928151,2277.977304794099,1656.5485338457188,1660.5405782618345,1281.294216908536,1031.7639554385396,4442.964601330043,486.7499807009374,4446.287282252983,0.0,551.0869573652291
22,2962.687722767683,2958.1570078215573,3242.679124320719,2988.8793479651563,633.0674025646083,2538.257531986632,3378.4931026947806,498.13732381301145,2766.5560447627317,2209.7768503746674,1996.6756161764722,1223.4221621175477,1295.8779312366971,1921.5814538526083,1279.637136715469,1335.373396349476,761.4691024430947,788.8390603564371,4759.718367927871,384.63994644247083,4762.223668407002,551.0869573652291,0.0
