,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.0,80.27698816619879,5254.82894964319,3683.187506252921,5025.293955334242,5059.395208476288,5044.933685098014,4611.915182323829,4673.6005377914025,4814.300437961014,5230.518070781282,2910.1820391131246,2885.464225144365,3006.5397143789264,3997.6383236484835,3980.4132331494707,4240.616194937596,4327.120551431666,4451.443049838234,5253.25606787215,3253.270522825749,3470.813285605595,3904.3114467386736,2913.768429599863,2645.286570235566,2695.033089642205,2658.6577603609667,2530.951851089497,3034.451310775763,3314.614345892886,3351.642836536687,3641.6174111534433,3776.747095869077,4178.60306067095,3851.4882879257375,4415.307086051526,5101.581844292201,6105.633123477105,3381.056422372281,3080.0918058273146,3342.7648625543475,5062.031186347132
1,80.27698816619879,0.0,5288.470900802375,3728.577948306533,5057.809781169231,5094.85835956465,5079.634618452538,4649.277503119369,4706.338487386349,4849.240997867916,5264.278503309967,2935.8335517438195,2910.8240819481484,3033.863561913965,4029.2560671534316,4013.371648797706,4277.722480273367,4362.486965517429,4482.954559450426,5288.164076122557,3291.237442866304,3508.4485709415867,3939.723283987892,2951.3389908119143,2677.2386283415008,2723.9896502557544,2686.182750625318,2553.950170587804,3062.0736271773467,3345.7073876873064,3387.72821534541,3674.208902024963,3804.7107256055533,4218.914465168907,3891.508213877377,4461.9381354375055,5144.7681466567665,6147.4887189818055,3424.4825751473722,3120.826574053749,3388.261132734696,5095.97055167034
2,5254.82894964319,5288.470900802375,0.0,1733.5713417537984,243.40794967898225,233.98496096162614,222.50352965484677,690.0418524959425,584.9376414084121,449.06220114453214,25.716113047509175,2386.098708102868,2412.9102563595875,2276.9999701683855,1264.6302368390634,1275.5213017952328,1037.8213137743555,933.8402079138624,816.7220117826205,91.93809328889837,2015.0432536662097,1797.920973190504,1354.2359267423647,2349.0270879024883,2611.9411051308907,2573.435484474308,2617.7023352365477,2778.2363675445,2247.144126668234,1946.9988786729973,1907.3589756314275,1615.0250442789484,1520.0497331608963,1159.8260681910633,1457.328511330477,1230.0923164985306,719.626138506769,1079.538687189736,1959.5154374818692,2208.3923488798896,2036.1289812052305,193.80953255435023
3,3683.187506252921,3728.577948306533,1733.5713417537984,0.0,1553.8057994951516,1505.5210581333254,1511.1724804567423,1043.6219725868955,1239.2078274908665,1293.5248983583326,1707.865817878312,1196.3001428326827,1219.1328481609085,1089.2038213608378,815.3750000513292,743.0434229597562,731.3163127640354,863.0878704522622,1106.1953475986143,1701.121618682059,574.6028004642111,460.1095086843346,589.9063664593724,859.6215642675658,1205.0904107336612,1237.1414232809682,1299.4931476470492,1501.3946042073699,1064.4526658985033,805.660363085672,582.546889505803,674.1154383478786,920.4359338470522,574.5399697099549,342.1110311920993,736.7451727504703,1424.5747176400396,2433.610535979216,320.5710019824035,648.734643149976,340.431518469902,1547.0488507733553
4,5025.293955334242,5057.809781169231,243.40794967898225,1553.8057994951516,0.0,208.10637284470013,152.83504279142488,523.3490201838897,351.9005942597738,266.4573173472571,223.69645623361257,2147.7239689170983,2174.424365315159,2039.6589133402995,1029.603381418365,1045.0458075812733,835.8543774442189,720.5008526909259,578.0076763893697,284.8960535940879,1795.805631871686,1580.2196326495032,1133.4845091541936,2126.19401665949,2380.5748503924947,2338.8946662545595,2381.997744549817,2539.8691915648565,2009.9740074547894,1713.2868514247068,1684.1761850728913,1383.6963006703402,1279.1782201594604,980.7460898610666,1258.3935309198055,1131.5963824639255,770.9806040506971,1307.756243565794,1759.1767420749368,1993.800669993321,1841.623666423998,105.44752493400503
5,5059.395208476288,5094.85835956465,233.98496096162614,1505.5210581333254,208.10637284470013,0.0,55.5369476254137,464.723169415287,428.233834839177,247.971511595041,209.08543333102043,2213.617328310602,2240.6999567005846,2101.78673528135,1090.018218899476,1091.3855678524906,824.9120400042524,732.3717187132709,662.2527822001615,197.63684509936783,1810.5945221017923,1592.6985820234115,1155.151418135016,2147.6793543550025,2422.4688153906413,2390.3771937418187,2437.227740745343,2604.6947187388378,2071.554491817223,1764.2684763632449,1707.8812027089914,1429.4343150500686,1361.637910170425,933.6193758693665,1238.9346467060311,999.8083897865602,564.9621412038671,1165.462281793874,1740.1119198573292,1998.7929238671145,1813.3875167125545,106.9096949817436
6,5044.933685098014,5079.634618452538,222.50352965484677,1511.1724804567423,152.83504279142488,55.5369476254137,0.0,467.5800159243728,394.7957342084066,231.1011271981236,196.78741694998567,2189.9851868758906,2216.992036720298,2079.0141053773,1065.959261091095,1070.8528537326129,818.065336861218,718.8015779614637,630.2084242006742,208.95484002861318,1799.7059753936178,1582.0982482125582,1141.1475071403763,2135.400709578711,2405.1115959106764,2370.5361745536784,2416.4612165116237,2581.589989544897,2048.8935709819825,1743.9660915405611,1694.5222707135413,1409.932776406876,1332.8462532583487,937.3299430742063,1236.0950910799563,1028.7132299620362,618.9303411446876,1204.9138135864332,1738.1391960351775,1990.7059159550065,1813.9955840185803,55.77596842774162
7,4611.915182323829,4649.277503119369,690.0418524959425,1043.6219725868955,523.3490201838897,464.723169415287,467.5800159243728,0.0,304.2786566971924,256.9377941735337,664.3290658795853,1804.72423317759,1831.9762830645911,1689.6502666774734,705.4435554805757,685.962145833985,371.78283275874327,311.978604109805,401.7578849124795,662.1018387677705,1358.804269262763,1141.1145988975795,718.0623880861982,1698.155825106589,1986.8323534618958,1963.9068915050643,2014.2409605636963,2191.0049423319447,1659.1352832200996,1343.9744741751651,1262.9405655532046,1009.9727435838544,996.9992780508971,469.84723032448244,775.7994852596673,644.0068485557973,640.0025248368274,1534.7709965130437,1275.9836590233615,1541.0114800701324,1348.6688395280496,504.3304399973966
8,4673.6005377914025,4706.338487386349,584.9376414084121,1239.2078274908665,351.9005942597738,428.233834839177,394.7957342084066,304.2786566971924,0.0,202.12733882805446,561.7498472187168,1801.5601115710824,1828.4222044722676,1692.1358558369777,679.7662543966745,693.2243609698219,508.4979445007587,381.821031729742,235.48350600274887,599.3667836750891,1445.9909521480051,1231.3979794817662,784.0193542796017,1774.9606932430668,2029.1684977489642,1988.8994900842665,2032.8512217872815,2193.6414853177234,1662.253132262997,1362.728405886335,1333.0277789024517,1032.1299474083567,939.1905212987191,680.0596105423107,926.3268362752452,943.9247931189949,844.2537591439551,1592.8290161016341,1422.2038701634951,1646.0338050997766,1509.467564782034,397.2418051868993
9,4814.300437961014,4849.240997867916,449.06220114453214,1293.5248983583326,266.4573173472571,247.971511595041,231.1011271981236,256.9377941735337,202.12733882805446,0.0,423.63037189219006,1965.8023457532122,1992.8977118000253,1853.8565682662568,842.5093317500075,843.4500628648487,588.7684125506653,487.7319437817655,424.79376367270066,438.95649416917666,1568.6298049982763,1351.05738071194,910.2287190640671,1904.3261407405948,2175.582244341979,2142.6408246572178,2189.333174572854,2356.7856625043332,1823.6152414665528,1516.4141534372234,1463.5505173760648,1181.7074534439816,1116.8480365304627,719.1304460993623,1008.9511659787529,877.0254506524278,653.8212252565727,1400.5582307023694,1511.1678860045713,1760.1333631936996,1589.3927521918072,256.5232961444942
