,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,0.0,5272.636138320767,5226.720633360815,5144.031365960079,4587.860573301575,4800.52191791004,4825.877027314324,4068.881734324376,4283.768211912639,4266.233271732534,2920.6247049770295,2919.3253781911612,3000.3064546512055,3234.1436430662493,3441.9568299011107,3642.159479387196,3675.0638255217555,2815.016363079293,2473.1765216649546,3079.598857914219,3257.9892034344844,4024.1105864185947,2723.7293034470913,3485.305748940282,6013.654251938804,5420.45956635645,3956.1720696312086,4253.611367672495,5089.590363038364,3265.269097781619,3133.492351711566,3378.995066104148,4119.720694061536,4160.418905420791,4793.699036422613
1,5272.636138320767,0.0,100.47345263820021,129.5586799210249,690.5387380869718,473.037985594621,474.4102929987516,1214.2708470431842,1005.6870246042489,1009.0093737900474,2401.37633922247,2413.809812165153,2324.9611229352627,2110.5180477796716,1951.8509116216383,1743.7556267974207,1609.4810800126515,2459.847472083989,2859.6314896803965,2194.3363457767664,2017.2521590199142,1258.5445376789298,2580.79306703389,1806.9123827713058,949.6879169817603,342.4051289797312,1342.8844746270447,1612.8383121376241,732.0786157031027,2015.0988873623744,2222.202611213048,1975.6718061758986,1202.1133857859418,1325.4039664230586,775.9535886717401
2,5226.720633360815,100.47345263820021,0.0,110.06912122833141,661.6080375513283,441.3608835106681,469.46639025761164,1160.6178904585029,978.9127846034003,972.5256618645251,2343.297422731014,2354.4437588574524,2266.138001744447,2048.2753200841576,1883.572201677447,1674.51098068313,1574.8289444257964,2412.01813969865,2802.207950485463,2151.9090203109004,1976.2552113334484,1225.5191662292434,2525.778567628676,1751.9132730946096,1044.4007791218496,442.71048252659557,1315.5859342745423,1643.3045290801308,805.0691382294392,1964.2742289484988,2197.210116203875,1952.9155583920835,1183.229410563159,1331.1582506409331,817.0621344559895
3,5144.031365960079,129.5586799210249,110.06912122833141,0.0,565.5505518148542,346.33623395360877,361.9811836390911,1084.7135210528645,882.0986051725235,881.9721236235929,2271.8812961017807,2284.395919642646,2195.5124522562305,1981.4447911650147,1824.135165804803,1616.4172106548265,1483.3591304822396,2330.8280016437952,2730.0994872672404,2066.2464531492974,1889.4581952283402,1132.7875516565255,2451.2379381740907,1677.3537102830242,1058.4681252892606,423.59407821817115,1219.3671969897787,1533.7081465442452,717.5767121318037,1885.7203398011436,2100.0402012219283,1854.4866341027914,1082.4795518341177,1222.4856029330758,710.3519556304053
4,4587.860573301575,690.5387380869718,661.6080375513283,565.5505518148542,0.0,220.26847521775147,246.39416173799506,566.4284166565758,317.3050128943765,321.8691339087623,1745.8443069218185,1762.2486735471527,1672.3789788984661,1472.5299757581358,1344.4607504594571,1147.8191127007117,919.1612822311275,1780.2918729846026,2199.5481306257234,1508.2635964918113,1330.1181464548558,568.0874275980955,1915.6173362270886,1148.0003966347278,1497.881601232537,855.7851275364733,654.2058263011822,1137.0576242789332,762.2983465594777,1343.227048203892,1535.642331172479,1291.4452582280844,525.5548363003289,731.4543503519461,526.625425182578
5,4800.52191791004,473.037985594621,441.3608835106681,346.33623395360877,220.26847521775147,0.0,126.5844420012601,753.0078180647033,537.5672580601392,535.9826047322682,1941.2428902243996,1955.618000029064,1866.1320317076381,1658.3840595636173,1514.6960204305012,1311.2237190376777,1137.0304763972113,1989.2169282092632,2397.7970969310113,1721.6334997429385,1544.333988280758,786.4753458575478,2116.318652285907,1344.1007427596267,1325.960178710329,674.1040717832926,874.4191902722654,1288.3819539781778,708.9873660164552,1547.1527574963932,1755.9104835645344,1511.588684646943,743.4407089091451,920.6239711324199,554.4542086558783
6,4825.877027314324,474.4102929987516,469.46639025761164,361.9811836390911,246.39416173799506,126.5844420012601,0.0,811.6200121190138,543.0160156097537,564.5444547314606,1992.1413455772001,2008.632873473589,1918.7578525633514,1718.445254232855,1586.7072908507612,1387.4263746153351,1152.0668759490118,2022.5057839851743,2445.462323739873,1746.9866890342018,1568.1273394680907,801.8592387770343,2161.1210144595825,1394.3394357987477,1252.6751602225008,609.4268248886339,877.3238621084805,1199.1201534210936,584.4845099667161,1588.1083866507126,1751.9731579459778,1504.2447517061464,729.8926947741154,862.2003676474259,433.30090137078
7,4068.881734324376,1214.2708470431842,1160.6178904585029,1084.7135210528645,566.4284166565758,753.0078180647033,811.6200121190138,0.0,372.75510270033357,286.0715985751272,1188.592433214637,1202.6274049188933,1113.1889278590688,907.2980664328139,781.2677182005347,592.3400647372699,497.9611140722984,1254.106208052335,1645.9758971053716,1007.0205204441645,839.0034426318666,282.0711743465261,1366.5318280743363,592.6710726009519,2064.142192816809,1419.2104306950102,387.6375916285703,1253.694541291056,1283.9454154718317,804.1515851465125,1139.7648111433055,929.0271870210992,442.76304379031245,779.7952407082943,999.3526582917744
8,4283.768211912639,1005.6870246042489,978.9127846034003,882.0986051725235,317.3050128943765,537.5672580601392,543.0160156097537,372.75510270033357,0.0,100.96476790752587,1478.5239361892543,1498.6757030202402,1408.921472323377,1227.160954977737,1132.5400609547878,956.2186564601219,609.1480108987631,1486.364610628665,1924.039934699113,1206.3161085672311,1027.0760556322311,260.2238776540041,1636.9683485868245,887.7095413970385,1762.9722060523382,1140.4655344762016,337.2921462060434,964.0161395809539,927.5074090842734,1062.6237784008433,1218.3643204865543,974.2898100835793,218.91959950067206,502.8039605996014,633.4885600135634
9,4266.233271732534,1009.0093737900474,972.5256618645251,881.9721236235929,321.8691339087623,535.9826047322682,564.5444547314606,286.0715985751272,100.96476790752587,0.0,1431.8975612595368,1449.9589192809856,1360.0015065914274,1168.7170716052087,1060.5492217220772,877.0203009902258,602.3064216156125,1458.6529490280764,1882.8028225598387,1186.7004348152232,1008.8589865679234,254.76203881264004,1597.563851414438,835.6867795208656,1806.1847019574293,1172.1765775478952,356.36772518284386,1060.027142707307,999.4407108763254,1023.9314985763948,1232.4620618513286,994.319997965914,283.02349495511385,593.7375283707645,713.28796529551
