,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.567,43.812,915,1,,
1,75,126.55783,43.8336,915,0,4418473.0,09-15 13:00:00
2,75,126.5596,43.83303,915,0,2176560.0,09-15 13:05:00
3,75,126.56491,43.82847,915,0,2150937.0,09-15 12:35:00
4,75,126.54322,43.82641,915,0,3702224.0,09-15 13:28:00
5,75,126.54207,43.82366,915,0,3036635.0,09-15 13:33:00
6,75,126.54582,43.82172,915,0,59394.0,09-15 13:39:00
7,75,126.56606,43.82405,915,0,4263015.0,09-15 10:53:00
8,75,126.57466,43.82804,915,0,715917.0,09-15 12:11:00
9,75,126.56938,43.82746,915,0,2461056.0,09-15 12:21:00
10,75,126.57273,43.82398,915,0,1087357.0,09-15 11:52:00
11,75,126.59404,43.84179,915,0,1040752.0,09-15 18:10:00
12,75,126.57176,43.82425,915,0,3796566.0,09-15 11:37:00
13,75,126.57077,43.82469,915,0,3830652.0,09-15 11:43:00
14,75,126.56903,43.82171,915,0,1134261.0,09-15 10:46:00
15,75,126.56903,43.82029,915,0,2163646.0,09-15 11:11:00
16,75,126.56332,43.82249,915,0,1747134.0,09-15 10:35:00
17,75,126.56154,43.81309,915,0,1780830.0,09-15 10:03:00
18,75,126.56392,43.81953,915,0,3252744.0,09-15 10:29:00
19,75,126.56848,43.82951,915,0,989661.0,09-15 12:46:00
20,75,126.56599,43.81613,915,0,2893950.0,09-15 10:24:00
