,0,1,2,3,4,5,6,7,8,9
0,0.0,1306.7704486036632,1553.7402133947933,1719.9631190180758,1054.4708038433146,1153.8204748615126,1429.7149301961754,851.1633272654819,1147.3123067355768,507.11229253062527
1,1306.7704486036632,0.0,492.0583007875923,645.7132985407692,775.2653595111173,616.7282279897748,909.8586010693384,541.7268755869169,318.15737245657897,1207.8866883246824
2,1553.7402133947933,492.0583007875923,0.0,174.61081156935924,1256.973467301293,1106.8404554533672,1397.7673488090977,961.3114980733114,418.4099173764535,1589.6048479986298
3,1719.9631190180758,645.7132985407692,174.61081156935924,0.0,1418.6424167282942,1262.3178263663137,1537.6340516667872,1133.5996364536693,592.0966390810282,1764.213915773043
4,1054.4708038433146,775.2653595111173,1256.973467301293,1418.6424167282942,0.0,186.86935345136985,377.9871569750022,392.5402598106485,922.1597470788179,673.8280249544497
5,1153.8204748615126,616.7282279897748,1106.8404554533672,1262.3178263663137,186.86935345136985,0.0,360.2730423524914,368.6045042258523,807.2277532253238,827.182280029527
6,1429.7149301961754,909.8586010693384,1397.7673488090977,1537.6340516667872,377.9871569750022,360.2730423524914,0.0,721.5178553503066,1146.552829735431,1016.6932605019194
7,851.1633272654819,541.7268755869169,961.3114980733114,1133.5996364536693,392.5402598106485,368.6045042258523,721.5178553503066,0.0,575.0311400786999,667.3190250744522
8,1147.3123067355768,318.15737245657897,418.4099173764535,592.0966390810282,922.1597470788179,807.2277532253238,1146.552829735431,575.0311400786999,0.0,1175.1241662643454
9,507.11229253062527,1207.8866883246824,1589.6048479986298,1764.213915773043,673.8280249544497,827.182280029527,1016.6932605019194,667.3190250744522,1175.1241662643454,0.0
