,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,949,08-30 08:35:00,126.566,43.871,830,1,
1,949,08-30 14:26:00,126.592,43.862,830,1,
2,949,08-30 13:29:00,126.59515,43.85874,830,0,2144249.0
3,949,08-30 13:56:00,126.5897,43.86022,830,0,722327.0
4,949,08-30 12:51:00,126.59442,43.84842,830,0,3002543.0
5,949,08-30 13:22:00,126.59217,43.85545,830,0,2965972.0
6,949,08-30 14:04:00,126.5915,43.86158,830,0,1791011.0
7,949,08-30 14:14:00,126.5913,43.86269,830,0,2252174.0
8,949,08-30 12:40:00,126.59613,43.84494,830,0,2388316.0
9,949,08-30 13:09:00,126.59512,43.85397,830,0,2758843.0
10,949,08-30 13:50:00,126.58865,43.85946,830,0,3108792.0
11,949,08-30 12:24:00,126.59401,43.84261,830,0,535270.0
12,949,08-30 12:30:00,126.59535,43.84182,830,0,678678.0
13,949,08-30 11:02:00,126.5861,43.84047,830,0,443957.0
14,949,08-30 11:09:00,126.58616,43.83775,830,0,2276037.0
15,949,08-30 11:22:00,126.58977,43.83981,830,0,1094458.0
16,949,08-30 11:43:00,126.59098,43.84092,830,0,4138553.0
17,949,08-30 11:51:00,126.59157,43.84035,830,0,912997.0
18,949,08-30 11:57:00,126.59337,43.83911,830,0,1703950.0
19,949,08-30 12:04:00,126.59415,43.83951,830,0,1877395.0
20,949,08-30 09:50:00,126.58727,43.84788,830,0,304799.0
21,949,08-30 10:01:00,126.58871,43.85048,830,0,1794618.0
22,949,08-30 10:21:00,126.59075,43.84743,830,0,3698844.0
23,949,08-30 10:38:00,126.58869,43.84506,830,0,1115292.0
24,949,08-30 10:44:00,126.58841,43.84398,830,0,1530646.0
25,949,08-30 10:52:00,126.58736,43.84334,830,0,758512.0
26,949,08-30 12:13:00,126.59316,43.84532,830,0,2340486.0
27,949,08-30 12:58:00,126.59507,43.85107,830,0,1312795.0
28,949,08-30 14:31:00,126.59069,43.86317,830,0,3313474.0
